seed,data,method,wandb_url,cluster_test_acc,cluster_context_acc,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_colour_1.0,Accuracy_colour_0.0,Accuracy_colour_0.0-colour_1.0,Accuracy_colour_0.0/colour_1.0,prob_pos_colour_1.0,prob_pos_colour_0.0,prob_pos_colour_0.0-colour_1.0,prob_pos_colour_0.0/colour_1.0,TPR_colour_1.0,TPR_colour_0.0,TPR_colour_0.0-colour_1.0,TPR_colour_0.0/colour_1.0,TNR_colour_1.0,TNR_colour_0.0,TNR_colour_0.0-colour_1.0,TNR_colour_0.0/colour_1.0
20,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/paeu6y91,nan,0.6503298774740811,0.766137040714995,0.5203665987780041,1.0,0.5186856760007931,1.0,0.5355029585798816,0.4644970414201184,0.5355029585798816,0.481,0.029585798816568046,0.45141420118343195,0.06150893724858222,1.0,0.059880239520958084,0.9401197604790419,0.059880239520958084,1.0,1.0,0.0,1.0
12,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/i1jfg6q9,nan,0.7010736485213788,0.9910625620655412,0.9837067209775967,0.998062015503876,0.038060952103111015,0.9903846153846154,0.9917864476386037,0.0014018322539882666,0.9985865583691671,0.49903846153846154,0.46098562628336753,0.03805283525509401,0.9237476904329522,0.9847619047619047,0.9824945295404814,0.0022673752214232845,0.9976975396687675,0.996116504854369,1.0,0.003883495145631022,0.996116504854369
21,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/o400t4pv,nan,0.506880301602262,0.8977159880834161,0.7922606924643585,0.998062015503876,0.15539098108331298,0.8139303482587065,0.981169474727453,0.1672391264687465,0.8295512337303381,0.31144278606965176,0.4628344895936571,0.15139170352400533,0.6729031502018814,0.626,0.9647302904564315,0.33873029045643155,0.6488860215053763,1.0,0.9962049335863378,0.003795066413662229,0.9962049335863378
13,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/u8z91oic,nan,0.6425483931591806,0.926017874875869,0.8492871690427699,0.999031007751938,0.147278332818438,0.9939759036144579,0.8595284872298625,0.13444741638459534,0.8647377507888313,0.4879518072289157,0.3428290766208251,0.14512273060809056,0.7025879841858885,0.9897959183673469,0.709349593495935,0.28044632487141197,0.7166624759031096,0.9980237154150198,1.0,0.0019762845849802257,0.9980237154150198
22,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/ajy3do32,nan,0.9540316503391107,0.9756703078450845,0.9511201629327902,0.999031007751938,0.057064550599408924,0.9971126082771896,0.9528205128205128,0.04429209545667678,0.9555796455796456,0.4918190567853705,0.4348717948717949,0.05694726191357563,0.8842109488684832,0.99609375,0.902127659574468,0.09396609042553195,0.9056654151022111,0.9981024667931688,1.0,0.00189753320683117,0.9981024667931688
23,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/zh2u023w,nan,0.6426556328756817,0.8450844091360477,0.6822810590631364,1.0,0.30351149289022566,0.6933066933066933,0.9950641658440277,0.3017574725373344,0.6967457146028574,0.1888111888111888,0.47482724580454094,0.28601605699335214,0.39764185918032074,0.3810483870967742,0.9897119341563786,0.6086635470596045,0.3850093890416471,1.0,1.0,0.0,1.0
14,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/aseygvr4,nan,0.9791470975014089,0.9801390268123138,0.9613034623217923,0.998062015503876,0.060147427471709716,0.9949899799599199,0.9655511811023622,0.029438798857557735,0.9704129695268453,0.5,0.43996062992125984,0.06003937007874016,0.8799212598425197,0.994,0.9273858921161826,0.06661410788381739,0.9329837948854955,0.9959839357429718,1.0,0.004016064257028162,0.9959839357429718
15,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/zdhdzrc5,nan,0.6613086232980333,0.746772591857001,0.48268839103869654,0.998062015503876,0.565231423769731,0.5034213098729228,0.9979818365287588,0.49456052665583605,0.5044393509444555,0.0,0.4803229061553986,0.4803229061553986,0.0,0.0,1.0,1.0,0.0,1.0,0.9961315280464217,0.003868471953578312,0.9961315280464217
16,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/2anptqij,nan,0.9765993583695037,0.9563058589870904,0.9124236252545825,0.998062015503876,0.05532257279456861,0.9969758064516129,0.9168297455968689,0.08014606085474396,0.9196108267260809,0.4737903225806452,0.4187866927592955,0.05500362982134971,0.8839072323770661,0.997867803837953,0.834307992202729,0.16355981163522404,0.8360907015877777,0.9961759082217974,1.0,0.003824091778202643,0.9961759082217974
24,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/7fkkvtrp,nan,0.8751179022825882,0.9190665342601787,0.8340122199592668,1.0,0.1178218556692271,0.8386454183266933,0.999009900990099,0.16036448266340575,0.8394765832606147,0.34860557768924305,0.4643564356435644,0.11575085795432133,0.7507284295653208,0.68359375,0.997872340425532,0.31427859042553197,0.6850513059701492,1.0,1.0,0.0,1.0
25,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/gm8ymuis,nan,0.9783509036144579,0.9895729890764647,0.9857433808553971,0.9932170542635659,0.02971192712138903,0.9900990099009901,0.9890438247011952,0.0010551851997948614,0.9989342629482072,0.4693069306930693,0.499003984063745,0.02969705337067574,0.9404873421473884,0.9793388429752066,0.9919678714859438,0.012629028510737217,0.9872687121490948,1.0,0.9861660079051383,0.013833992094861691,0.9861660079051383
26,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/59nk51xf,nan,0.9554464791391354,0.9826216484607746,0.9653767820773931,0.999031007751938,0.020975202682763813,0.9952061361457335,0.9691040164778579,0.026102119667875567,0.9737721475784256,0.4813039309683605,0.4603501544799176,0.020953776488442877,0.9564645639891516,0.9920792079207921,0.9371069182389937,0.05497228968179835,0.9445888098017801,0.9981412639405205,1.0,0.0018587360594795044,0.9981412639405205
17,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/n3dq1cpl,nan,0.6731422104866088,0.7904667328699106,0.5763747454175153,0.9941860465116279,0.4158896430433064,0.9888888888888889,0.5986328125,0.39025607638888893,0.6053590238764045,0.47474747474747475,0.099609375,0.37513809974747475,0.20981549202127658,0.9893390191897654,0.19883040935672514,0.7905086098330403,0.20097297842306916,0.9884836852207294,1.0,0.01151631477927062,0.9884836852207294
18,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/0bv4e5on,nan,0.6075309104533533,0.9096325719960278,0.8167006109979633,0.998062015503876,0.16180517389449656,0.997,0.8234714003944773,0.1735285996055227,0.825949248138894,0.479,0.32051282051282054,0.15848717948717944,0.6691290616134041,0.997907949790795,0.6448412698412699,0.3530666799495251,0.6461931383315032,0.9961685823754789,1.0,0.003831417624521105,0.9961685823754789
19,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/nfkr7n93,nan,0.4645137063462261,0.7606752730883813,0.5112016293279023,0.998062015503876,0.5359309761821391,0.5353634577603144,0.9909638554216867,0.4556003976613724,0.5402451914177032,0.0206286836935167,0.48493975903614456,0.46431107534262783,0.04253865208849407,0.04251012145748988,0.985655737704918,0.9431456162474281,0.04312877187371115,1.0,0.9960629921259843,0.003937007874015741,0.9960629921259843
27,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/lt5xpue8,nan,0.6429108687476495,0.9443892750744787,0.8940936863543788,0.9922480620155039,0.03913888764000263,0.9888097660223805,0.9020368574199806,0.08677290860239983,0.9122450934607418,0.4598168870803662,0.4209505334626576,0.03886635361770863,0.9154742796322841,0.9932885906040269,0.811214953271028,0.18207363733299886,0.8166961353877241,0.9850746268656716,1.0,0.014925373134328401,0.9850746268656716
28,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/snagy7dd,nan,0.713718820861678,0.8028798411122146,0.5967413441955194,0.999031007751938,0.46513240272534867,0.6056910569105691,0.9912621359223301,0.385571079011761,0.6110301553554223,0.07520325203252033,0.4980582524271845,0.42285500039466417,0.15099288419784784,0.16017316017316016,0.9846153846153847,0.8244422244422245,0.1626758658008658,1.0,0.9980392156862745,0.0019607843137254832,0.9980392156862745
29,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/pknphc62,nan,0.702718006795017,0.9001986097318768,0.7983706720977597,0.997093023255814,0.18245814782817027,0.9921722113502935,0.8054435483870968,0.1867286629631968,0.811798132595279,0.47847358121330724,0.3004032258064516,0.17807035540685562,0.6278365987202322,0.9898167006109979,0.6069246435845214,0.38289205702647655,0.6131687242798354,0.9943502824858758,1.0,0.005649717514124242,0.9943502824858758
