seed,data,method,wandb_url,cluster_test_acc,cluster_context_acc,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_colour_1.0,Accuracy_colour_0.0,Accuracy_colour_0.0-colour_1.0,Accuracy_colour_0.0/colour_1.0,prob_pos_colour_1.0,prob_pos_colour_0.0,prob_pos_colour_0.0-colour_1.0,prob_pos_colour_0.0/colour_1.0,TPR_colour_1.0,TPR_colour_0.0,TPR_colour_0.0-colour_1.0,TPR_colour_0.0/colour_1.0,TNR_colour_1.0,TNR_colour_0.0,TNR_colour_0.0-colour_1.0,TNR_colour_0.0/colour_1.0
1,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/ttx9jjm8,0.0,0.0,0.968222442899702,0.9348268839103869,1.0,0.06321026940745945,0.9961722488038277,0.9380804953560371,0.058091753447790606,0.9416850313612477,0.4861244019138756,0.4231166150670795,0.06300778684679614,0.8703875250887757,0.9921875,0.8723404255319149,0.11984707446808507,0.8792092477801977,1.0,1.0,0.0,1.0
2,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/29gaukbt,0.0,0.0,0.9736842105263158,0.9480651731160896,0.998062015503876,0.07048228302316764,0.9521871820956256,0.9941804073714839,0.04199322527585836,0.9577609607225268,0.427263479145473,0.49757516973811833,0.0703116905926453,0.8586913196861261,0.8993576017130621,0.9922330097087378,0.09287540799567573,0.9063975829397789,1.0,0.9961240310077519,0.003875968992248069,0.9961240310077519
4,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/jt5ancqa,0.0,0.0,0.951837140019861,0.9032586558044806,0.998062015503876,0.07029377617270259,0.996003996003996,0.9081934846989141,0.08781051130508188,0.9118371897528716,0.47652347652347654,0.4067127344521224,0.06981074207135413,0.8534998892800304,0.9958071278825996,0.8158415841584158,0.17996554372418383,0.8192767066180301,0.9961832061068703,1.0,0.003816793893129722,0.9961832061068703
6,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/3ilxdq50,0.0,0.0,0.9061569016881827,0.8075356415478615,1.0,0.24578489059183675,0.8125623130608175,0.9990108803165183,0.1864485672557008,0.8133668302024619,0.2731804586241276,0.5133531157270029,0.24017265710287533,0.5321492170886185,0.5930735930735931,0.9980769230769231,0.40500333000333,0.5942163167596693,1.0,1.0,0.0,1.0
8,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/297qqj04,0.0,0.0,0.9642502482621649,0.9287169042769857,0.998062015503876,0.06345997664906923,0.9940179461615155,0.9347181008902077,0.05929984527130783,0.9403432850480223,0.48554336989032904,0.42235410484668645,0.06318926504364258,0.8698586594686376,0.9918200408997955,0.8661257606490872,0.12569428025070828,0.873269065891554,0.9961089494163424,1.0,0.0038910505836575737,0.9961089494163424
5,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/9sty9qxy,0.0,0.0,0.8614697120158887,0.7179226069246436,0.998062015503876,0.3198808535764608,0.7245508982035929,0.9970355731225297,0.2724846749189368,0.7267051625193617,0.19760479041916168,0.5029644268774703,0.30535963645830866,0.3928802512852488,0.4177215189873418,0.9980314960629921,0.5803099770756504,0.41854542730881583,1.0,0.996031746031746,0.003968253968253954,0.996031746031746
3,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/wc2d2dz9,0.0,0.0,0.9478649453823237,0.8930753564154786,1.0,0.10125505656326876,0.8956611570247934,0.9961759082217974,0.10051475119700393,0.8990993956314145,0.38326446280991733,0.4837476099426386,0.10048314713272127,0.7922818737137817,0.7860169491525424,0.9921568627450981,0.20613991359255568,0.7922305218731158,1.0,1.0,0.0,1.0
7,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/dv23dkwf,0.0,0.0,0.9046673286991063,0.8044806517311609,1.0,0.18879234432309744,0.9920792079207921,0.8167330677290837,0.17534614019170836,0.8232538906251243,0.48415841584158414,0.299800796812749,0.18435761902883513,0.619220459674594,0.9839034205231388,0.6206185567010309,0.3632848638221079,0.6307718255223157,1.0,1.0,0.0,1.0
10,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/le3homn2,0.0,0.0,0.8440913604766633,0.6812627291242362,0.999031007751938,0.30844927243784137,0.9941060903732809,0.6907630522088354,0.3033430381644455,0.6948584853246981,0.4764243614931238,0.1857429718875502,0.29068138960557355,0.38986875336397137,0.9897750511247444,0.3752535496957404,0.614521501429004,0.37913013595292777,0.998109640831758,1.0,0.001890359168241984,0.998109640831758
11,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/tltigkje,0.0,0.0,0.8738828202581926,0.745417515274949,0.9961240310077519,0.259481010472215,0.7539525691699605,0.9950099800399201,0.2410574108699597,0.7577336753343032,0.24110671936758893,0.49101796407185627,0.24991124470426734,0.49103441627301647,0.4949290060851927,0.9979550102249489,0.5030260041397563,0.49594320486815413,1.0,0.9922027290448343,0.007797270955165692,0.9922027290448343
12,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/467m28f7,0.0,0.0,0.9304865938430983,0.8625254582484725,0.9951550387596899,0.17907058476662857,0.9942307692307693,0.8624229979466119,0.13180777128415733,0.8674273867161281,0.5086538461538461,0.3316221765913758,0.17703166956247035,0.651960422788338,0.9980952380952381,0.7067833698030634,0.2913118682921747,0.7081321930278784,0.9902912621359223,1.0,0.009708737864077666,0.9902912621359223
