seed,data,method,wandb_url,cluster_test_acc,cluster_context_acc,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_colour_1.0,Accuracy_colour_0.0,Accuracy_colour_0.0-colour_1.0,Accuracy_colour_0.0/colour_1.0,prob_pos_colour_1.0,prob_pos_colour_0.0,prob_pos_colour_0.0-colour_1.0,prob_pos_colour_0.0/colour_1.0,TPR_colour_1.0,TPR_colour_0.0,TPR_colour_0.0-colour_1.0,TPR_colour_0.0/colour_1.0,TNR_colour_1.0,TNR_colour_0.0,TNR_colour_0.0-colour_1.0,TNR_colour_0.0/colour_1.0
13,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/ihhywykg,0.9761668321747765,0.9770719789513249,0.935948361469712,0.8706720977596741,0.998062015503876,0.1309236396247962,0.9949799196787149,0.8781925343811395,0.11678738529757537,0.8826233746151513,0.49096385542168675,0.3614931237721022,0.12947073164958456,0.7362927428977787,0.9938775510204082,0.7479674796747967,0.2459100713456115,0.7525750822189946,0.9960474308300395,1.0,0.0039525691699604515,0.9960474308300395
23,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/1bccf6is,0.9538232373386296,0.9702839947338725,0.9687189672293942,0.9368635437881874,0.999031007751938,0.03938232636092154,0.942057942057942,0.9950641658440277,0.05300622378608566,0.9467308485165628,0.43756243756243757,0.4768015794669299,0.03923914190449235,0.9177034145978246,0.8830645161290323,0.9917695473251029,0.10870503119607067,0.8903928523624681,1.0,0.9981024667931688,0.00189753320683117,0.9981024667931688
14,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/56f4wzc6,0.714498510427011,0.8145782453503664,0.8445878848063555,0.6843177189409368,0.997093023255814,0.348213945406322,0.9979959919839679,0.6938976377952756,0.30409835418869235,0.6952910065458685,0.501002004008016,0.17224409448818898,0.328757909519827,0.3437992125984252,0.998,0.35892116182572614,0.6390788381742738,0.3596404427111484,0.9979919678714859,0.9962546816479401,0.001737286223545853,0.9982592182307327
15,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/kgc1sb6m,0.7159880834160874,0.6855143721633888,0.9106256206554121,0.8187372708757638,0.998062015503876,0.15690711054094036,0.8279569892473119,0.9959636730575177,0.16800668381020578,0.8313124380385877,0.32453567937438904,0.4783047426841574,0.15376906330976836,0.6785123591983535,0.6535433070866141,0.9957805907172996,0.3422372836306855,0.6563125583878285,1.0,0.9961315280464217,0.003868471953578312,0.9961315280464217
16,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/qgho1fs7,0.9513406156901688,0.9675410454802793,0.926017874875869,0.8553971486761711,0.9932170542635659,0.11831504726414048,0.9929435483870968,0.8610567514677103,0.13188679691938643,0.8671759365035214,0.4798387096774194,0.363013698630137,0.11682501104728238,0.7565327500863359,1.0,0.723196881091618,0.27680311890838205,0.723196881091618,0.9866156787762906,1.0,0.013384321223709361,0.9866156787762906
24,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/xdiayy2o,0.5665342601787487,0.5163176759102056,0.7442899702085403,0.4755600814663951,1.0,0.5477967520537211,0.4900398406374502,0.997029702970297,0.5069898623328468,0.49149974085781994,0.0,0.4623762376237624,0.4623762376237624,0.0,0.0,0.9936170212765958,0.9936170212765958,0.0,1.0,1.0,0.0,1.0
25,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/adtzlkgf,0.5854021847070506,0.578125,0.7576961271102284,0.5071283095723014,0.9961240310077519,0.5503750490421124,0.5326732673267327,0.9840637450199203,0.45139047769318763,0.5412995550567202,0.011881188118811881,0.48804780876494025,0.47616662064612836,0.02434431198221863,0.024793388429752067,0.9759036144578314,0.9511102260280793,0.025405570860116314,1.0,0.9920948616600791,0.007905138339920903,0.9920948616600791
26,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/at9vgzbi,0.9637537239324727,0.974891447989428,0.8808341608738828,0.7556008146639511,1.0,0.24253508477683228,0.99712368168744,0.7559217301750772,0.2412019515123628,0.7581022736275054,0.4813039309683605,0.24716786817713698,0.2341360627912235,0.5135380209337727,0.994059405940594,0.5031446540880503,0.49091475185254374,0.5061514946503295,1.0,1.0,0.0,1.0
17,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/hkor3xwm,0.6772591857000994,0.7712184081478687,0.977656405163853,0.9613034623217923,0.9932170542635659,0.009006895448667656,0.990909090909091,0.96484375,0.02606534090909096,0.9736955275229358,0.4767676767676768,0.4677734375,0.008994239267676785,0.9811349642478813,0.9936034115138592,0.9317738791423001,0.06182953237155908,0.937772423428624,0.9884836852207294,0.9980430528375733,0.00955936761684395,0.9904218885250838
18,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/nld93pu0,0.4026812313803376,0.45391532409142,0.7576961271102284,0.5061099796334012,0.997093023255814,0.5304095838203332,0.995,0.5236686390532544,0.47133136094674555,0.5263001397520145,0.479,0.020710059171597635,0.45828994082840235,0.043236031673481494,0.99581589958159,0.041666666666666664,0.9541492329149234,0.04184173669467787,0.9942528735632183,1.0,0.005747126436781658,0.9942528735632183
19,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/raslkue0,0.4657398212512413,0.5523845287269996,0.8401191658391262,0.675152749490835,0.997093023255814,0.3390946084310399,0.68762278978389,0.9959839357429718,0.3083611459590818,0.6903954623233413,0.17288801571709234,0.4919678714859438,0.31907985576885145,0.35142135439637545,0.3562753036437247,0.9979508196721312,0.6416755160284064,0.35700687510911217,1.0,0.9940944881889764,0.0059055118110236116,0.9940944881889764
27,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/zn8z0jq8,0.9513406156901688,0.9605114704776232,0.9285004965243296,0.8553971486761711,0.998062015503876,0.07256766494617849,0.9959308240081384,0.8642095053346266,0.13172131867351178,0.8677404941204677,0.4547304170905392,0.3831231813773036,0.07160723571323557,0.8425281594941598,0.9955257270693513,0.7383177570093458,0.2572079700600055,0.7416360390633203,0.996268656716418,1.0,0.003731343283582045,0.996268656716418
28,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/1myyib2f,0.9766633565044687,0.9845049130763417,0.9821251241310824,0.9633401221995926,1.0,0.0640799908403748,0.967479674796748,0.996116504854369,0.028636830057620966,0.9712515253807509,0.4369918699186992,0.5009708737864078,0.0639790038677086,0.872289972899729,0.9307359307359307,0.9923076923076923,0.061571761571761585,0.937950937950938,1.0,1.0,0.0,1.0
29,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/ql9i6utg,0.7293942403177756,0.8148357870894677,0.9106256206554121,0.8167006109979633,1.0,0.16235856579321734,0.9960861056751468,0.8225806451612904,0.1735054605138564,0.8258127891501363,0.4765166340508806,0.3175403225806452,0.15897631147023544,0.66637825395774,0.9918533604887984,0.6415478615071283,0.35030549898167007,0.6468172484599589,1.0,1.0,0.0,1.0
