seed,data,method,wandb_url,eta,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_colour_1.0,Accuracy_colour_0.0,Accuracy_colour_0.0-colour_1.0,Accuracy_colour_0.0/colour_1.0,prob_pos_colour_1.0,prob_pos_colour_0.0,prob_pos_colour_0.0-colour_1.0,prob_pos_colour_0.0/colour_1.0,TPR_colour_1.0,TPR_colour_0.0,TPR_colour_0.0-colour_1.0,TPR_colour_0.0/colour_1.0,TNR_colour_1.0,TNR_colour_0.0,TNR_colour_0.0-colour_1.0,TNR_colour_0.0/colour_1.0
1,baseline,"dro",(None),0.01,0.8853028798411122,0.7759674134419552,0.9893410852713178,0.23891002799993588,0.9942583732057416,0.7678018575851393,0.22645651562060232,0.7722357470418388,0.49569377990430624,0.2631578947368421,0.23253588516746415,0.5308880308880308,1.0,0.5319148936170213,0.46808510638297873,0.5319148936170213,0.9887429643527205,0.9899799599198397,0.0012369955671192034,0.998750484234833
1,baseline,"dro",(None),0.1,0.9051638530287984,0.824847250509165,0.9815891472868217,0.17539421698215368,0.9952153110047847,0.8080495356037152,0.1871657754010695,0.8119343891402715,0.49473684210526314,0.3219814241486068,0.17275541795665633,0.6508135168961202,1.0,0.6340425531914894,0.3659574468085106,0.6340425531914894,0.9906191369606003,0.9719438877755511,0.01867524918504926,0.9811479018643348
2,baseline,"dro",(None),0.01,0.9076464746772592,0.8228105906313645,0.9883720930232558,0.2107319379375804,0.8199389623601221,0.991270611057226,0.17133164869710393,0.8271595598760135,0.301119023397762,0.5082444228903976,0.20712539949263564,0.5924689181738408,0.6274089935760171,1.0,0.3725910064239829,0.6274089935760171,0.9941860465116279,0.9825581395348837,0.011627906976744207,0.9883040935672515
1,baseline,"dro",(None),0.5,0.9225422045680238,0.8716904276985743,0.9709302325581395,0.11868568284599905,0.9933014354066986,0.846233230134159,0.1470682052725396,0.8519400052892063,0.4966507177033493,0.37874097007223945,0.11790974763110984,0.7625901998564358,1.0,0.7319148936170212,0.2680851063829788,0.7319148936170212,0.9868667917448405,0.9539078156312625,0.03295897611357801,0.9666024063335797
2,baseline,"dro",(None),0.1,0.9175769612711023,0.8472505091649695,0.9844961240310077,0.18689482753311973,0.8433367243133265,0.988360814742968,0.14502409042964148,0.8532680694475364,0.32655137334689727,0.5111542192046556,0.18460284585775838,0.6388509789765675,0.6788008565310493,1.0,0.32119914346895073,0.6788008565310493,0.9922480620155039,0.9767441860465116,0.015503875968992276,0.984375
1,baseline,"dro",(None),1.0,0.7413108242303873,0.9806517311608961,0.5135658914728682,0.58725106013801,0.9779904306220095,0.48606811145510836,0.49192231916690116,0.49700702198687696,0.4755980861244019,0.9989680082559339,0.523369922131532,0.4760894064613073,0.962890625,1.0,0.037109375,0.962890625,0.9924953095684803,0.002004008016032064,0.9904913015524482,0.0020191611957374104
2,baseline,"dro",(None),0.5,0.9771598808341608,0.9796334012219959,0.9748062015503876,0.03820318190591183,0.9633774160732451,0.9903006789524733,0.026923262879228194,0.9728130420876746,0.47100712105798576,0.5092143549951503,0.038207233937164575,0.9249682701157778,0.9571734475374732,1.0,0.04282655246252676,0.9571734475374732,0.9689922480620154,0.9806201550387597,0.011627906976744207,0.9881422924901185
2,baseline,"dro",(None),1.0,0.7288977159880834,0.9796334012219959,0.4903100775193798,0.576026326171277,0.47711088504577825,0.9689621726479146,0.49185128760213637,0.4923937161983958,0.9979654120040692,0.4917555771096023,0.5062098348944668,0.49275813689983594,1.0,0.9611650485436893,0.03883495145631066,0.9611650485436893,0.003875968992248062,0.9767441860465116,0.9728682170542635,0.003968253968253968
5,baseline,"dro",(None),0.01,0.9255213505461768,0.9103869653767821,0.939922480620155,0.07084971604527181,0.8582834331337326,0.9920948616600791,0.13381142852634653,0.8651223449515312,0.43912175648702595,0.5098814229249012,0.07075966643787529,0.8612232898543997,0.8143459915611815,1.0,0.18565400843881852,0.8143459915611815,0.8977272727272727,0.9841269841269841,0.08639971139971137,0.9122067448680352
5,baseline,"dro",(None),0.1,0.9190665342601787,0.929735234215886,0.9089147286821705,0.019861218014864526,0.845309381237525,0.9920948616600791,0.14678548042255413,0.8520449141557522,0.49001996007984033,0.5098814229249012,0.019861462845060907,0.9610468984511596,0.8544303797468354,1.0,0.14556962025316456,0.8544303797468354,0.8371212121212122,0.9841269841269841,0.14700577200577192,0.8506231671554253
5,baseline,"dro",(None),0.5,0.7999006951340616,1.0,0.6094961240310077,0.3877179963896144,0.6047904191616766,0.9930830039525692,0.38829258479089257,0.6090028897429022,0.8682634730538922,0.508893280632411,0.35937019242148116,0.5861046749352596,1.0,1.0,0.0,1.0,0.25,0.9861111111111112,0.7361111111111112,0.2535211267605634
5,baseline,"dro",(None),1.0,0.6931479642502483,0.9093686354378818,0.4874031007751938,0.642029021271651,0.47305389221556887,0.9110671936758893,0.4380133014603204,0.5192305194383467,1.0,0.4150197628458498,0.5849802371541502,0.4150197628458498,1.0,0.8248031496062992,0.1751968503937008,0.8248031496062992,0.0,0.998015873015873,0.998015873015873,0.0
4,baseline,"dro",(None),0.01,0.8182720953326713,0.639511201629328,0.9883720930232558,0.35384914822052166,0.993006993006993,0.6456071076011846,0.34739988540580846,0.6501536365279534,0.4835164835164835,0.1539980256663376,0.3295184578501459,0.3184959167190164,1.0,0.299009900990099,0.700990099009901,0.299009900990099,0.9866412213740458,0.9901574803149606,0.003516258940914896,0.996448788186909
4,baseline,"dro",(None),0.1,0.8073485600794439,0.6160896130346232,0.9893410852713178,0.38327578178784766,0.993006993006993,0.6238894373149062,0.3691175556920868,0.6282830249016309,0.4835164835164835,0.13030602171767028,0.3532104617988132,0.2694965449160908,1.0,0.25346534653465347,0.7465346534653465,0.25346534653465347,0.9866412213740458,0.9921259842519685,0.005484762877922766,0.9944717072579667
8,baseline,"dro",(None),0.01,0.9389275074478649,0.9989816700610998,0.8817829457364341,0.11035319494444006,0.9950149551345963,0.8832838773491593,0.111731077785437,0.8877091472757582,0.49252243270189433,0.6023738872403561,0.10985145453846179,0.8176357626627506,1.0,0.9979716024340771,0.0020283975659228792,0.9979716024340771,0.9902723735408561,0.7741312741312741,0.21614109940958193,0.7817357070795184
3,baseline,"dro",(None),0.01,0.9131082423038729,1.0,0.8304263565891473,0.17266949355057298,0.8243801652892562,0.9952198852772467,0.17083971998799052,0.8283397242003476,0.6632231404958677,0.49235181644359466,0.17087132405227307,0.7423622403697814,1.0,1.0,0.0,1.0,0.657258064516129,0.9906716417910447,0.3334135772749157,0.6634469351801228
6,baseline,"dro",(None),0.01,0.7740814299900695,0.5458248472505092,0.9912790697674418,0.570919732309704,0.555333998005982,0.9910979228486647,0.43576392484268267,0.5603220279281914,0.015952143569292122,0.52324431256182,0.5072921689925279,0.030486988938666037,0.03463203463203463,1.0,0.9653679653679653,0.03463203463203463,1.0,0.9816700610997964,0.018329938900203624,0.9816700610997964
4,baseline,"dro",(None),0.5,0.9170804369414102,0.9134419551934827,0.9205426356589147,0.0028146117051531055,0.989010989010989,0.8460019743336624,0.14300901467732663,0.8554019962707031,0.4875124875124875,0.4846989141164857,0.0028135733960018006,0.9942287152266438,1.0,0.8316831683168316,0.16831683168316836,0.8316831683168316,0.9790076335877863,0.860236220472441,0.11877141311534534,0.8786818314377369
8,baseline,"dro",(None),0.1,0.913604766633565,0.9989816700610998,0.8323643410852714,0.1680538569264805,0.9980059820538385,0.8298714144411474,0.16813456761269108,0.8315294991852855,0.48953140578265203,0.655786350148368,0.16625494436571592,0.7464800169626866,1.0,0.9979716024340771,0.0020283975659228792,0.9979716024340771,0.9961089494163424,0.6698841698841699,0.32622477953217255,0.6725009049227799
3,baseline,"dro",(None),0.1,0.8808341608738828,1.0,0.7674418604651163,0.24752413150066616,0.7551652892561983,0.997131931166348,0.24196664191014972,0.7573373850066955,0.7324380165289256,0.4904397705544933,0.2419982459744323,0.6695990097274324,1.0,1.0,0.0,1.0,0.5221774193548387,0.9944029850746269,0.47222556571978813,0.5251165042667797
7,baseline,"dro",(None),0.01,0.7706057596822244,1.0,0.5523255813953488,0.48973265154427703,0.995049504950495,0.5448207171314741,0.450228787819021,0.5475312679629739,0.497029702970297,0.9382470119521913,0.44121730898189426,0.5297429105967921,1.0,1.0,0.0,1.0,0.9902534113060428,0.11946050096339114,0.8707929103426517,0.12063629329570799
6,baseline,"dro",(None),0.1,0.7944389275074478,0.5875763747454175,0.9912790697674418,0.5112486291564867,0.5952143569292123,0.9920870425321464,0.3968726856029341,0.5999618293673317,0.05782652043868395,0.5222551928783383,0.46442867243965436,0.11072464424907096,0.12337662337662338,1.0,0.8766233766233766,0.12337662337662338,0.9981515711645101,0.9837067209775967,0.014444850186913438,0.9855284000905182
4,baseline,"dro",(None),1.0,0.7552135054617676,0.9928716904276986,0.5290697674418605,0.5566037679781524,0.991008991008991,0.5222112537018756,0.4687977373071154,0.5269490574148966,0.4755244755244755,0.9723593287265548,0.4968348532020793,0.4890419225444606,0.989517819706499,0.996039603960396,0.006521784253897045,0.9934522841983737,0.9923664122137404,0.051181102362204724,0.9411853098515357,0.0515748031496063
8,baseline,"dro",(None),0.5,0.7646474677259185,0.9887983706720977,0.5513565891472868,0.5135025483786091,0.9890329012961117,0.5420375865479723,0.44699531474813936,0.5480480839794518,0.4785643070787637,0.9436201780415431,0.4650558709627794,0.5071577719671174,0.9795501022494888,0.9979716024340771,0.018421500184588324,0.9815410577418657,0.9980544747081712,0.10810810810810811,0.8899463666000631,0.10831884516095043
3,baseline,"dro",(None),0.5,0.8098311817279047,0.9989816700610998,0.6298449612403101,0.40773532491322123,0.612603305785124,0.9923518164435946,0.3797485106584706,0.6173247185464737,0.875,0.4933078393881453,0.3816921606118547,0.5637803878721661,1.0,0.9980392156862745,0.0019607843137254832,0.9980392156862745,0.2439516129032258,0.9869402985074627,0.7429886856042369,0.24717970607963902
7,baseline,"dro",(None),0.1,0.7586891757696127,1.0,0.5290697674418605,0.5231603093757513,0.995049504950495,0.5209163346613546,0.4741331702891405,0.5235079582168837,0.497029702970297,0.9621513944223108,0.46512169145201376,0.5165815960478035,1.0,1.0,0.0,1.0,0.9902534113060428,0.07321772639691715,0.9170356849091257,0.07393837331027264
6,baseline,"dro",(None),0.5,0.9349553128103277,0.9490835030549898,0.9215116279069767,0.03274777791195535,0.8743768693918246,0.9950544015825915,0.12067753219076693,0.8787226788818435,0.4865403788634098,0.5192878338278932,0.03274745496448345,0.9369377581541091,0.8917748917748918,1.0,0.10822510822510822,0.8917748917748918,0.8595194085027726,0.9898167006109979,0.13029729210822527,0.8683622007713198
8,baseline,"dro",(None),1.0,0.5824230387288977,0.6680244399185336,0.500968992248062,0.8458057858121587,0.674975074775673,0.49060336300692386,0.1843717117687491,0.7268466367739211,0.1625124626121635,0.9970326409495549,0.8345201783373914,0.1629961306556521,0.3333333333333333,1.0,0.6666666666666667,0.3333333333333333,1.0,0.005791505791505791,0.9942084942084942,0.005791505791505791
3,baseline,"dro",(None),1.0,0.740317775571003,0.9735234215885947,0.5184108527131783,0.5911005717521197,0.490702479338843,0.97131931166348,0.480616832324637,0.5051917257760136,0.996900826446281,0.4665391969407266,0.5303616295055544,0.4679895778638584,1.0,0.9490196078431372,0.050980392156862786,0.9490196078431372,0.006048387096774193,0.9925373134328358,0.9864889263360616,0.006093863691486782
7,baseline,"dro",(None),0.5,0.7388282025819265,0.9928716904276986,0.49709302325581395,0.5882101883073659,0.9930693069306931,0.48306772908366535,0.5100015778470277,0.4864390891071805,0.48514851485148514,1.0,0.5148514851485149,0.48514851485148514,0.9859154929577465,1.0,0.014084507042253502,0.9859154929577465,1.0,0.0,1.0,0.0
6,baseline,"dro",(None),1.0,0.7105263157894737,0.9572301425661914,0.4757751937984496,0.59753171888813,0.46061814556331004,0.9584569732937686,0.4978388277304585,0.4805830187456207,1.0,0.47279920870425324,0.5272007912957468,0.47279920870425324,1.0,0.9192307692307692,0.08076923076923082,0.9192307692307692,0.0,1.0,1.0,0.0
7,baseline,"dro",(None),1.0,0.7229394240317776,0.9663951120162932,0.49127906976744184,0.6034680859879141,0.9613861386138614,0.48306772908366535,0.478318409530196,0.5024700374608672,0.46534653465346537,1.0,0.5346534653465347,0.46534653465346537,0.9336016096579477,1.0,0.0663983903420523,0.9336016096579477,0.9883040935672515,0.0,0.9883040935672515,0.0
