seed,data,method,wandb_url,cluster_test_acc,cluster_context_acc,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_colour_0.0,Accuracy_colour_1.0,Accuracy_colour_0.0-colour_1.0,Accuracy_colour_0.0/colour_1.0,prob_pos_colour_0.0,prob_pos_colour_1.0,prob_pos_colour_0.0-colour_1.0,prob_pos_colour_0.0/colour_1.0,TPR_colour_0.0,TPR_colour_1.0,TPR_colour_0.0-colour_1.0,TPR_colour_0.0/colour_1.0,TNR_colour_0.0,TNR_colour_1.0,TNR_colour_0.0-colour_1.0,TNR_colour_0.0/colour_1.0
1,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/abxeh6cl,0.9572989076464746,0.972972972972973,0.7810327706057597,0.5560081466395111,0.9951550387596899,0.4942148561631275,0.5644355644355644,0.9950641658440277,0.43062860140846326,0.5672353440210582,0.05194805194805195,0.49259624876604147,0.4406481968179895,0.1054576685839211,0.10655737704918032,1.0,0.8934426229508197,0.10655737704918032,1.0,0.9903660886319846,0.009633911368015391,0.9903660886319846
2,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/yaevxg4g,0.7358490566037735,0.9015336741498111,0.8053624627606752,0.6059063136456212,0.9951550387596899,0.39107530422365316,0.994059405940594,0.6155378486055777,0.37852155733501636,0.6192163616450532,0.4762376237623762,0.11852589641434264,0.3577117273480336,0.24887974091161344,0.9979035639412998,0.23564356435643563,0.7622599995848641,0.23613861386138613,0.9906191369606003,1.0,0.009380863039399667,0.9906191369606003
6,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/2mv3rbgi,0.9409136047666335,0.9745011086474501,0.8257199602780536,0.6476578411405295,0.9951550387596899,0.3690095951724672,0.9942307692307693,0.6457905544147844,0.34844021481598486,0.6495378883862435,0.4846153846153846,0.1406570841889117,0.3439583004264729,0.2902447768977543,0.998,0.2842323651452282,0.7137676348547718,0.284801969083395,0.9907407407407407,1.0,0.0092592592592593,0.9907407407407407
8,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/2eqpwoij,0.7318768619662364,0.8802942487739635,0.7845084409136047,0.5641547861507128,0.9941860465116279,0.4503046093092361,0.5756972111553785,0.9920792079207921,0.41638199676541354,0.5802935960747827,0.07569721115537849,0.4792079207920792,0.4035107096367007,0.1579631885680419,0.15139442231075698,0.9958333333333333,0.8444389110225764,0.15202787177649235,1.0,0.9886792452830189,0.01132075471698113,0.9886792452830189
5,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/27bhwwlv,0.7080436941410129,0.8613861386138614,0.8629592850049652,0.7240325865580448,0.9951550387596899,0.2602519337423383,0.7255102040816327,0.9932301740812379,0.26771996999960523,0.7304552590266876,0.22755102040816327,0.47678916827852996,0.2492381478703667,0.47725710974044794,0.4532520325203252,0.9959183673469387,0.5426663348266135,0.4551096228175397,1.0,0.9908088235294118,0.009191176470588203,0.9908088235294118
4,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/v00g5ink,0.9801390268123138,0.9902654867256637,0.7730883813306852,0.5376782077393075,0.997093023255814,0.4794022055770137,0.996039603960396,0.548804780876494,0.44723482308390206,0.5509869072418081,0.47425742574257423,0.05179282868525897,0.42246459705731526,0.10920826090211182,0.9979035639412998,0.10297029702970296,0.8949332669115968,0.10318662118312671,0.9943714821763602,1.0,0.0056285178236398226,0.9943714821763602
3,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/10imp8dx,0.9736842105263158,0.9871794871794872,0.8947368421052632,0.785132382892057,0.999031007751938,0.1986549782385861,0.7883064516129032,0.9980430528375733,0.20973660122467008,0.7898521505376345,0.2852822580645161,0.47847358121330724,0.19319132314879112,0.5962340853618312,0.5740365111561866,0.9979550102249489,0.42391849906876233,0.5752128154823263,1.0,0.99812382739212,0.0018761726078799779,0.99812382739212
7,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/ov5nfbu1,0.8406156901688183,0.8658428949691086,0.7835153922542205,0.5590631364562119,0.997093023255814,0.5090438757930622,0.997002997002997,0.5725567620927937,0.4244462349102033,0.5742778746040947,0.5024975024975025,0.04837117472852912,0.4541263277689733,0.09626152267049236,1.0,0.1016597510373444,0.8983402489626556,0.1016597510373444,0.9940119760479041,1.0,0.005988023952095856,0.9940119760479041
