data.log_name,data.data_pcnt,data.context_pcnt,data.test_pcnt,data.root,data.transductive,data.quant_level,data.input_noise,data.scale,data.greyscale,data.background,data.black,data.binarize,data.rotate_data,data.shift_data,data.color_correlation,data.padding,data.filter_map_labels.2,data.filter_map_labels.4,data.colors,bias.missing_s,bias.mixing_factor,bias.adult_biased_train,bias.subsample_context.0,bias.subsample_context.1,bias.subsample_context.2,bias.subsample_context.3,bias.subsample_train.0,bias.subsample_train.1,bias.subsample_train.2,bias.subsample_train.3,bias.log_dataset,misc.cluster_label_file,misc.exp_group,misc.log_method,misc.use_wandb,misc.gpu,misc.use_amp,misc.seed,misc.data_split_seed,misc.save_dir,misc.results_csv,misc.resume,misc.evaluate,misc.num_workers,misc.device,misc.use_gpu,baselines.greyscale,baselines.labelled_context_set,baselines.epochs,baselines.test_batch_size,baselines.batch_size,baselines.lr,baselines.weight_decay,baselines.eta,baselines.method,baselines.pred_s,baselines.oversample,Accuracy (cnn),TPR (cnn),TNR (cnn),Renyi preds and s (cnn),Accuracy_colour_0.0 (cnn),Accuracy_colour_1.0 (cnn),Accuracy_colour_0.0-colour_1.0 (cnn),Accuracy_colour_0.0÷colour_1.0 (cnn),prob_pos_colour_0.0 (cnn),prob_pos_colour_1.0 (cnn),prob_pos_colour_0.0-colour_1.0 (cnn),prob_pos_colour_0.0÷colour_1.0 (cnn),TPR_colour_0.0 (cnn),TPR_colour_1.0 (cnn),TPR_colour_0.0-colour_1.0 (cnn),TPR_colour_0.0÷colour_1.0 (cnn),TNR_colour_0.0 (cnn),TNR_colour_1.0 (cnn),TNR_colour_0.0-colour_1.0 (cnn),TNR_colour_0.0÷colour_1.0 (cnn),data.filter_map_labels.0,data.filter_map_labels.1,data.filter_map_labels.3,data.filter_map_labels.5,data.filter_map_labels.6,data.filter_map_labels.7,data.filter_map_labels.8,data.filter_map_labels.9
cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,0,"[2, 4]",[],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,,,baseline,True,0,False,4,4,results/cmnist/2_digits/baselines,oddeven.csv,,False,4,cuda:0,True,False,False,60,1000,256,0.001,1e-08,0.5,cnn,False,True,0.7503,0.993890421757982,0.4993909866017052,0.5746988951404532,0.5111244738424534,0.9884254639792456,0.4773009901367923,0.5171097796132715,1.0,0.5028936340051886,0.4971063659948114,0.5028936340051886,1.0,0.9877179080824088,0.0122820919175911,0.9877179080824088,0.0,0.9891435464414958,0.9891435464414958,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,0,"[2, 4]",[],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,,,baseline,True,0,False,5,5,results/cmnist/2_digits/baselines,oddeven.csv,,False,4,cuda:0,True,False,False,60,1000,256,0.001,1e-08,0.5,cnn,False,True,0.7521,0.9960583366180528,0.500812017864393,0.5685992538604084,0.5071847804088241,0.9913026289780588,0.4841178485692348,0.511634656847107,1.0,0.5084008697371022,0.4915991302628978,0.5084008697371022,1.0,0.9922118380062306,0.0077881619937694,0.9922118380062306,0.0,0.990365315134484,0.990365315134484,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,0,"[2, 4]",[],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,,,baseline,True,0,False,6,6,results/cmnist/2_digits/baselines,oddeven.csv,,False,4,cuda:0,True,False,False,60,1000,256,0.001,1e-08,0.5,cnn,False,True,0.7494,0.9964525029562477,0.4949248883475436,0.5794313717196972,0.515461886941107,0.9906561040016252,0.4751942170605181,0.5203237378329033,1.0,0.5011172049563274,0.4988827950436726,0.5011172049563274,1.0,0.9926739926739928,0.0073260073260073,0.9926739926739928,0.0,0.9886455798864558,0.9886455798864558,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,0,"[2, 4]",[],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,,,baseline,True,0,False,7,7,results/cmnist/2_digits/baselines,oddeven.csv,,False,4,cuda:0,True,False,False,60,1000,256,0.001,1e-08,0.5,cnn,False,True,0.7454,0.9948758376034686,0.4884287454323995,0.5747577923064868,0.5064115210100611,0.9910768606773472,0.4846653396672862,0.5109709863107452,1.0,0.5067937538024742,0.4932062461975258,0.5067937538024742,1.0,0.9896290386916632,0.0103709613083367,0.9896290386916632,0.0,0.9925742574257426,0.9925742574257426,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,0,"[2, 4]",[],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,,,baseline,True,0,False,8,8,results/cmnist/2_digits/baselines,oddeven.csv,,False,4,cuda:0,True,False,False,60,1000,256,0.001,1e-08,0.5,cnn,False,True,0.7465,0.9940875049270792,0.4914738124238733,0.5653786145605585,0.4996976416045152,0.9894820400873188,0.4897843984828036,0.5050093092750004,1.0,0.5135939670569557,0.4864060329430443,0.5135939670569557,1.0,0.9884393063583816,0.0115606936416184,0.9884393063583816,0.0,0.9905891980360064,0.9905891980360064,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,0,"[2, 4]",[],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,,,baseline,True,0,False,9,9,results/cmnist/2_digits/baselines,oddeven.csv,,False,4,cuda:0,True,False,False,60,1000,256,0.001,1e-08,0.5,cnn,False,True,0.7483,0.995072920772566,0.4941128704831506,0.5745891941097797,0.5090439276485789,0.9905413564097404,0.4814974287611615,0.5139047697045487,1.0,0.5051318172670557,0.4948681827329443,0.5051318172670557,1.0,0.9900517309988062,0.0099482690011938,0.9900517309988062,0.0,0.991042345276873,0.991042345276873,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,0,"[2, 4]",[],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,,,baseline,True,0,False,10,10,results/cmnist/2_digits/baselines,oddeven.csv,,False,4,cuda:0,True,False,False,60,1000,256,0.001,1e-08,0.5,cnn,False,True,0.7457,0.994481671265274,0.4894437677628908,0.5651253520893175,0.5003015075376884,0.9886567164179104,0.488355208880222,0.5060416818391474,1.0,0.5146268656716418,0.4853731343283581,0.5146268656716418,1.0,0.9891682785299808,0.0108317214700193,0.9891682785299808,0.0,0.9881147540983608,0.9881147540983608,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,0,"[2, 4]",[],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,,,baseline,True,0,False,11,11,results/cmnist/2_digits/baselines,oddeven.csv,,False,4,cuda:0,True,False,False,60,1000,256,0.001,1e-08,0.5,cnn,False,True,0.7535,0.997240835632637,0.502436053593179,0.5740471162474005,0.51323706377858,0.9924212205823694,0.4791841568037893,0.5171564786547026,1.0,0.5035899481451934,0.4964100518548066,0.5035899481451934,1.0,0.9944333996023856,0.0055666003976143,0.9944333996023856,0.0,0.9903961584633854,0.9903961584633854,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,0,"[2, 4]",[],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,,,baseline,True,0,False,12,12,results/cmnist/2_digits/baselines,oddeven.csv,,False,4,cuda:0,True,False,False,60,1000,256,0.001,1e-08,0.5,cnn,False,True,0.751,0.9946787544343711,0.5,0.5758106657310548,0.511,0.991,0.48,0.5156407669021191,1.0,0.502,0.498,0.502,1.0,0.9892814608971814,0.0107185391028186,0.9892814608971814,0.0,0.992744860943168,0.992744860943168,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,0,"[2, 4]",[],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,,,baseline,True,0,False,13,13,results/cmnist/2_digits/baselines,oddeven.csv,,False,4,cuda:0,True,False,False,60,1000,256,0.001,1e-08,0.5,cnn,False,True,0.749,0.9952700039416634,0.4953308972797401,0.5707792493051115,0.5061109997996394,0.9910161708923936,0.4849051710927543,0.5106990326342453,1.0,0.5080854461968457,0.4919145538031543,0.5080854461968457,1.0,0.9905808477237048,0.009419152276295,0.9905808477237048,0.0,0.9914668833807396,0.9914668833807396,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,0,"[2, 4]",[],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,,,baseline,True,0,False,14,14,results/cmnist/2_digits/baselines,oddeven.csv,,False,4,cuda:0,True,False,False,60,1000,256,0.001,1e-08,0.5,cnn,False,True,0.7463,0.995072920772566,0.4900527811611855,0.5675038935086949,0.5006004803843075,0.9916067146282974,0.4910062342439899,0.5048377274975966,1.0,0.512589928057554,0.487410071942446,0.512589928057554,1.0,0.99028371550719,0.0097162844928099,0.99028371550719,0.0,0.993006993006993,0.993006993006993,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,0,"[2, 4]",[],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,,,baseline,True,0,False,15,15,results/cmnist/2_digits/baselines,oddeven.csv,,False,4,cuda:0,True,False,False,60,1000,256,0.001,1e-08,0.5,cnn,False,True,0.747,0.9960583366180528,0.490458790093382,0.5702266511400593,0.5049761146496815,0.9913585209003216,0.48638240625064,0.5093778930664535,1.0,0.5104501607717041,0.4895498392282958,0.5104501607717041,1.0,0.9921166732361056,0.0078833267638943,0.9921166732361056,0.0,0.990569905699057,0.990569905699057,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,0,"[2, 4]",[],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,,,baseline,True,0,False,16,16,results/cmnist/2_digits/baselines,oddeven.csv,,False,4,cuda:0,True,False,False,60,1000,256,0.001,1e-08,0.5,cnn,False,True,0.7426,0.995664170279858,0.4819326025172554,0.5731350665711892,0.5058777429467085,0.9893790849673204,0.4835013420206118,0.5113083050097202,1.0,0.5106209150326797,0.4893790849673203,0.5106209150326797,1.0,0.991171749598716,0.008828250401284,0.991171749598716,0.0,0.9875207986688852,0.9875207986688852,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,0,"[2, 4]",[],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,,,baseline,True,0,False,17,17,results/cmnist/2_digits/baselines,oddeven.csv,,False,4,cuda:0,True,False,False,60,1000,256,0.001,1e-08,0.5,cnn,False,True,0.7466,0.995664170279858,0.4900527811611855,0.5680638809401439,0.5026973026973027,0.990990990990991,0.4882936882936882,0.5072672781763691,1.0,0.5123123123123123,0.4876876876876876,0.5123123123123123,1.0,0.9913995308835029,0.0086004691164972,0.9913995308835029,0.0,0.9905621665982766,0.9905621665982766,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,0,"[2, 4]",[],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,,,baseline,True,0,False,18,18,results/cmnist/2_digits/baselines,oddeven.csv,,False,4,cuda:0,True,False,False,60,1000,256,0.001,1e-08,0.5,cnn,False,True,0.747,0.995664170279858,0.4908647990255785,0.5665235758149411,0.5026073004412355,0.9900279218189072,0.4874206213776716,0.5076698236124808,1.0,0.5133625847626645,0.4866374152373355,0.5133625847626645,1.0,0.9914330218068536,0.0085669781931464,0.9914330218068536,0.0,0.9885527391659852,0.9885527391659852,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,0,"[2, 4]",[],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,,,baseline,True,0,False,19,19,results/cmnist/2_digits/baselines,oddeven.csv,,False,4,cuda:0,True,False,False,60,1000,256,0.001,1e-08,0.5,cnn,False,True,0.7448,0.9948758376034686,0.48721071863581,0.567656526248697,0.5010967098703888,0.9899699097291876,0.4888731998587987,0.5061736775489135,1.0,0.5133400200601805,0.4866599799398194,0.5133400200601805,1.0,0.9898477157360406,0.0101522842639594,0.9898477157360406,0.0,0.99009900990099,0.99009900990099,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,0,"[2, 4]",[],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,,,baseline,True,0,False,20,20,results/cmnist/2_digits/baselines,oddeven.csv,,False,4,cuda:0,True,False,False,60,1000,256,0.001,1e-08,0.5,cnn,False,True,0.7561,0.9952700039416634,0.5097442143727162,0.5733738599548054,0.5137223012807481,0.9907498523912616,0.4770275511105134,0.5185186755676363,1.0,0.5010824640818736,0.4989175359181264,0.5010824640818736,1.0,0.9905771495877504,0.0094228504122496,0.9905771495877504,0.0,0.9909234411996845,0.9909234411996845,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,0,"[2, 4]",[],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,,,baseline,True,0,False,21,21,results/cmnist/2_digits/baselines,oddeven.csv,,False,4,cuda:0,True,False,False,60,1000,256,0.001,1e-08,0.5,cnn,False,True,0.7448,0.9952700039416634,0.4868047097036135,0.5602747017185892,0.4942482341069626,0.9908820614469772,0.4966338273400145,0.4987962274594172,1.0,0.5199207135777998,0.4800792864222002,0.5199207135777998,1.0,0.9908571428571428,0.0091428571428571,0.9908571428571428,0.0,0.990909090909091,0.990909090909091,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,0,"[2, 4]",[],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,,,baseline,True,0,False,22,22,results/cmnist/2_digits/baselines,oddeven.csv,,False,4,cuda:0,True,False,False,60,1000,256,0.001,1e-08,0.5,cnn,False,True,0.7444,0.997832085139929,0.4833536337799431,0.572505896432641,0.5056818181818182,0.9932598039215688,0.4875779857397504,0.5091133419325894,1.0,0.511437908496732,0.488562091503268,0.511437908496732,1.0,0.99558764540714,0.00441235459286,0.99558764540714,0.0,0.9908447773616312,0.9908447773616312,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,0,"[2, 4]",[],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,,,baseline,True,0,False,23,23,results/cmnist/2_digits/baselines,oddeven.csv,,False,4,cuda:0,True,False,False,60,1000,256,0.001,1e-08,0.5,cnn,False,True,0.7536,0.9942845880961766,0.5056841250507511,0.5677974672470589,0.5067484662576687,0.9898238747553816,0.4830754084977129,0.5119582171958653,1.0,0.5068493150684932,0.4931506849315068,0.5068493150684932,1.0,0.9888289676425268,0.011171032357473,0.9888289676425268,0.0,0.9908512330946698,0.9908512330946698,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,0,"[2, 4]",[],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,,,baseline,True,0,False,24,24,results/cmnist/2_digits/baselines,oddeven.csv,,False,4,cuda:0,True,False,False,60,1000,256,0.001,1e-08,0.5,cnn,False,True,0.7546,0.9968466692944422,0.5050751116524563,0.5781973423514903,0.5189924030387845,0.9903961584633854,0.4714037554246009,0.524025056644009,1.0,0.4989995998399359,0.5010004001600641,0.4989995998399359,1.0,0.993543179983858,0.006456820016142,0.993543179983858,0.0,0.9873015873015872,0.9873015873015872,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,0,"[2, 4]",[],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,,,baseline,True,0,False,25,25,results/cmnist/2_digits/baselines,oddeven.csv,,False,4,cuda:0,True,False,False,60,1000,256,0.001,1e-08,0.5,cnn,False,True,0.751,0.9954670871107608,0.499187982135607,0.5713702888100973,0.5088495575221239,0.9904534606205252,0.4816039030984012,0.51375413157053,1.0,0.5063643595863166,0.4936356404136833,0.5063643595863166,1.0,0.9909591194968552,0.0090408805031446,0.9909591194968552,0.0,0.9899355877616748,0.9899355877616748,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,0,"[2, 4]",[],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,,,baseline,True,0,False,26,26,results/cmnist/2_digits/baselines,oddeven.csv,,False,4,cuda:0,True,False,False,60,1000,256,0.001,1e-08,0.5,cnn,False,True,0.7501,0.995664170279858,0.4971579374746244,0.5670714292425253,0.5047484340270761,0.9904969313007326,0.4857484972736564,0.5095911133861206,1.0,0.5107899425856266,0.4892100574143734,0.5107899425856266,1.0,0.9914596273291926,0.0085403726708074,0.9914596273291926,0.0,0.9894949494949496,0.9894949494949496,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,0,"[2, 4]",[],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,,,baseline,True,0,False,27,27,results/cmnist/2_digits/baselines,oddeven.csv,,False,4,cuda:0,True,False,False,60,1000,256,0.001,1e-08,0.5,cnn,False,True,0.7489,0.9958612534489556,0.4945188794153471,0.5710723078708375,0.5064961023385969,0.9915949569741844,0.4850988546355876,0.5107893084532732,1.0,0.5083049829897939,0.4916950170102061,0.5083049829897939,1.0,0.9917322834645668,0.0082677165354331,0.9917322834645668,0.0,0.9914529914529916,0.9914529914529916,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,0,"[2, 4]",[],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,,,baseline,True,0,False,28,28,results/cmnist/2_digits/baselines,oddeven.csv,,False,4,cuda:0,True,False,False,60,1000,256,0.001,1e-08,0.5,cnn,False,True,0.753,0.9958612534489556,0.5028420625253756,0.5727879187892986,0.5117872254684667,0.9906690490371252,0.4788818235686586,0.5166076662694723,1.0,0.5040698828667858,0.4959301171332142,0.5040698828667858,1.0,0.9917127071823204,0.0082872928176795,0.9917127071823204,0.0,0.9896124650419496,0.9896124650419496,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,0,"[2, 4]",[],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,,,baseline,True,0,False,29,29,results/cmnist/2_digits/baselines,oddeven.csv,,False,4,cuda:0,True,False,False,60,1000,256,0.001,1e-08,0.5,cnn,False,True,0.7499,0.9956641702798581,0.49675192854242795,0.5699495990263626,0.5073337351818364,0.990244873581525,0.4829111383996886,0.5123315946558835,1.0,0.5084610790364325,0.49153892096356755,0.5084610790364325,1.0,0.9913691643781876,0.008630835621812438,0.9913691643781876,0.0,0.9890864995957963,0.9890864995957963,0.0,0,1,1,1,0,1,0,1
