bias.missing_s,bias.mixing_factor,bias.adult_biased_train,bias.log_dataset,baseline.greyscale,baseline.labelled_context_set,baseline.epochs,baseline.test_batch_size,baseline.batch_size,baseline.lr,baseline.weight_decay,baseline.eta,baseline.c,baseline.method,baseline.oversample,data.log_name,data.data_pcnt,data.context_pcnt,data.test_pcnt,data.root,data.transductive,data.drop_native,data.adult_split,data.drop_discrete,data.adult_balanced_test,data.balance_all_quadrants,misc.cluster_label_file,misc.exp_group,misc.log_method,misc.use_wandb,misc.gpu,misc.use_amp,misc.seed,misc.data_split_seed,misc.save_dir,misc.results_csv,misc.resume,misc.evaluate,misc.num_workers,misc.device,misc.use_gpu,Accuracy (dro),TPR (dro),TNR (dro),Renyi preds and s (dro),Accuracy_sex_Male_1.0 (dro),Accuracy_sex_Male_0.0 (dro),Accuracy_sex_Male_0.0-sex_Male_1.0 (dro),Accuracy_sex_Male_0.0÷sex_Male_1.0 (dro),prob_pos_sex_Male_1.0 (dro),prob_pos_sex_Male_0.0 (dro),prob_pos_sex_Male_0.0-sex_Male_1.0 (dro),prob_pos_sex_Male_0.0÷sex_Male_1.0 (dro),TPR_sex_Male_1.0 (dro),TPR_sex_Male_0.0 (dro),TPR_sex_Male_0.0-sex_Male_1.0 (dro),TPR_sex_Male_0.0÷sex_Male_1.0 (dro),TNR_sex_Male_1.0 (dro),TNR_sex_Male_0.0 (dro),TNR_sex_Male_0.0-sex_Male_1.0 (dro),TNR_sex_Male_0.0÷sex_Male_1.0 (dro),eta
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,0.1,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,2,2,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.6631736526946108,0.3997005988023952,0.9266467065868264,0.3910293421070624,0.7559880239520959,0.5703592814371258,0.18562874251497,0.7544554455445545,0.4026946107784431,0.0703592814371257,0.3323353293413174,0.174721189591078,0.6586826347305389,0.1407185628742515,0.5179640718562875,0.2136363636363636,0.8532934131736527,1.0,0.1467065868263473,0.8532934131736527,0.1
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,0.1,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,0,0,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.687125748502994,0.4281437125748503,0.9461077844311376,0.3535122405732483,0.7874251497005988,0.5868263473053892,0.2005988023952096,0.7452471482889733,0.3922155688622754,0.0898203592814371,0.3023952095808383,0.2290076335877862,0.6796407185628742,0.1766467065868263,0.5029940119760479,0.2599118942731278,0.8952095808383234,0.997005988023952,0.1017964071856287,0.8978978978978979,0.1
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,0.1,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,1,1,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.655688622754491,0.3562874251497006,0.9550898203592816,0.3364491858668526,0.7455089820359282,0.5658682634730539,0.1796407185628743,0.7590361445783131,0.3353293413173652,0.0658682634730539,0.2694610778443113,0.1964285714285714,0.5808383233532934,0.1317365269461078,0.4491017964071856,0.2268041237113402,0.9101796407185628,1.0,0.0898203592814371,0.9101796407185628,0.1
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,0.1,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,3,3,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.655688622754491,0.3413173652694611,0.9700598802395208,0.3503733776916654,0.7619760479041916,0.5494011976047904,0.2125748502994011,0.7210216110019647,0.3218562874251497,0.0494011976047904,0.2724550898203592,0.1534883720930232,0.5838323353293413,0.0988023952095808,0.4850299401197604,0.1692307692307692,0.940119760479042,1.0,0.0598802395209581,0.940119760479042,0.1
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,0.1,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,4,4,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.6579341317365269,0.3607784431137724,0.9550898203592816,0.3518052813409981,0.7574850299401198,0.5583832335329342,0.1991017964071856,0.7371541501976285,0.344311377245509,0.061377245508982,0.2829341317365269,0.1782608695652174,0.6017964071856288,0.1197604790419161,0.4820359281437126,0.1990049751243781,0.9131736526946108,0.997005988023952,0.0838323353293413,0.915915915915916,0.1
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,0.1,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,5,5,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.6497005988023952,0.342814371257485,0.9565868263473054,0.360275199672717,0.7514970059880239,0.5479041916167665,0.2035928143712574,0.7290836653386455,0.3353293413173652,0.0508982035928143,0.2844311377245508,0.1517857142857143,0.5868263473053892,0.0988023952095808,0.4880239520958083,0.1683673469387755,0.9161676646706588,0.997005988023952,0.0808383233532934,0.9189189189189187,0.1
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,0.1,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,6,6,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.6601796407185628,0.3712574850299401,0.9491017964071856,0.3521732531613357,0.7529940119760479,0.5673652694610778,0.18562874251497,0.7534791252485089,0.3547904191616766,0.0673652694610778,0.2874251497005988,0.189873417721519,0.6077844311377245,0.1347305389221557,0.4730538922155688,0.2216748768472906,0.8982035928143712,1.0,0.1017964071856287,0.8982035928143712,0.1
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,0.1,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,7,7,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.6788922155688623,0.4550898203592814,0.9026946107784432,0.4436285154114587,0.7919161676646707,0.5658682634730539,0.2260479041916168,0.7145557655954631,0.4745508982035928,0.0778443113772455,0.3967065868263473,0.1640378548895899,0.7664670658682635,0.1437125748502994,0.6227544910179641,0.1874999999999999,0.8173652694610778,0.9880239520958084,0.1706586826347306,0.8272727272727272,0.1
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,0.1,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,8,8,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.6714071856287425,0.3967065868263473,0.9461077844311376,0.3887821446580891,0.7799401197604791,0.562874251497006,0.217065868263473,0.7216890595009596,0.3877245508982035,0.0628742514970059,0.3248502994011976,0.1621621621621621,0.6676646706586826,0.1257485029940119,0.5419161676646707,0.1883408071748878,0.8922155688622755,1.0,0.1077844311377245,0.8922155688622755,0.1
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,0.1,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,9,9,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.6646706586826348,0.3727544910179641,0.9565868263473054,0.3282122380065975,0.7574850299401198,0.5718562874251497,0.18562874251497,0.7549407114624506,0.3413173652694611,0.0748502994011976,0.2664670658682635,0.219298245614035,0.5988023952095808,0.1467065868263473,0.4520958083832335,0.245,0.9161676646706588,0.997005988023952,0.0808383233532934,0.9189189189189187,0.1
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,0.1,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,10,10,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.6714071856287425,0.3952095808383233,0.9476047904191616,0.3789286851887325,0.7799401197604791,0.562874251497006,0.217065868263473,0.7216890595009596,0.3817365269461077,0.0658682634730539,0.3158682634730538,0.1725490196078431,0.6616766467065869,0.1287425149700598,0.532934131736527,0.1945701357466063,0.8982035928143712,0.997005988023952,0.0988023952095809,0.9009009009009008,0.1
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,0.1,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,11,11,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.6519461077844312,0.3383233532934132,0.9655688622754492,0.351752055645705,0.7574850299401198,0.5464071856287425,0.2110778443113773,0.7213438735177865,0.3233532934131736,0.0494011976047904,0.2739520958083832,0.1527777777777778,0.5808383233532934,0.0958083832335329,0.4850299401197605,0.1649484536082474,0.934131736526946,0.997005988023952,0.0628742514970059,0.9369369369369368,0.1
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,0.1,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,12,12,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.6751497005988024,0.4206586826347305,0.9296407185628742,0.4208702016945481,0.7859281437125748,0.5643712574850299,0.2215568862275448,0.7180952380952381,0.4266467065868263,0.0643712574850299,0.3622754491017964,0.1508771929824561,0.7125748502994012,0.1287425149700598,0.5838323353293413,0.180672268907563,0.8592814371257484,1.0,0.1407185628742515,0.8592814371257484,0.1
