seed,data,method,wandb_url,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_sex_Male_1.0,Accuracy_sex_Male_0.0,Accuracy_sex_Male_0.0-sex_Male_1.0,Accuracy_sex_Male_0.0÷sex_Male_1.0,prob_pos_sex_Male_1.0,prob_pos_sex_Male_0.0,prob_pos_sex_Male_0.0-sex_Male_1.0,prob_pos_sex_Male_0.0÷sex_Male_1.0,TPR_sex_Male_1.0,TPR_sex_Male_0.0,TPR_sex_Male_0.0-sex_Male_1.0,TPR_sex_Male_0.0÷sex_Male_1.0,TNR_sex_Male_1.0,TNR_sex_Male_0.0,TNR_sex_Male_0.0-sex_Male_1.0,TNR_sex_Male_0.0÷sex_Male_1.0
2,baseline,"Kamiran & Calders LR",(None),0.6287425149700598,0.2949101796407186,0.9625748502994012,0.26945467051804506,0.6916167664670658,0.5658682634730539,0.12574850299401197,0.8181818181818182,0.26646706586826346,0.0658682634730539,0.20059880239520955,0.24719101123595508,0.45808383233532934,0.1317365269461078,0.3263473053892215,0.28758169934640526,0.9251497005988024,1.0,0.07485029940119758,0.9251497005988024
1,baseline,"Kamiran & Calders LR",(None),0.625,0.2844311377245509,0.9655688622754491,0.2719392911219861,0.6901197604790419,0.5598802395209581,0.13023952095808378,0.8112798264642083,0.25898203592814373,0.059880239520958084,0.19910179640718564,0.23121387283236994,0.4491017964071856,0.11976047904191617,0.32934131736526945,0.26666666666666666,0.9311377245508982,1.0,0.06886227544910184,0.9311377245508982
3,baseline,"Kamiran & Calders LR",(None),0.624251497005988,0.2679640718562874,0.9805389221556886,0.26884806716207427,0.6991017964071856,0.5494011976047904,0.14970059880239517,0.7858672376873662,0.23802395209580837,0.04940119760479042,0.18862275449101795,0.20754716981132076,0.437125748502994,0.09880239520958084,0.3383233532934132,0.226027397260274,0.9610778443113772,1.0,0.038922155688622784,0.9610778443113772
4,baseline,"Kamiran & Calders LR",(None),0.6407185628742516,0.30389221556886226,0.9775449101796407,0.259275106347857,0.7140718562874252,0.5673652694610778,0.1467065868263474,0.7945492662473793,0.25898203592814373,0.06736526946107785,0.19161676646706588,0.26011560693641617,0.47305389221556887,0.1347305389221557,0.3383233532934132,0.2848101265822785,0.9550898203592815,1.0,0.04491017964071853,0.9550898203592815
28,baseline,"Kamiran & Calders LR",(None),0.625,0.281437125748503,0.968562874251497,0.2905253356289312,0.6991017964071856,0.5508982035928144,0.14820359281437123,0.7880085653104926,0.2619760479041916,0.05089820359281437,0.21107784431137722,0.19428571428571428,0.46107784431137727,0.10179640718562874,0.35928143712574856,0.22077922077922077,0.937125748502994,1.0,0.06287425149700598,0.937125748502994
5,baseline,"Kamiran & Calders LR",(None),0.6302395209580839,0.3023952095808383,0.9580838323353293,0.3132676905822446,0.7125748502994012,0.5479041916167665,0.16467065868263464,0.7689075630252102,0.2904191616766467,0.05389221556886228,0.23652694610778444,0.18556701030927836,0.5029940119760479,0.10179640718562874,0.4011976047904191,0.20238095238095238,0.9221556886227545,0.9940119760479041,0.0718562874251496,0.9277108433734941
27,baseline,"Kamiran & Calders LR",(None),0.6302395209580839,0.2844311377245509,0.9760479041916168,0.2860264885650252,0.7095808383233533,0.5508982035928144,0.1586826347305389,0.7763713080168777,0.25748502994011974,0.05089820359281437,0.20658682634730535,0.19767441860465118,0.46706586826347307,0.10179640718562874,0.3652694610778443,0.21794871794871792,0.9520958083832335,1.0,0.04790419161676651,0.9520958083832335
30,baseline,"Kamiran & Calders LR",(None),0.6474550898203593,0.32335329341317365,0.9715568862275449,0.2536075156354437,0.7155688622754491,0.5793413173652695,0.13622754491017963,0.8096234309623431,0.27245508982035926,0.07934131736526946,0.19311377245508982,0.29120879120879123,0.4880239520958084,0.15868263473053892,0.3293413173652695,0.32515337423312884,0.9431137724550899,1.0,0.05688622754491013,0.9431137724550899
6,baseline,"Kamiran & Calders LR",(None),0.6392215568862275,0.3083832335329341,0.9700598802395209,0.27552650127710643,0.7125748502994012,0.5658682634730539,0.1467065868263473,0.7941176470588235,0.27245508982035926,0.0658682634730539,0.20658682634730535,0.2417582417582418,0.48502994011976047,0.1317365269461078,0.3532934131736527,0.271604938271605,0.9401197604790419,1.0,0.05988023952095811,0.9401197604790419
7,baseline,"Kamiran & Calders LR",(None),0.6586826347305389,0.34281437125748504,0.9745508982035929,0.2858122987166756,0.7440119760479041,0.5733532934131736,0.1706586826347305,0.7706237424547284,0.2949101796407186,0.07335329341317365,0.22155688622754494,0.24873096446700504,0.5389221556886228,0.1467065868263473,0.3922155688622755,0.2722222222222222,0.9491017964071856,1.0,0.050898203592814384,0.9491017964071856
29,baseline,"Kamiran & Calders LR",(None),0.6504491017964071,0.3218562874251497,0.9790419161676647,0.2800448310452787,0.7350299401197605,0.5658682634730539,0.16916167664670667,0.7698574338085539,0.27694610778443113,0.0658682634730539,0.21107784431137722,0.23783783783783788,0.5119760479041916,0.1317365269461078,0.3802395209580838,0.2573099415204679,0.9580838323353293,1.0,0.041916167664670656,0.9580838323353293
8,baseline,"Kamiran & Calders LR",(None),0.6429640718562875,0.312874251497006,0.9730538922155688,0.26906367321800967,0.7170658682634731,0.5688622754491018,0.14820359281437123,0.7933194154488518,0.27095808383233533,0.0688622754491018,0.20209580838323354,0.2541436464088398,0.4880239520958084,0.1377245508982036,0.35029940119760483,0.2822085889570552,0.9461077844311377,1.0,0.053892215568862256,0.9461077844311377
