bias.missing_s,bias.mixing_factor,bias.adult_biased_train,bias.log_dataset,baseline.greyscale,baseline.labelled_context_set,baseline.epochs,baseline.test_batch_size,baseline.batch_size,baseline.lr,baseline.weight_decay,baseline.eta,baseline.c,baseline.method,baseline.oversample,data.log_name,data.data_pcnt,data.context_pcnt,data.test_pcnt,data.root,data.transductive,data.drop_native,data.adult_split,data.drop_discrete,data.adult_balanced_test,data.balance_all_quadrants,misc.cluster_label_file,misc.exp_group,misc.log_method,misc.use_wandb,misc.gpu,misc.use_amp,misc.seed,misc.data_split_seed,misc.save_dir,misc.results_csv,misc.resume,misc.evaluate,misc.num_workers,misc.device,misc.use_gpu,Accuracy (dro),TPR (dro),TNR (dro),Renyi preds and s (dro),Accuracy_sex_Male_1.0 (dro),Accuracy_sex_Male_0.0 (dro),Accuracy_sex_Male_0.0-sex_Male_1.0 (dro),Accuracy_sex_Male_0.0÷sex_Male_1.0 (dro),prob_pos_sex_Male_1.0 (dro),prob_pos_sex_Male_0.0 (dro),prob_pos_sex_Male_0.0-sex_Male_1.0 (dro),prob_pos_sex_Male_0.0÷sex_Male_1.0 (dro),TPR_sex_Male_1.0 (dro),TPR_sex_Male_0.0 (dro),TPR_sex_Male_0.0-sex_Male_1.0 (dro),TPR_sex_Male_0.0÷sex_Male_1.0 (dro),TNR_sex_Male_1.0 (dro),TNR_sex_Male_0.0 (dro),TNR_sex_Male_0.0-sex_Male_1.0 (dro),TNR_sex_Male_0.0÷sex_Male_1.0 (dro),eta
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,1.0,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,10,10,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.5,1.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,1.0
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,1.0,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,11,11,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.5,1.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,1.0
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,1.0,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,12,12,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,1.0,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,13,13,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.5,1.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,1.0
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,1.0,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,14,14,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.5,1.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,1.0
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,1.0,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,15,15,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.5,1.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,1.0
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,1.0,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,16,16,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.5,1.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,1.0
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,1.0,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,17,17,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.5,1.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,1.0
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,1.0,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,18,18,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.5,1.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,1.0
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,1.0,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,19,19,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.5,1.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,1.0
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,1.0,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,21,21,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.4910179640718562,0.9805389221556886,0.0014970059880239,0.0588044566646288,0.498502994011976,0.4835329341317365,0.0149700598802395,0.96996996996997,0.9955089820359282,0.9835329341317364,0.0119760479041917,0.98796992481203,0.994011976047904,0.9670658682634732,0.026946107784431,0.9728915662650603,0.0029940119760479,0.0,0.0029940119760479,0.0,1.0
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,1.0,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,20,20,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,1.0,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,22,22,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,1.0,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,23,23,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.4977544910179641,0.0044910179640718,0.9910179640718564,0.0091504675207671,0.5,0.4955089820359281,0.0044910179640718,0.9910179640718564,0.0059880239520958,0.0074850299401197,0.0014970059880239,0.8,0.0059880239520958,0.0029940119760479,0.0029940119760479,0.5,0.994011976047904,0.9880239520958084,0.0059880239520957,0.993975903614458,1.0
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,1.0,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,24,24,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.5,1.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,1.0
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,1.0,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,25,25,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,1.0,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,26,26,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.5,1.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,1.0
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,1.0,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,27,27,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.5,1.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,1.0
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,1.0,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,28,28,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,1.0,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,29,29,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0
