bias.missing_s,bias.mixing_factor,bias.adult_biased_train,bias.log_dataset,baseline.greyscale,baseline.labelled_context_set,baseline.epochs,baseline.test_batch_size,baseline.batch_size,baseline.lr,baseline.weight_decay,baseline.eta,baseline.c,baseline.method,baseline.oversample,data.log_name,data.data_pcnt,data.context_pcnt,data.test_pcnt,data.root,data.transductive,data.drop_native,data.adult_split,data.drop_discrete,data.adult_balanced_test,data.balance_all_quadrants,misc.cluster_label_file,misc.exp_group,misc.log_method,misc.use_wandb,misc.gpu,misc.use_amp,misc.seed,misc.data_split_seed,misc.save_dir,misc.results_csv,misc.resume,misc.evaluate,misc.num_workers,misc.device,misc.use_gpu,Accuracy (erm),TPR (erm),TNR (erm),Renyi preds and s (erm),Accuracy_sex_Male_1.0 (erm),Accuracy_sex_Male_0.0 (erm),Accuracy_sex_Male_0.0-sex_Male_1.0 (erm),Accuracy_sex_Male_0.0÷sex_Male_1.0 (erm),prob_pos_sex_Male_1.0 (erm),prob_pos_sex_Male_0.0 (erm),prob_pos_sex_Male_0.0-sex_Male_1.0 (erm),prob_pos_sex_Male_0.0÷sex_Male_1.0 (erm),TPR_sex_Male_1.0 (erm),TPR_sex_Male_0.0 (erm),TPR_sex_Male_0.0-sex_Male_1.0 (erm),TPR_sex_Male_0.0÷sex_Male_1.0 (erm),TNR_sex_Male_1.0 (erm),TNR_sex_Male_0.0 (erm),TNR_sex_Male_0.0-sex_Male_1.0 (erm),TNR_sex_Male_0.0÷sex_Male_1.0 (erm)
[],0.0,True,partial,False,True,60,1000,64,0.001,1e-08,0.5,0.0,erm,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_erm,True,0,False,14,14,results/adult/partial_outcome_oracle,,,False,4,cuda:0,True,0.7290419161676647,0.5029940119760479,0.9550898203592816,0.1678315440767936,0.7739520958083832,0.6841317365269461,0.089820359281437,0.88394584139265,0.3488023952095808,0.1991017964071856,0.1497005988023952,0.5708154506437768,0.6227544910179641,0.3832335329341317,0.2395209580838323,0.6153846153846154,0.9251497005988024,0.9850299401197604,0.0598802395209581,0.939209726443769
[],0.0,True,partial,False,True,60,1000,64,0.001,1e-08,0.5,0.0,erm,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_erm,True,0,False,9,9,results/adult/partial_outcome_oracle,,,False,4,cuda:0,True,0.7477544910179641,0.5479041916167665,0.9476047904191616,0.151881527688739,0.7739520958083832,0.7215568862275449,0.0523952095808383,0.9323017408123792,0.3697604790419161,0.2305389221556886,0.1392215568862275,0.6234817813765182,0.6437125748502994,0.4520958083832335,0.1916167664670658,0.7023255813953488,0.9041916167664672,0.9910179640718564,0.0868263473053891,0.9123867069486404
[],0.0,True,partial,False,True,60,1000,64,0.001,1e-08,0.5,0.0,erm,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_erm,True,0,False,12,12,results/adult/partial_outcome_oracle,,,False,4,cuda:0,True,0.7380239520958084,0.5254491017964071,0.9505988023952096,0.2083945988348291,0.7859281437125748,0.6901197604790419,0.0958083832335329,0.8780952380952382,0.3817365269461077,0.1931137724550898,0.1886227544910179,0.5058823529411764,0.6676646706586826,0.3832335329341317,0.2844311377245508,0.5739910313901345,0.9041916167664672,0.997005988023952,0.092814371257485,0.9069069069069068
[],0.0,True,partial,False,True,60,1000,64,0.001,1e-08,0.5,0.0,erm,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_erm,True,0,False,10,10,results/adult/partial_outcome_oracle,,,False,4,cuda:0,True,0.7335329341317365,0.5089820359281437,0.9580838323353292,0.1306871884100223,0.7589820359281437,0.7080838323353293,0.0508982035928143,0.9329388560157792,0.3338323353293413,0.217065868263473,0.1167664670658682,0.6502242152466368,0.592814371257485,0.4251497005988024,0.1676646706586826,0.7171717171717172,0.9251497005988024,0.9910179640718564,0.0658682634730538,0.9335347432024168
[],0.0,True,partial,False,True,60,1000,64,0.001,1e-08,0.5,0.0,erm,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_erm,True,0,False,13,13,results/adult/partial_outcome_oracle,,,False,4,cuda:0,True,0.7485029940119761,0.5494011976047904,0.9476047904191616,0.1958370152284957,0.7949101796407185,0.7020958083832335,0.092814371257485,0.8832391713747646,0.3907185628742515,0.2110778443113772,0.1796407185628742,0.5402298850574713,0.6856287425149701,0.4131736526946107,0.2724550898203593,0.6026200873362445,0.9041916167664672,0.9910179640718564,0.0868263473053891,0.9123867069486404
[],0.0,True,partial,False,True,60,1000,64,0.001,1e-08,0.5,0.0,erm,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_erm,True,0,False,15,15,results/adult/partial_outcome_oracle,,,False,4,cuda:0,True,0.7267964071856288,0.5209580838323353,0.9326347305389222,0.1659087350931737,0.7559880239520959,0.6976047904191617,0.0583832335329341,0.9227722772277228,0.3697604790419161,0.218562874251497,0.1511976047904191,0.5910931174089069,0.625748502994012,0.4161676646706587,0.2095808383233532,0.6650717703349283,0.8862275449101796,0.9790419161676648,0.092814371257485,0.9051987767584098
[],0.0,True,partial,False,True,60,1000,64,0.001,1e-08,0.5,0.0,erm,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_erm,True,0,False,16,16,results/adult/partial_outcome_oracle,,,False,4,cuda:0,True,0.7125748502994012,0.4880239520958084,0.937125748502994,0.2077591200364459,0.7574850299401198,0.6676646706586826,0.0898203592814371,0.8814229249011857,0.3682634730538922,0.1826347305389221,0.18562874251497,0.4959349593495935,0.625748502994012,0.3502994011976048,0.2754491017964072,0.5598086124401914,0.8892215568862275,0.9850299401197604,0.095808383233533,0.9027355623100304
[],0.0,True,partial,False,True,60,1000,64,0.001,1e-08,0.5,0.0,erm,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_erm,True,0,False,17,17,results/adult/partial_outcome_oracle,,,False,4,cuda:0,True,0.7417664670658682,0.5389221556886228,0.9446107784431138,0.1850761233008691,0.7799401197604791,0.7035928143712575,0.0763473053892215,0.9021113243761996,0.3817365269461077,0.2125748502994012,0.1691616766467065,0.5568627450980392,0.6616766467065869,0.4161676646706587,0.2455089820359282,0.6289592760180995,0.8982035928143712,0.9910179640718564,0.092814371257485,0.9063444108761328
[],0.0,True,partial,False,True,60,1000,64,0.001,1e-08,0.5,0.0,erm,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_erm,True,0,False,20,20,results/adult/partial_outcome_oracle,,,False,4,cuda:0,True,0.7522455089820359,0.5389221556886228,0.9655688622754492,0.0976576286327444,0.7739520958083832,0.7305389221556886,0.0434131736526945,0.943907156673114,0.3308383233532934,0.2425149700598802,0.0883233532934132,0.7330316742081447,0.6047904191616766,0.4730538922155688,0.1317365269461077,0.7821782178217822,0.94311377245509,0.9880239520958084,0.0449101796407185,0.9545454545454546
[],0.0,True,partial,False,True,60,1000,64,0.001,1e-08,0.5,0.0,erm,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_erm,True,0,False,19,19,results/adult/partial_outcome_oracle,,,False,4,cuda:0,True,0.7312874251497006,0.5194610778443114,0.94311377245509,0.1536959151961638,0.7559880239520959,0.7065868263473054,0.0494011976047904,0.9346534653465346,0.3577844311377245,0.218562874251497,0.1392215568862275,0.610878661087866,0.6137724550898204,0.4251497005988024,0.1886227544910179,0.6926829268292684,0.8982035928143712,0.9880239520958084,0.0898203592814371,0.9090909090909092
[],0.0,True,partial,False,True,60,1000,64,0.001,1e-08,0.5,0.0,erm,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_erm,True,0,False,18,18,results/adult/partial_outcome_oracle,,,False,4,cuda:0,True,0.7350299401197605,0.5149700598802395,0.9550898203592816,0.1633814471772501,0.7784431137724551,0.6916167664670658,0.0868263473053893,0.8884615384615384,0.3532934131736527,0.2065868263473053,0.1467065868263473,0.5847457627118644,0.6317365269461078,0.3982035928143712,0.2335329341317366,0.6303317535545023,0.9251497005988024,0.9850299401197604,0.0598802395209581,0.939209726443769
[],0.0,True,partial,False,True,60,1000,64,0.001,1e-08,0.5,0.0,erm,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_erm,True,0,False,22,22,results/adult/partial_outcome_oracle,,,False,4,cuda:0,True,0.7664670658682635,0.6017964071856288,0.9311377245508982,0.1585457154474502,0.781437125748503,0.7514970059880239,0.029940119760479,0.9616858237547892,0.4101796407185629,0.2604790419161676,0.1497005988023952,0.635036496350365,0.6916167664670658,0.5119760479041916,0.1796407185628742,0.7402597402597403,0.8712574850299402,0.9910179640718564,0.1197604790419161,0.879154078549849
