seed,data,method,wandb_url,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_sens_Label_1.0,Accuracy_sens_Label_0.0,Accuracy_sens_Label_0.0-sens_Label_1.0,Accuracy_sens_Label_0.0÷sens_Label_1.0,prob_pos_sens_Label_1.0,prob_pos_sens_Label_0.0,prob_pos_sens_Label_0.0-sens_Label_1.0,prob_pos_sens_Label_0.0÷sens_Label_1.0,TPR_sens_Label_1.0,TPR_sens_Label_0.0,TPR_sens_Label_0.0-sens_Label_1.0,TPR_sens_Label_0.0÷sens_Label_1.0,TNR_sens_Label_1.0,TNR_sens_Label_0.0,TNR_sens_Label_0.0-sens_Label_1.0,TNR_sens_Label_0.0÷sens_Label_1.0,eta
6,baseline,"dro",(None),0.6721556886227545,0.46407185628742514,0.8802395209580839,0.4971976545304935,0.7784431137724551,0.5658682634730539,0.21257485029940126,0.7269230769230769,0.5179640718562875,0.0658682634730539,0.45209580838323354,0.12716763005780346,0.7964071856287425,0.1317365269461078,0.6646706586826346,0.16541353383458648,0.7604790419161677,1.0,0.23952095808383234,0.7604790419161677,0.3
3,baseline,"dro",(None),0.6758982035928144,0.44461077844311375,0.907185628742515,0.4778503730326275,0.7979041916167665,0.5538922155688623,0.24401197604790426,0.6941838649155722,0.4805389221556886,0.05688622754491018,0.4236526946107784,0.11838006230529595,0.7784431137724551,0.11077844311377245,0.6676646706586826,0.1423076923076923,0.8173652694610778,0.9970059880239521,0.17964071856287434,0.8198198198198198,0.3
3,baseline,"dro",(None),0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0,1.0
9,baseline,"dro",(None),0.6893712574850299,0.4865269461077844,0.8922155688622755,0.4602335455534887,0.7979041916167665,0.5808383233532934,0.21706586826347307,0.7279549718574109,0.5074850299401198,0.08682634730538923,0.42065868263473055,0.1710914454277286,0.8053892215568862,0.16766467065868262,0.6377245508982036,0.20817843866171004,0.7904191616766467,0.9940119760479041,0.20359281437125742,0.7951807228915663,0.1
9,baseline,"dro",(None),0.6908682634730539,0.48952095808383234,0.8922155688622755,0.4562973641021424,0.7979041916167665,0.5838323353293413,0.2140718562874252,0.7317073170731707,0.5074850299401198,0.08982035928143713,0.4176646706586827,0.17699115044247787,0.8053892215568862,0.17365269461077845,0.6317365269461077,0.21561338289962828,0.7904191616766467,0.9940119760479041,0.20359281437125742,0.7951807228915663,0.3
4,baseline,"dro",(None),0.687125748502994,0.47604790419161674,0.8982035928143712,0.4888056937804192,0.8068862275449101,0.5673652694610778,0.23952095808383234,0.7031539888682745,0.5104790419161677,0.06736526946107785,0.4431137724550898,0.13196480938416422,0.8173652694610778,0.1347305389221557,0.6826347305389221,0.16483516483516486,0.7964071856287425,1.0,0.20359281437125754,0.7964071856287425,0.01
4,baseline,"dro",(None),0.687125748502994,0.47904191616766467,0.8952095808383234,0.4873195554338611,0.8068862275449101,0.5673652694610778,0.23952095808383234,0.7031539888682745,0.5134730538922155,0.07035928143712575,0.44311377245508976,0.1370262390670554,0.8203592814371258,0.1377245508982036,0.6826347305389222,0.1678832116788321,0.7934131736526946,0.9970059880239521,0.20359281437125754,0.7957957957957957,0.3
11,baseline,"dro",(None),0.6773952095808383,0.4595808383233533,0.8952095808383234,0.4540280330772928,0.7919161676646707,0.562874251497006,0.22904191616766467,0.7107750472589792,0.4865269461077844,0.07784431137724551,0.4086826347305389,0.16,0.7784431137724551,0.1407185628742515,0.6377245508982037,0.18076923076923077,0.8053892215568862,0.9850299401197605,0.17964071856287434,0.817629179331307,0.1
11,baseline,"dro",(None),0.6744011976047904,0.45808383233532934,0.8907185628742516,0.4533014133701182,0.7874251497005988,0.561377245508982,0.2260479041916168,0.7129277566539923,0.4880239520958084,0.07934131736526946,0.40868263473053895,0.16257668711656442,0.7754491017964071,0.1407185628742515,0.6347305389221556,0.18146718146718147,0.7994011976047904,0.9820359281437125,0.1826347305389221,0.8140243902439025,0.3
4,baseline,"dro",(None),0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0,1.0
5,baseline,"dro",(None),0.6773952095808383,0.47305389221556887,0.8817365269461078,0.5002723265969112,0.7994011976047904,0.5553892215568862,0.24401197604790426,0.694756554307116,0.5239520958083832,0.06736526946107785,0.45658682634730535,0.1285714285714286,0.8233532934131736,0.12275449101796407,0.7005988023952096,0.14909090909090908,0.7754491017964071,0.9880239520958084,0.21257485029940126,0.7848484848484848,0.1
12,baseline,"dro",(None),0.688622754491018,0.45808383233532934,0.9191616766467066,0.45887325376805244,0.811377245508982,0.5658682634730539,0.2455089820359282,0.6974169741697417,0.47305389221556887,0.0658682634730539,0.40718562874251496,0.13924050632911394,0.7844311377245509,0.1317365269461078,0.652694610778443,0.16793893129770995,0.8383233532934131,1.0,0.16167664670658688,0.8383233532934131,0.3
12,baseline,"dro",(None),0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0,1.0
6,baseline,"dro",(None),0.6758982035928144,0.4625748502994012,0.8892215568862275,0.4816672869852314,0.7829341317365269,0.5688622754491018,0.2140718562874251,0.7265774378585087,0.5044910179640718,0.0688622754491018,0.43562874251497,0.1364985163204748,0.7874251497005988,0.1377245508982036,0.6497005988023953,0.17490494296577946,0.7784431137724551,1.0,0.22155688622754488,0.7784431137724551,0.01
6,baseline,"dro",(None),0.6736526946107785,0.4625748502994012,0.8847305389221557,0.4822002114320353,0.7799401197604791,0.5673652694610778,0.21257485029940126,0.7274472168905949,0.5074850299401198,0.07035928143712575,0.437125748502994,0.13864306784660765,0.7874251497005988,0.1377245508982036,0.6497005988023953,0.17490494296577946,0.7724550898203593,0.9970059880239521,0.22455089820359286,0.7747747747747747,0.1
14,baseline,"dro",(None),0.7013473053892215,0.5044910179640718,0.8982035928143712,0.4250481744352782,0.812874251497006,0.5898203592814372,0.22305389221556882,0.7255985267034991,0.49850299401197606,0.10778443113772455,0.3907185628742515,0.21621621621621623,0.811377245508982,0.19760479041916168,0.6137724550898204,0.24354243542435425,0.8143712574850299,0.9820359281437125,0.16766467065868262,0.8292682926829268,0.3
15,baseline,"dro",(None),0.6729041916167665,0.46407185628742514,0.8817365269461078,0.5091065555036517,0.7889221556886228,0.5568862275449101,0.23203592814371266,0.7058823529411764,0.5224550898203593,0.059880239520958084,0.46257485029940115,0.11461318051575932,0.811377245508982,0.11676646706586827,0.6946107784431138,0.14391143911439114,0.7664670658682635,0.9970059880239521,0.2305389221556886,0.7687687687687688,0.3
6,baseline,"dro",(None),0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0,1.0
7,baseline,"dro",(None),0.6729041916167665,0.49550898203592814,0.8502994011976048,0.5011657840427702,0.7754491017964071,0.5703592814371258,0.20508982035928136,0.7355212355212356,0.5568862275449101,0.08832335329341318,0.46856287425149695,0.15860215053763443,0.8323353293413174,0.15868263473053892,0.6736526946107785,0.1906474820143885,0.718562874251497,0.9820359281437125,0.26347305389221554,0.7317073170731707,0.01
15,baseline,"dro",(None),0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0,1.0
16,baseline,"dro",(None),0.6833832335329342,0.5194610778443114,0.8473053892215568,0.5023128425072011,0.7829341317365269,0.5838323353293413,0.19910179640718562,0.745697896749522,0.5733532934131736,0.09880239520958084,0.4745508982035928,0.17232375979112272,0.8562874251497006,0.18263473053892215,0.6736526946107784,0.21328671328671328,0.7095808383233533,0.9850299401197605,0.27544910179640725,0.7203647416413373,0.1
7,baseline,"dro",(None),0.6766467065868264,0.49850299401197606,0.8547904191616766,0.5030733615742563,0.7784431137724551,0.5748502994011976,0.20359281437125754,0.7384615384615384,0.5568862275449101,0.08682634730538923,0.4700598802395209,0.15591397849462368,0.8353293413173652,0.16167664670658682,0.6736526946107784,0.1935483870967742,0.7215568862275449,0.9880239520958084,0.2664670658682635,0.7303030303030302,0.1
7,baseline,"dro",(None),0.6796407185628742,0.4940119760479042,0.8652694610778443,0.49656754870019965,0.781437125748503,0.5778443113772455,0.20359281437125754,0.739463601532567,0.5449101796407185,0.08383233532934131,0.4610778443113772,0.15384615384615385,0.8263473053892215,0.16167664670658682,0.6646706586826348,0.1956521739130435,0.7365269461077845,0.9940119760479041,0.2574850299401197,0.7409638554216869,0.3
16,baseline,"dro",(None),0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0,1.0
17,baseline,"dro",(None),0.6923652694610778,0.49850299401197606,0.8862275449101796,0.48558992478987056,0.8143712574850299,0.5703592814371258,0.24401197604790414,0.7003676470588236,0.5299401197604791,0.08233532934131736,0.4476047904191617,0.15536723163841806,0.844311377245509,0.15269461077844312,0.6916167664670658,0.18085106382978725,0.7844311377245509,0.9880239520958084,0.20359281437125754,0.793939393939394,0.01
7,baseline,"dro",(None),0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0,1.0
8,baseline,"dro",(None),0.6848802395209581,0.49550898203592814,0.874251497005988,0.5127496808972767,0.7964071856287425,0.5733532934131736,0.22305389221556882,0.7199248120300752,0.5479041916167665,0.07335329341317365,0.47455089820359286,0.133879781420765,0.844311377245509,0.1467065868263473,0.6976047904191617,0.17375886524822695,0.7485029940119761,1.0,0.25149700598802394,0.7485029940119761,0.01
18,baseline,"dro",(None),0.6833832335329342,0.4550898203592814,0.9116766467065869,0.49301245123265747,0.8143712574850299,0.5523952095808383,0.2619760479041916,0.6783088235294118,0.49101796407185627,0.05239520958083832,0.43862275449101795,0.10670731707317073,0.8053892215568862,0.10479041916167664,0.7005988023952096,0.13011152416356878,0.8233532934131736,1.0,0.17664670658682635,0.8233532934131736,0.01
19,baseline,"dro",(None),0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0,1.0
8,baseline,"dro",(None),0.6841317365269461,0.4940119760479042,0.874251497005988,0.5017600301298795,0.7904191616766467,0.5778443113772455,0.21257485029940126,0.731060606060606,0.5419161676646707,0.07784431137724551,0.46407185628742514,0.143646408839779,0.8323353293413174,0.15568862275449102,0.6766467065868264,0.18705035971223022,0.7485029940119761,1.0,0.25149700598802394,0.7485029940119761,0.1
8,baseline,"dro",(None),0.6893712574850299,0.5014970059880239,0.8772455089820359,0.502382619235156,0.7994011976047904,0.5793413173652695,0.22005988023952094,0.7247191011235955,0.5449101796407185,0.07934131736526946,0.4655688622754491,0.14560439560439561,0.844311377245509,0.15868263473053892,0.6856287425149701,0.1879432624113475,0.7544910179640718,1.0,0.2455089820359282,0.7544910179640718,0.3
20,baseline,"dro",(None),0.687874251497006,0.47155688622754494,0.9041916167664671,0.4267342975682066,0.8023952095808383,0.5733532934131736,0.22904191616766467,0.7145522388059702,0.47604790419161674,0.09131736526946108,0.3847305389221557,0.1918238993710692,0.7784431137724551,0.16467065868263472,0.6137724550898204,0.2115384615384615,0.8263473053892215,0.9820359281437125,0.15568862275449102,0.8414634146341463,0.01
21,baseline,"dro",(None),0.6714071856287425,0.46407185628742514,0.8787425149700598,0.4688571864217144,0.7724550898203593,0.5703592814371258,0.2020958083832335,0.7383720930232559,0.5059880239520959,0.07934131736526946,0.4266467065868264,0.15680473372781065,0.7784431137724551,0.1497005988023952,0.62874251497006,0.1923076923076923,0.7664670658682635,0.9910179640718563,0.22455089820359275,0.7734138972809669,0.1
8,baseline,"dro",(None),0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0,1.0
9,baseline,"dro",(None),0.6901197604790419,0.4820359281437126,0.8982035928143712,0.4609779578428415,0.8038922155688623,0.5763473053892215,0.22754491017964074,0.7169459962756052,0.5014970059880239,0.08233532934131736,0.41916167664670656,0.16417910447761194,0.8053892215568862,0.15868263473053892,0.6467065868263473,0.19702602230483274,0.8023952095808383,0.9940119760479041,0.19161676646706582,0.8072289156626506,0.01
23,baseline,"dro",(None),0.6916167664670658,0.4805389221556886,0.9026946107784432,0.4822002114320353,0.812874251497006,0.5703592814371258,0.2425149700598802,0.7016574585635359,0.5074850299401198,0.07035928143712575,0.437125748502994,0.13864306784660765,0.8203592814371258,0.1407185628742515,0.6796407185628743,0.17153284671532845,0.8053892215568862,1.0,0.1946107784431138,0.8053892215568862,0.01
23,baseline,"dro",(None),0.6908682634730539,0.4805389221556886,0.9011976047904192,0.4834805768829236,0.811377245508982,0.5703592814371258,0.24101796407185627,0.7029520295202952,0.5089820359281437,0.07035928143712575,0.43862275449101795,0.13823529411764707,0.8203592814371258,0.1407185628742515,0.6796407185628743,0.17153284671532845,0.8023952095808383,1.0,0.19760479041916168,0.8023952095808383,0.1
9,baseline,"dro",(None),0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0,1.0
10,baseline,"dro",(None),0.6751497005988024,0.44610778443113774,0.9041916167664671,0.45470528337887434,0.7844311377245509,0.5658682634730539,0.218562874251497,0.7213740458015268,0.47305389221556887,0.0688622754491018,0.4041916167664671,0.14556962025316456,0.7574850299401198,0.1347305389221557,0.6227544910179641,0.17786561264822134,0.811377245508982,0.9970059880239521,0.18562874251497008,0.8138138138138138,0.01
23,baseline,"dro",(None),0.6931137724550899,0.48353293413173654,0.9026946107784432,0.4847605828182741,0.8158682634730539,0.5703592814371258,0.24550898203592808,0.6990825688073395,0.5104790419161677,0.07035928143712575,0.4401197604790419,0.1378299120234604,0.8263473053892215,0.1407185628742515,0.6856287425149701,0.17028985507246377,0.8053892215568862,1.0,0.1946107784431138,0.8053892215568862,0.3
25,baseline,"dro",(None),0.6714071856287425,0.4296407185628742,0.9131736526946108,0.43952820409083654,0.7829341317365269,0.5598802395209581,0.22305389221556882,0.7151051625239007,0.4505988023952096,0.0658682634730539,0.3847305389221557,0.1461794019933555,0.7335329341317365,0.12574850299401197,0.6077844311377245,0.17142857142857143,0.8323353293413174,0.9940119760479041,0.16167664670658677,0.8373493975903615,0.1
10,baseline,"dro",(None),0.6736526946107785,0.45209580838323354,0.8952095808383234,0.4642317172656316,0.7799401197604791,0.5673652694610778,0.21257485029940126,0.7274472168905949,0.4865269461077844,0.07035928143712575,0.4161676646706587,0.14461538461538462,0.7664670658682635,0.1377245508982036,0.62874251497006,0.1796875,0.7934131736526946,0.9970059880239521,0.20359281437125754,0.7957957957957957,0.1
10,baseline,"dro",(None),0.6744011976047904,0.4535928143712575,0.8952095808383234,0.46551817736899437,0.781437125748503,0.5673652694610778,0.2140718562874252,0.7260536398467432,0.4880239520958084,0.07035928143712575,0.4176646706586826,0.1441717791411043,0.7694610778443114,0.1377245508982036,0.6317365269461078,0.17898832684824903,0.7934131736526946,0.9970059880239521,0.20359281437125754,0.7957957957957957,0.3
26,baseline,"dro",(None),0.6856287425149701,0.5194610778443114,0.8517964071856288,0.4983875850325696,0.7784431137724551,0.592814371257485,0.18562874251497008,0.7615384615384615,0.5688622754491018,0.09880239520958084,0.470059880239521,0.17368421052631577,0.8473053892215568,0.19161676646706588,0.6556886227544909,0.22614840989399296,0.7095808383233533,0.9940119760479041,0.28443113772455086,0.713855421686747,0.1
26,baseline,"dro",(None),0.5,1.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,nan,1.0
10,baseline,"dro",(None),0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0,1.0
11,baseline,"dro",(None),0.6826347305389222,0.468562874251497,0.8967065868263473,0.45057079181669085,0.7979041916167665,0.5673652694610778,0.23053892215568872,0.7110694183864914,0.48952095808383234,0.08233532934131736,0.40718562874251496,0.16819571865443425,0.7874251497005988,0.1497005988023952,0.6377245508982037,0.1901140684410646,0.8083832335329342,0.9850299401197605,0.17664670658682635,0.8206686930091186,0.01
27,baseline,"dro",(None),0.6766467065868264,0.4865269461077844,0.8667664670658682,0.5049971916145881,0.7979041916167665,0.5553892215568862,0.24251497005988032,0.696060037523452,0.5434131736526946,0.07634730538922156,0.467065868263473,0.14049586776859505,0.8413173652694611,0.1317365269461078,0.7095808383233533,0.15658362989323843,0.7544910179640718,0.9790419161676647,0.22455089820359286,0.7706422018348623,0.01
29,baseline,"dro",(None),0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0,1.0
11,baseline,"dro",(None),0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0,1.0
12,baseline,"dro",(None),0.6848802395209581,0.4595808383233533,0.9101796407185628,0.4712066373726976,0.8053892215568862,0.5643712574850299,0.24101796407185627,0.7007434944237918,0.48502994011976047,0.06437125748502993,0.42065868263473055,0.13271604938271603,0.7904191616766467,0.12874251497005987,0.6616766467065869,0.16287878787878787,0.8203592814371258,1.0,0.17964071856287422,0.8203592814371258,0.01
12,baseline,"dro",(None),0.686377245508982,0.45808383233532934,0.9146706586826348,0.45599445148139983,0.8038922155688623,0.5688622754491018,0.23502994011976042,0.707635009310987,0.4745508982035928,0.0688622754491018,0.405688622754491,0.14511041009463724,0.7784431137724551,0.1377245508982036,0.6407185628742516,0.17692307692307693,0.8293413173652695,1.0,0.1706586826347305,0.8293413173652695,0.1
13,baseline,"dro",(None),0.6714071856287425,0.47005988023952094,0.8727544910179641,0.5020906479546873,0.7799401197604791,0.562874251497006,0.21706586826347307,0.7216890595009596,0.5284431137724551,0.0688622754491018,0.45958083832335334,0.13031161473087818,0.8083832335329342,0.1317365269461078,0.6766467065868264,0.16296296296296298,0.7514970059880239,0.9940119760479041,0.2425149700598802,0.7560240963855422,0.01
13,baseline,"dro",(None),0.6744011976047904,0.47754491017964074,0.8712574850299402,0.5064750277753697,0.7844311377245509,0.5643712574850299,0.22005988023952094,0.7194656488549619,0.5359281437125748,0.07035928143712575,0.465568862275449,0.13128491620111732,0.8203592814371258,0.1347305389221557,0.6856287425149701,0.16423357664233576,0.7485029940119761,0.9940119760479041,0.24550898203592808,0.7530120481927711,0.1
13,baseline,"dro",(None),0.6744011976047904,0.47604790419161674,0.8727544910179641,0.5137090406537642,0.7859281437125748,0.562874251497006,0.22305389221556882,0.7161904761904763,0.5374251497005988,0.0658682634730539,0.47155688622754494,0.12256267409470752,0.8233532934131736,0.12874251497005987,0.6946107784431138,0.15636363636363634,0.7485029940119761,0.9970059880239521,0.24850299401197606,0.7507507507507507,0.3
13,baseline,"dro",(None),0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0,1.0
14,baseline,"dro",(None),0.7013473053892215,0.49850299401197606,0.9041916167664671,0.4373037603657704,0.8203592814371258,0.5823353293413174,0.2380239520958084,0.7098540145985401,0.49700598802395207,0.09730538922155689,0.39970059880239517,0.1957831325301205,0.8173652694610778,0.17964071856287425,0.6377245508982036,0.2197802197802198,0.8233532934131736,0.9850299401197605,0.16167664670658688,0.8358662613981762,0.01
14,baseline,"dro",(None),0.6991017964071856,0.5,0.8982035928143712,0.4341053837564988,0.811377245508982,0.5868263473053892,0.22455089820359286,0.7232472324723247,0.5,0.10179640718562874,0.39820359281437123,0.20359281437125748,0.811377245508982,0.18862275449101795,0.6227544910179641,0.23247232472324722,0.811377245508982,0.9850299401197605,0.17365269461077848,0.82370820668693,0.1
14,baseline,"dro",(None),0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0,1.0
15,baseline,"dro",(None),0.6736526946107785,0.47155688622754494,0.875748502994012,0.5139095554153543,0.7904191616766467,0.5568862275449101,0.2335329341317366,0.7045454545454545,0.5329341317365269,0.06287425149700598,0.47005988023952094,0.11797752808988764,0.8233532934131736,0.11976047904191617,0.7035928143712575,0.14545454545454545,0.7574850299401198,0.9940119760479041,0.23652694610778435,0.7620481927710844,0.01
15,baseline,"dro",(None),0.6758982035928144,0.47305389221556887,0.8787425149700598,0.5159201667236618,0.7934131736526946,0.5583832335329342,0.23502994011976042,0.7037735849056604,0.5329341317365269,0.061377245508982034,0.4715568862275449,0.1151685393258427,0.8263473053892215,0.11976047904191617,0.7065868263473054,0.14492753623188406,0.7604790419161677,0.9970059880239521,0.23652694610778446,0.7627627627627628,0.1
16,baseline,"dro",(None),0.6796407185628742,0.5164670658682635,0.842814371257485,0.5067886273552851,0.7769461077844312,0.5823353293413174,0.1946107784431138,0.7495183044315992,0.5763473053892215,0.09730538922155689,0.4790419161676646,0.16883116883116886,0.8532934131736527,0.17964071856287425,0.6736526946107785,0.21052631578947367,0.7005988023952096,0.9850299401197605,0.284431137724551,0.7112462006079027,0.01
16,baseline,"dro",(None),0.6833832335329342,0.5179640718562875,0.8488023952095808,0.5028687178862404,0.7844311377245509,0.5823353293413174,0.2020958083832335,0.7423664122137406,0.5718562874251497,0.09730538922155689,0.4745508982035928,0.17015706806282724,0.8562874251497006,0.17964071856287425,0.6766467065868264,0.2097902097902098,0.7125748502994012,0.9850299401197605,0.2724550898203594,0.7234042553191489,0.3
17,baseline,"dro",(None),0.6908682634730539,0.49700598802395207,0.8847305389221557,0.4823418316474633,0.8098802395209581,0.5718562874251497,0.2380239520958084,0.7060998151571164,0.5284431137724551,0.08383233532934131,0.4446107784431138,0.15864022662889515,0.8383233532934131,0.15568862275449102,0.6826347305389221,0.18571428571428572,0.781437125748503,0.9880239520958084,0.2065868263473054,0.7909090909090909,0.1
