seed,data,method,wandb_url,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_sex_Male_1.0,Accuracy_sex_Male_0.0,Accuracy_sex_Male_0.0-sex_Male_1.0,Accuracy_sex_Male_0.0÷sex_Male_1.0,prob_pos_sex_Male_1.0,prob_pos_sex_Male_0.0,prob_pos_sex_Male_0.0-sex_Male_1.0,prob_pos_sex_Male_0.0÷sex_Male_1.0,TPR_sex_Male_1.0,TPR_sex_Male_0.0,TPR_sex_Male_0.0-sex_Male_1.0,TPR_sex_Male_0.0÷sex_Male_1.0,TNR_sex_Male_1.0,TNR_sex_Male_0.0,TNR_sex_Male_0.0-sex_Male_1.0,TNR_sex_Male_0.0÷sex_Male_1.0
10,baseline,"Logistic Regression (C=1.0)",(None),0.6691616766467066,0.3772455089820359,0.9610778443113772,0.3429633498271187,0.7694610778443114,0.5688622754491018,0.20059880239520955,0.7392996108949417,0.3473053892215569,0.0688622754491018,0.2784431137724551,0.19827586206896552,0.6167664670658682,0.1377245508982036,0.47904191616766467,0.22330097087378642,0.9221556886227545,1.0,0.07784431137724546,0.9221556886227545
11,baseline,"Logistic Regression (C=1.0)",(None),0.6624251497005988,0.36227544910179643,0.9625748502994012,0.33130560482757304,0.7604790419161677,0.5643712574850299,0.19610778443113774,0.7421259842519685,0.3323353293413174,0.06736526946107785,0.26497005988023953,0.20270270270270271,0.592814371257485,0.1317365269461078,0.4610778443113772,0.22222222222222224,0.9281437125748503,0.9970059880239521,0.06886227544910184,0.9309309309309309
12,baseline,"Logistic Regression (C=1.0)",(None),0.6773952095808383,0.3967065868263473,0.9580838323353293,0.3672147129958081,0.7874251497005988,0.5673652694610778,0.22005988023952106,0.7205323193916349,0.3712574850299401,0.06736526946107785,0.30389221556886226,0.1814516129032258,0.6586826347305389,0.1347305389221557,0.5239520958083832,0.20454545454545456,0.9161676646706587,1.0,0.08383233532934131,0.9161676646706587
13,baseline,"Logistic Regression (C=1.0)",(None),0.6639221556886228,0.3727544910179641,0.9550898203592815,0.35908314153700976,0.7649700598802395,0.562874251497006,0.2020958083832335,0.7358121330724071,0.35479041916167664,0.06287425149700598,0.29191616766467066,0.17721518987341772,0.6197604790419161,0.12574850299401197,0.49401197604790414,0.2028985507246377,0.9101796407185628,1.0,0.08982035928143717,0.9101796407185628
14,baseline,"Logistic Regression (C=1.0)",(None),0.6744011976047904,0.38772455089820357,0.9610778443113772,0.34898726496184196,0.7844311377245509,0.5643712574850299,0.22005988023952094,0.7194656488549619,0.3562874251497006,0.07035928143712575,0.2859281437125748,0.19747899159663868,0.6407185628742516,0.1347305389221557,0.5059880239520959,0.2102803738317757,0.9281437125748503,0.9940119760479041,0.06586826347305386,0.9337349397590362
15,baseline,"Logistic Regression (C=1.0)",(None),0.6467065868263473,0.35179640718562877,0.9416167664670658,0.3818824327922026,0.7455089820359282,0.5479041916167665,0.19760479041916168,0.7349397590361446,0.3592814371257485,0.05089820359281437,0.3083832335329341,0.14166666666666666,0.6047904191616766,0.09880239520958084,0.5059880239520957,0.16336633663366337,0.8862275449101796,0.9970059880239521,0.1107784431137725,0.8888888888888888
16,baseline,"Logistic Regression (C=1.0)",(None),0.6646706586826348,0.3937125748502994,0.9356287425149701,0.352684086833605,0.7544910179640718,0.5748502994011976,0.17964071856287422,0.761904761904762,0.3772455089820359,0.08083832335329341,0.29640718562874246,0.2142857142857143,0.6317365269461078,0.15568862275449102,0.4760479041916168,0.24644549763033174,0.8772455089820359,0.9940119760479041,0.11676646706586824,0.8825301204819277
17,baseline,"Logistic Regression (C=1.0)",(None),0.6594311377245509,0.35479041916167664,0.9640718562874252,0.34925870760296956,0.7619760479041916,0.5568862275449101,0.20508982035928147,0.730844793713163,0.3338323353293413,0.05688622754491018,0.27694610778443113,0.17040358744394618,0.5958083832335329,0.11377245508982035,0.48203592814371254,0.19095477386934673,0.9281437125748503,1.0,0.07185628742514971,0.9281437125748503
18,baseline,"Logistic Regression (C=1.0)",(None),0.6766467065868264,0.3847305389221557,0.968562874251497,0.3466511277822491,0.7859281437125748,0.5673652694610778,0.218562874251497,0.7219047619047619,0.34880239520958084,0.06736526946107785,0.281437125748503,0.19313304721030045,0.6347305389221557,0.1347305389221557,0.5,0.21226415094339623,0.937125748502994,1.0,0.06287425149700598,0.937125748502994
19,baseline,"Logistic Regression (C=1.0)",(None),0.6609281437125748,0.37425149700598803,0.9476047904191617,0.37456748333600837,0.7619760479041916,0.5598802395209581,0.2020958083832335,0.7347740667976425,0.36676646706586824,0.059880239520958084,0.30688622754491013,0.163265306122449,0.6287425149700598,0.11976047904191617,0.5089820359281436,0.1904761904761905,0.8952095808383234,1.0,0.10479041916167664,0.8952095808383234
20,baseline,"Logistic Regression (C=1.0)",(None),0.6676646706586826,0.3712574850299401,0.9640718562874252,0.3234401891365625,0.7679640718562875,0.5673652694610778,0.20059880239520966,0.7387914230019492,0.3338323353293413,0.07335329341317365,0.26047904191616766,0.21973094170403587,0.6017964071856288,0.1407185628742515,0.46107784431137727,0.23383084577114427,0.9341317365269461,0.9940119760479041,0.059880239520958,0.9397590361445783
21,baseline,"Logistic Regression (C=1.0)",(None),0.6594311377245509,0.3772455089820359,0.9416167664670658,0.33548035096562123,0.7425149700598802,0.5763473053892215,0.1661676646706587,0.7762096774193549,0.3562874251497006,0.07934131736526946,0.27694610778443113,0.22268907563025211,0.5988023952095808,0.15568862275449102,0.44311377245508976,0.26,0.8862275449101796,0.9970059880239521,0.1107784431137725,0.8888888888888888
22,baseline,"Logistic Regression (C=1.0)",(None),0.6661676646706587,0.39221556886227543,0.9401197604790419,0.3364295296441983,0.7470059880239521,0.5853293413173652,0.16167664670658688,0.783567134268537,0.36676646706586824,0.08532934131736528,0.281437125748503,0.23265306122448984,0.6137724550898204,0.17065868263473055,0.4431137724550898,0.2780487804878049,0.8802395209580839,1.0,0.11976047904191611,0.8802395209580839
23,baseline,"Logistic Regression (C=1.0)",(None),0.6736526946107785,0.3787425149700599,0.968562874251497,0.34851406487832065,0.7829341317365269,0.5643712574850299,0.218562874251497,0.7208413001912046,0.3458083832335329,0.06437125748502993,0.281437125748503,0.18614718614718614,0.6287425149700598,0.12874251497005987,0.5,0.20476190476190476,0.937125748502994,1.0,0.06287425149700598,0.937125748502994
24,baseline,"Logistic Regression (C=1.0)",(None),0.6511976047904192,0.35778443113772457,0.9446107784431138,0.3401812317577962,0.7335329341317365,0.5688622754491018,0.16467065868263464,0.7755102040816327,0.344311377245509,0.0688622754491018,0.2754491017964072,0.2,0.5778443113772455,0.1377245508982036,0.4401197604790419,0.2383419689119171,0.8892215568862275,1.0,0.1107784431137725,0.8892215568862275
25,baseline,"Logistic Regression (C=1.0)",(None),0.6579341317365269,0.3592814371257485,0.9565868263473054,0.33411400576836014,0.7485029940119761,0.5673652694610778,0.18113772455089827,0.7579999999999999,0.33532934131736525,0.06736526946107785,0.2679640718562874,0.20089285714285718,0.5838323353293413,0.1347305389221557,0.4491017964071856,0.23076923076923078,0.9131736526946108,1.0,0.08682634730538918,0.9131736526946108
26,baseline,"Logistic Regression (C=1.0)",(None),0.6631736526946108,0.38622754491017963,0.9401197604790419,0.33443069811481757,0.7425149700598802,0.5838323353293413,0.1586826347305389,0.7862903225806452,0.36227544910179643,0.08383233532934131,0.2784431137724551,0.23140495867768593,0.6047904191616766,0.16766467065868262,0.437125748502994,0.2772277227722772,0.8802395209580839,1.0,0.11976047904191611,0.8802395209580839
