seed,data,method,wandb_url,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_sex_Male_1.0,Accuracy_sex_Male_0.0,Accuracy_sex_Male_0.0-sex_Male_1.0,Accuracy_sex_Male_0.0÷sex_Male_1.0,prob_pos_sex_Male_1.0,prob_pos_sex_Male_0.0,prob_pos_sex_Male_0.0-sex_Male_1.0,prob_pos_sex_Male_0.0÷sex_Male_1.0,TPR_sex_Male_1.0,TPR_sex_Male_0.0,TPR_sex_Male_0.0-sex_Male_1.0,TPR_sex_Male_0.0÷sex_Male_1.0,TNR_sex_Male_1.0,TNR_sex_Male_0.0,TNR_sex_Male_0.0-sex_Male_1.0,TNR_sex_Male_0.0÷sex_Male_1.0
2,baseline,"LRCV",(None),0.6624251497005988,0.38323353293413176,0.9416167664670658,0.32661956955496174,0.7395209580838323,0.5853293413173652,0.1541916167664671,0.791497975708502,0.3562874251497006,0.08532934131736528,0.27095808383233533,0.23949579831932777,0.5958083832335329,0.17065868263473055,0.42514970059880236,0.2864321608040201,0.8832335329341318,1.0,0.11676646706586824,0.8832335329341318
1,baseline,"LRCV",(None),0.657185628742515,0.37574850299401197,0.938622754491018,0.365855589388462,0.75,0.5643712574850299,0.18562874251497008,0.7524950099800399,0.36976047904191617,0.06736526946107785,0.3023952095808383,0.18218623481781376,0.6197604790419161,0.1317365269461078,0.4880239520958083,0.21256038647342998,0.8802395209580839,0.9970059880239521,0.11676646706586824,0.8828828828828829
3,baseline,"LRCV",(None),0.6609281437125748,0.36377245508982037,0.9580838323353293,0.3629737029708711,0.7649700598802395,0.5568862275449101,0.20808383233532934,0.7279843444227005,0.34880239520958084,0.05688622754491018,0.29191616766467066,0.1630901287553648,0.6137724550898204,0.11377245508982035,0.5,0.18536585365853658,0.9161676646706587,1.0,0.08383233532934131,0.9161676646706587
4,baseline,"LRCV",(None),0.6579341317365269,0.3562874251497006,0.9595808383233533,0.35101359244118546,0.7604790419161677,0.5553892215568862,0.20508982035928147,0.7303149606299212,0.3383233532934132,0.058383233532934134,0.27994011976047906,0.17256637168141595,0.5988023952095808,0.11377245508982035,0.4850299401197604,0.19,0.9221556886227545,0.9970059880239521,0.07485029940119758,0.924924924924925
28,baseline,"LRCV",(None),0.6549401197604791,0.36077844311377244,0.9491017964071856,0.3573002089195814,0.7514970059880239,0.5583832335329342,0.19311377245508976,0.7430278884462153,0.3502994011976048,0.061377245508982034,0.28892215568862273,0.1752136752136752,0.6017964071856288,0.11976047904191617,0.4820359281437126,0.1990049751243781,0.9011976047904192,0.9970059880239521,0.09580838323353291,0.903903903903904
5,baseline,"LRCV",(None),0.6452095808383234,0.3502994011976048,0.9401197604790419,0.37075964348757534,0.7410179640718563,0.5494011976047904,0.19161676646706582,0.7414141414141414,0.35479041916167664,0.05538922155688623,0.2994011976047904,0.15611814345991562,0.5958083832335329,0.10479041916167664,0.49101796407185627,0.1758793969849246,0.8862275449101796,0.9940119760479041,0.10778443113772451,0.891566265060241
27,baseline,"LRCV",(None),0.6549401197604791,0.3592814371257485,0.9505988023952096,0.36569436672793687,0.7529940119760479,0.5568862275449101,0.19610778443113774,0.7395626242544732,0.35179640718562877,0.05688622754491018,0.2949101796407186,0.16170212765957445,0.6047904191616766,0.11377245508982035,0.49101796407185627,0.18811881188118812,0.9011976047904192,1.0,0.09880239520958078,0.9011976047904192
30,baseline,"LRCV",(None),0.6744011976047904,0.3967065868263473,0.9520958083832335,0.33303181938010784,0.7649700598802395,0.5838323353293413,0.18113772455089816,0.7632093933463797,0.36077844311377244,0.08383233532934131,0.27694610778443113,0.23236514522821577,0.625748502994012,0.16766467065868262,0.45808383233532934,0.2679425837320574,0.9041916167664671,1.0,0.09580838323353291,0.9041916167664671
6,baseline,"LRCV",(None),0.6639221556886228,0.3772455089820359,0.9505988023952096,0.3416786311406516,0.7574850299401198,0.5703592814371258,0.18712574850299402,0.7529644268774703,0.3532934131736527,0.07335329341317365,0.27994011976047906,0.20762711864406777,0.6107784431137725,0.1437125748502994,0.46706586826347307,0.2352941176470588,0.9041916167664671,0.9970059880239521,0.09281437125748504,0.9069069069069069
7,baseline,"LRCV",(None),0.6758982035928144,0.4041916167664671,0.9476047904191617,0.36200684761548446,0.7754491017964071,0.5763473053892215,0.19910179640718562,0.7432432432432432,0.38023952095808383,0.07634730538922156,0.30389221556886226,0.20078740157480315,0.655688622754491,0.15269461077844312,0.5029940119760479,0.23287671232876714,0.8952095808383234,1.0,0.10479041916167664,0.8952095808383234
29,baseline,"LRCV",(None),0.6699101796407185,0.3847305389221557,0.9550898203592815,0.32987536396663253,0.7604790419161677,0.5793413173652695,0.18113772455089816,0.7618110236220473,0.3502994011976048,0.07934131736526946,0.27095808383233533,0.2264957264957265,0.6107784431137725,0.15868263473053892,0.4520958083832336,0.2598039215686274,0.9101796407185628,1.0,0.08982035928143717,0.9101796407185628
8,baseline,"LRCV",(None),0.6624251497005988,0.3787425149700599,0.9461077844311377,0.36176855416431525,0.7574850299401198,0.5673652694610778,0.190119760479042,0.7490118577075098,0.3652694610778443,0.06736526946107785,0.29790419161676646,0.18442622950819673,0.6227544910179641,0.1347305389221557,0.4880239520958084,0.21634615384615385,0.8922155688622755,1.0,0.10778443113772451,0.8922155688622755
