bias.missing_s,bias.mixing_factor,bias.adult_biased_train,bias.log_dataset,baseline.greyscale,baseline.labelled_context_set,baseline.epochs,baseline.test_batch_size,baseline.batch_size,baseline.lr,baseline.weight_decay,baseline.eta,baseline.c,baseline.method,baseline.oversample,data.log_name,data.data_pcnt,data.context_pcnt,data.test_pcnt,data.root,data.transductive,data.drop_native,data.adult_split,data.drop_discrete,data.adult_balanced_test,data.balance_all_quadrants,misc.cluster_label_file,misc.exp_group,misc.log_method,misc.use_wandb,misc.gpu,misc.use_amp,misc.seed,misc.data_split_seed,misc.save_dir,misc.results_csv,misc.resume,misc.evaluate,misc.num_workers,misc.device,misc.use_gpu,Accuracy (dro),TPR (dro),TNR (dro),Renyi preds and s (dro),Accuracy_sex_Male_1.0 (dro),Accuracy_sex_Male_0.0 (dro),Accuracy_sex_Male_0.0-sex_Male_1.0 (dro),Accuracy_sex_Male_0.0÷sex_Male_1.0 (dro),prob_pos_sex_Male_1.0 (dro),prob_pos_sex_Male_0.0 (dro),prob_pos_sex_Male_0.0-sex_Male_1.0 (dro),prob_pos_sex_Male_0.0÷sex_Male_1.0 (dro),TPR_sex_Male_1.0 (dro),TPR_sex_Male_0.0 (dro),TPR_sex_Male_0.0-sex_Male_1.0 (dro),TPR_sex_Male_0.0÷sex_Male_1.0 (dro),TNR_sex_Male_1.0 (dro),TNR_sex_Male_0.0 (dro),TNR_sex_Male_0.0-sex_Male_1.0 (dro),TNR_sex_Male_0.0÷sex_Male_1.0 (dro),eta
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,0.01,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,15,15,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.6392215568862275,0.3323353293413174,0.9461077844311376,0.3564828291498464,0.7290419161676647,0.5494011976047904,0.1796407185628742,0.7535934291581109,0.3338323353293413,0.0523952095808383,0.281437125748503,0.1569506726457399,0.562874251497006,0.1017964071856287,0.4610778443113772,0.1808510638297872,0.8952095808383234,0.997005988023952,0.1017964071856287,0.8978978978978979,0.01
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,0.01,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,16,16,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.6624251497005988,0.3937125748502994,0.9311377245508982,0.3816576733229576,0.7604790419161677,0.5643712574850299,0.1961077844311377,0.7421259842519685,0.3922155688622754,0.0703592814371257,0.3218562874251497,0.1793893129770992,0.6526946107784432,0.1347305389221557,0.5179640718562875,0.2064220183486238,0.8682634730538922,0.994011976047904,0.1257485029940119,0.8734939759036144,0.01
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,0.01,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,17,17,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.6526946107784432,0.3368263473053892,0.968562874251497,0.3321602390491093,0.7529940119760479,0.5523952095808383,0.2005988023952095,0.7335984095427436,0.312874251497006,0.0553892215568862,0.2574850299401197,0.1770334928229665,0.5658682634730539,0.1077844311377245,0.4580838323353293,0.1904761904761905,0.940119760479042,0.997005988023952,0.0568862275449102,0.9429429429429428,0.01
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,0.01,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,18,18,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.6848802395209581,0.4191616766467065,0.9505988023952096,0.4188305579668336,0.812874251497006,0.5568862275449101,0.2559880239520958,0.6850828729281767,0.4116766467065868,0.0568862275449101,0.3547904191616766,0.1381818181818181,0.7245508982035929,0.1137724550898203,0.6107784431137725,0.1570247933884297,0.9011976047904192,1.0,0.0988023952095807,0.9011976047904192,0.01
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,0.01,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,19,19,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.6511976047904192,0.374251497005988,0.9281437125748504,0.4423115684744359,0.7634730538922155,0.5389221556886228,0.2245508982035927,0.7058823529411765,0.4071856287425149,0.0389221556886227,0.3682634730538922,0.0955882352941176,0.6706586826347305,0.0778443113772455,0.5928143712574849,0.1160714285714285,0.8562874251497006,1.0,0.1437125748502994,0.8562874251497006,0.01
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,0.01,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,20,20,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.6549401197604791,0.3338323353293413,0.9760479041916168,0.3027118581325443,0.75,0.5598802395209581,0.1901197604790419,0.7465069860279442,0.2949101796407186,0.0628742514970059,0.2320359281437126,0.2131979695431471,0.5449101796407185,0.122754491017964,0.4221556886227544,0.2252747252747252,0.9550898203592816,0.997005988023952,0.0419161676646706,0.957957957957958,0.01
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,0.01,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,22,22,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.6519461077844312,0.3473053892215569,0.9565868263473054,0.3077252396718054,0.7305389221556886,0.5733532934131736,0.1571856287425149,0.7848360655737705,0.3173652694610778,0.0733532934131736,0.2440119760479042,0.2311320754716981,0.5479041916167665,0.1467065868263473,0.4011976047904192,0.26775956284153,0.9131736526946108,1.0,0.0868263473053891,0.9131736526946108,0.01
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,0.01,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,21,21,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.6646706586826348,0.3847305389221557,0.9446107784431138,0.3902529785729359,0.7709580838323353,0.5583832335329342,0.2125748502994011,0.7242718446601942,0.3817365269461077,0.0583832335329341,0.3233532934131736,0.1529411764705882,0.6526946107784432,0.1167664670658682,0.5359281437125749,0.1788990825688073,0.8892215568862275,1.0,0.1107784431137725,0.8892215568862275,0.01
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,0.01,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,25,25,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.6616766467065869,0.3697604790419161,0.9535928143712576,0.3650900175579005,0.7664670658682635,0.5568862275449101,0.2095808383233534,0.7265624999999999,0.3562874251497006,0.059880239520958,0.2964071856287424,0.1680672268907563,0.6227544910179641,0.1167664670658682,0.5059880239520959,0.1875,0.9101796407185628,0.997005988023952,0.0868263473053893,0.9129129129129128,0.01
[],0.0,True,partial,False,False,60,1000,64,0.001,1e-08,0.01,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,23,23,results/adult/partial_outcome/,,,False,4,cuda:0,True,0.6811377245508982,0.3892215568862275,0.9730538922155688,0.3392755718719882,0.7949101796407185,0.5673652694610778,0.2275449101796407,0.7137476459510358,0.3458083832335329,0.0703592814371257,0.2754491017964071,0.2034632034632034,0.6407185628742516,0.1377245508982036,0.502994011976048,0.2149532710280373,0.9491017964071856,0.997005988023952,0.0479041916167665,0.951951951951952,0.01
