seed,data,method,wandb_url,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_sex_Male_1.0,Accuracy_sex_Male_0.0,Accuracy_sex_Male_0.0-sex_Male_1.0,Accuracy_sex_Male_0.0÷sex_Male_1.0,prob_pos_sex_Male_1.0,prob_pos_sex_Male_0.0,prob_pos_sex_Male_0.0-sex_Male_1.0,prob_pos_sex_Male_0.0÷sex_Male_1.0,TPR_sex_Male_1.0,TPR_sex_Male_0.0,TPR_sex_Male_0.0-sex_Male_1.0,TPR_sex_Male_0.0÷sex_Male_1.0,TNR_sex_Male_1.0,TNR_sex_Male_0.0,TNR_sex_Male_0.0-sex_Male_1.0,TNR_sex_Male_0.0÷sex_Male_1.0
1,baseline,"SVM (linear)",(None),0.6541916167664671,0.36377245508982037,0.9446107784431138,0.36412811717070914,0.7470059880239521,0.561377245508982,0.18562874251497008,0.751503006012024,0.35778443113772457,0.061377245508982034,0.2964071856287425,0.1715481171548117,0.6047904191616766,0.12275449101796407,0.48203592814371254,0.20297029702970296,0.8892215568862275,1.0,0.1107784431137725,0.8892215568862275
3,baseline,"SVM (linear)",(None),0.656437125748503,0.3532934131736527,0.9595808383233533,0.3482522998493109,0.7544910179640718,0.5583832335329342,0.19610778443113763,0.7400793650793652,0.33532934131736525,0.058383233532934134,0.27694610778443113,0.17410714285714288,0.5898203592814372,0.11676646706586827,0.4730538922155689,0.1979695431472081,0.9191616766467066,1.0,0.08083832335329344,0.9191616766467066
2,baseline,"SVM (linear)",(None),0.6586826347305389,0.36976047904191617,0.9476047904191617,0.341167839000044,0.7455089820359282,0.5718562874251497,0.17365269461077848,0.7670682730923695,0.3502994011976048,0.0718562874251497,0.27844311377245506,0.20512820512820512,0.5958083832335329,0.1437125748502994,0.4520958083832335,0.24120603015075376,0.8952095808383234,1.0,0.10479041916167664,0.8952095808383234
4,baseline,"SVM (linear)",(None),0.6654191616766467,0.36826347305389223,0.9625748502994012,0.32574563087129466,0.7619760479041916,0.5688622754491018,0.19311377245508976,0.7465618860510806,0.3338323353293413,0.0718562874251497,0.2619760479041916,0.21524663677130043,0.5958083832335329,0.1407185628742515,0.4550898203592814,0.23618090452261306,0.9281437125748503,0.9970059880239521,0.06886227544910184,0.9309309309309309
28,baseline,"SVM (linear)",(None),0.6541916167664671,0.3562874251497006,0.9520958083832335,0.35788273223399525,0.7529940119760479,0.5553892215568862,0.19760479041916168,0.7375745526838966,0.3458083832335329,0.058383233532934134,0.2874251497005988,0.16883116883116886,0.5988023952095808,0.11377245508982035,0.4850299401197604,0.19,0.907185628742515,0.9970059880239521,0.08982035928143717,0.9099099099099098
5,baseline,"SVM (linear)",(None),0.6459580838323353,0.35179640718562877,0.9401197604790419,0.3684079874352161,0.7410179640718563,0.5508982035928144,0.1901197604790419,0.7434343434343434,0.35479041916167664,0.05688622754491018,0.29790419161676646,0.16033755274261602,0.5958083832335329,0.10778443113772455,0.48802395209580834,0.18090452261306533,0.8862275449101796,0.9940119760479041,0.10778443113772451,0.891566265060241
27,baseline,"SVM (linear)",(None),0.6594311377245509,0.36227544910179643,0.9565868263473054,0.35180528134099814,0.7574850299401198,0.561377245508982,0.19610778443113774,0.7411067193675889,0.344311377245509,0.061377245508982034,0.28293413173652693,0.1782608695652174,0.6017964071856288,0.12275449101796407,0.47904191616766467,0.20398009950248755,0.9131736526946108,1.0,0.08682634730538918,0.9131736526946108
30,baseline,"SVM (linear)",(None),0.6714071856287425,0.3907185628742515,0.9520958083832335,0.31656440775500705,0.7574850299401198,0.5853293413173652,0.17215568862275454,0.7727272727272727,0.3502994011976048,0.08832335329341318,0.2619760479041916,0.25213675213675213,0.6077844311377245,0.17365269461077845,0.43413173652694603,0.28571428571428575,0.907185628742515,0.9970059880239521,0.08982035928143717,0.9099099099099098
6,baseline,"SVM (linear)",(None),0.6669161676646707,0.38173652694610777,0.9520958083832335,0.3481005221968332,0.7619760479041916,0.5718562874251497,0.1901197604790419,0.75049115913556,0.35778443113772457,0.0718562874251497,0.28592814371257486,0.200836820083682,0.6197604790419161,0.1437125748502994,0.4760479041916167,0.2318840579710145,0.9041916167664671,1.0,0.09580838323353291,0.9041916167664671
29,baseline,"SVM (linear)",(None),0.6758982035928144,0.38772455089820357,0.9640718562874252,0.3242394566868258,0.7724550898203593,0.5793413173652695,0.19311377245508976,0.7500000000000001,0.344311377245509,0.07934131736526946,0.26497005988023953,0.23043478260869565,0.6167664670658682,0.15868263473053892,0.45808383233532934,0.25728155339805825,0.9281437125748503,1.0,0.07185628742514971,0.9281437125748503
7,baseline,"SVM (linear)",(None),0.6781437125748503,0.4041916167664671,0.9520958083832335,0.34358760474301103,0.7739520958083832,0.5823353293413174,0.19161676646706582,0.7524177949709865,0.36976047904191617,0.08233532934131736,0.2874251497005988,0.22267206477732793,0.6437125748502994,0.16467065868263472,0.47904191616766467,0.25581395348837205,0.9041916167664671,1.0,0.09580838323353291,0.9041916167664671
8,baseline,"SVM (linear)",(None),0.6676646706586826,0.38323353293413176,0.9520958083832335,0.33856032195615215,0.7589820359281437,0.5763473053892215,0.1826347305389222,0.7593688362919131,0.35479041916167664,0.07634730538922156,0.27844311377245506,0.21518987341772153,0.6137724550898204,0.15269461077844312,0.4610778443113772,0.24878048780487808,0.9041916167664671,1.0,0.09580838323353291,0.9041916167664671
