seed,data,method,wandb_url,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_colour_1.0,Accuracy_colour_0.0,Accuracy_colour_0.0-colour_1.0,Accuracy_colour_0.0/colour_1.0,prob_pos_colour_1.0,prob_pos_colour_0.0,prob_pos_colour_0.0-colour_1.0,prob_pos_colour_0.0/colour_1.0,TPR_colour_1.0,TPR_colour_0.0,TPR_colour_0.0-colour_1.0,TPR_colour_0.0/colour_1.0,TNR_colour_1.0,TNR_colour_0.0,TNR_colour_0.0-colour_1.0,TNR_colour_0.0/colour_1.0
1,baseline,"cnn",(None),0.7641509433962265,0.5213849287169042,0.9951550387596899,0.5658979421785557,0.9952153110047847,0.5149638802889577,0.480251430715827,0.5174396681749623,0.49473684210526314,0.0,0.49473684210526314,0.0,1.0,0.0,1.0,0.0,0.9906191369606003,1.0,0.009380863039399667,0.9906191369606003
2,baseline,"cnn",(None),0.7651439920556107,0.5244399185336049,0.9941860465116279,0.576814785409792,0.5249237029501526,0.9941804073714839,0.4692567044213314,0.5279964270649827,0.0,0.5053346265761397,0.5053346265761397,0.0,0.0,1.0,1.0,0.0,1.0,0.9883720930232558,0.011627906976744207,0.9883720930232558
8,baseline,"cnn",(None),0.7537239324726912,0.5010183299389002,0.9941860465116279,0.5685215037920198,0.9940179461615155,0.5153313550939663,0.4786865910675492,0.5184326471005498,0.4935194416749751,0.002967359050445104,0.49055208262453,0.006012648742619069,1.0,0.006085192697768763,0.9939148073022313,0.006085192697768763,0.9883268482490273,1.0,0.011673151750972721,0.9883268482490273
5,baseline,"cnn",(None),0.7616683217477657,0.5173116089613035,0.9941860465116279,0.5824780102382124,0.5269461077844312,0.9940711462450593,0.46712503846062814,0.5300889275127677,0.0,0.5079051383399209,0.5079051383399209,0.0,0.0,1.0,1.0,0.0,1.0,0.9880952380952381,0.011904761904761862,0.9880952380952381
6,baseline,"cnn",(None),0.7671300893743793,0.5295315682281059,0.9932170542635659,0.5929590639519944,0.53938185443669,0.9930761622156281,0.45369430777893816,0.5431424848959099,0.0,0.5212660731948566,0.5212660731948566,0.0,0.0,1.0,1.0,0.0,1.0,0.9857433808553971,0.014256619144602856,0.9857433808553971
3,baseline,"cnn",(None),0.7636544190665343,0.5193482688391039,0.9961240310077519,0.5631288355294163,0.512396694214876,0.9961759082217974,0.48377921400692137,0.5143636680890213,0.0,0.491395793499044,0.491395793499044,0.0,0.0,1.0,1.0,0.0,1.0,0.9925373134328358,0.007462686567164201,0.9925373134328358
4,baseline,"cnn",(None),0.7477656405163853,0.48676171079429736,0.9961240310077519,0.5619358469489202,0.996003996003996,0.5024679170779862,0.4935360789260098,0.504483836504578,0.4805194805194805,0.0009871668311944718,0.479532313688286,0.0020543742162695763,1.0,0.0019801980198019802,0.998019801980198,0.0019801980198019802,0.9923664122137404,1.0,0.007633587786259555,0.9923664122137404
7,baseline,"cnn",(None),0.7557100297914597,0.5061099796334012,0.9932170542635659,0.5760139005600906,0.9930693069306931,0.5169322709163346,0.4761370360143584,0.5205399737043849,0.499009900990099,0.0,0.499009900990099,0.0,1.0,0.0,1.0,0.0,0.98635477582846,1.0,0.013645224171540016,0.98635477582846
