seed,data,method,wandb_url,cluster_test_acc,cluster_context_acc,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_colour_0.0,Accuracy_colour_1.0,Accuracy_colour_0.0-colour_1.0,Accuracy_colour_0.0/colour_1.0,prob_pos_colour_0.0,prob_pos_colour_1.0,prob_pos_colour_0.0-colour_1.0,prob_pos_colour_0.0/colour_1.0,TPR_colour_0.0,TPR_colour_1.0,TPR_colour_0.0-colour_1.0,TPR_colour_0.0/colour_1.0,TNR_colour_0.0,TNR_colour_1.0,TNR_colour_0.0-colour_1.0,TNR_colour_0.0/colour_1.0
2,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/13647lue,nan,0.55028927458834,0.7641509433962265,0.5234215885947047,0.9932170542635659,0.576814785409792,0.5249237029501526,0.9922405431619786,0.46731684021182607,0.5290286781442887,0.0,0.5053346265761397,0.5053346265761397,0.0,0.0,0.9980582524271845,0.9980582524271845,0.0,1.0,0.9864341085271318,0.013565891472868241,0.9864341085271318
1,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/doy2qyoy,nan,0.6719367588932806,0.7904667328699106,0.5743380855397149,0.9961240310077519,0.4710178842998233,0.9885167464114832,0.5768833849329206,0.41163336147856266,0.5835848376136515,0.4861244019138756,0.06191950464396285,0.4242048972699128,0.127373784159333,0.984375,0.1276595744680851,0.8567154255319149,0.12968591691995945,0.9924953095684803,1.0,0.007504690431519689,0.9924953095684803
5,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/30hbqg86,nan,0.6760657193605684,0.8574975173783516,0.7158859470468432,0.9922480620155039,0.3215262949958111,0.7255489021956087,0.9881422924901185,0.2625933902945098,0.734255489021956,0.19860279441117765,0.5059288537549407,0.307326059343763,0.3925508358283433,0.41983122362869196,0.9921259842519685,0.5722947606232766,0.4231632174670149,1.0,0.9841269841269841,0.015873015873015928,0.9841269841269841
8,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/3m4arit3,nan,0.6712901805372082,0.9617676266137041,0.9266802443991853,0.9951550387596899,0.07043868918623819,0.9920239282153539,0.9317507418397626,0.060273186375591314,0.9392422050907356,0.48953140578265203,0.41938674579624136,0.07014465998641067,0.8567106029198169,0.9938650306748467,0.8600405679513184,0.13382446272352821,0.8653494603460796,0.9902723735408561,1.0,0.009727626459143934,0.9902723735408561
6,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/3qdshq2y,nan,0.809070796460177,0.9011916583912611,0.7973523421588594,1.0,0.23619739938135415,0.8125623130608175,0.9891196834817013,0.17655737042088382,0.8215004985044865,0.2731804586241276,0.503461918892186,0.23028146026805835,0.5426040150667839,0.5930735930735931,0.9788461538461538,0.3857725607725607,0.6058905076586806,1.0,1.0,0.0,1.0
3,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/2o2x9c32,nan,0.6925445348581483,0.7636544190665343,0.5162932790224033,0.999031007751938,0.558716126243478,0.512396694214876,0.9961759082217974,0.48377921400692137,0.5143636680890213,0.0,0.48565965583174,0.48565965583174,0.0,0.0,0.9941176470588236,0.9941176470588236,0.0,1.0,0.9981343283582089,0.001865671641791078,0.9981343283582089
4,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/l1vmit3u,nan,0.7069880583812472,0.7437934458788481,0.48574338085539714,0.9893410852713178,0.5688795579109963,0.989010989010989,0.5014807502467917,0.4875302387641973,0.5070527585828671,0.4875124875124875,0.0,0.4875124875124875,0.0,1.0,0.0,1.0,0.0,0.9790076335877863,1.0,0.020992366412213692,0.9790076335877863
7,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/2jcfak6l,nan,0.9585838343353373,0.9304865938430983,0.8737270875763747,0.9844961240310077,0.1436585597023459,0.9831683168316832,0.8774900398406374,0.1056782769910457,0.8925125279345859,0.504950495049505,0.36254980079681276,0.1424006942526922,0.7179907819701586,0.9959758551307847,0.7484536082474227,0.247522246883362,0.7514776632302406,0.9707602339181286,0.9980732177263969,0.0273129838082683,0.9726342884237621
