seed,data,method,wandb_url,cluster_test_acc,cluster_context_acc,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_colour_2.0,Accuracy_colour_0.0,Accuracy_colour_1.0,Accuracy_colour_0.0-colour_1.0,Accuracy_colour_0.0-colour_2.0,Accuracy_colour_1.0-colour_2.0,Accuracy_colour_0.0/colour_1.0,Accuracy_colour_0.0/colour_2.0,Accuracy_colour_1.0/colour_2.0,prob_pos_colour_2.0,prob_pos_colour_0.0,prob_pos_colour_1.0,prob_pos_colour_0.0-colour_1.0,prob_pos_colour_0.0-colour_2.0,prob_pos_colour_1.0-colour_2.0,prob_pos_colour_0.0/colour_1.0,prob_pos_colour_0.0/colour_2.0,prob_pos_colour_1.0/colour_2.0,TPR_colour_2.0,TPR_colour_0.0,TPR_colour_1.0,TPR_colour_0.0-colour_1.0,TPR_colour_0.0-colour_2.0,TPR_colour_1.0-colour_2.0,TPR_colour_0.0/colour_1.0,TPR_colour_0.0/colour_2.0,TPR_colour_1.0/colour_2.0,TNR_colour_2.0,TNR_colour_0.0,TNR_colour_1.0,TNR_colour_0.0-colour_1.0,TNR_colour_0.0-colour_2.0,TNR_colour_1.0-colour_2.0,TNR_colour_0.0/colour_1.0,TNR_colour_0.0/colour_2.0,TNR_colour_1.0/colour_2.0
1,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/3taupy9y,0.8103277060575969,0.8741684090477095,0.9205561072492552,0.8869653767820774,0.9525193798449613,0.22931237562451456,0.834597875569044,0.9985795454545454,0.9231950844854071,0.07538446096913831,0.16398166988550145,0.08859720891636313,0.9245083065117021,0.8357850702711337,0.9040319750340227,0.2943854324734446,0.5184659090909091,0.554531490015361,0.03606558092445189,0.22408047661746444,0.26014605754191633,0.9349620687484261,0.5678009437296028,0.5308723449867381,0.6402640264026402,0.9972677595628415,0.9968051118210862,0.00046264774175530654,0.3570037331602013,0.356541085418446,0.9995360847301851,0.6420181744201817,0.6423161546923923,1.0,1.0,0.8550295857988166,0.1449704142011834,0.0,0.1449704142011834,0.8550295857988166,1.0,0.8550295857988166
2,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/38ajal3j,0.5188679245283019,0.6088957055214724,0.9031777557100298,0.8014256619144603,1.0,0.2941666431705055,0.7071651090342679,0.9942528735632183,0.9955621301775148,0.0013092566142964834,0.28839702114324695,0.28708776452895046,0.9986849071749414,0.7103174052112409,0.7112527686240614,0.1838006230529595,0.5158045977011494,0.45857988165680474,0.05722471604434465,0.2747792586038452,0.33200397464818987,0.8890573750226632,0.4008039393025826,0.356337698175097,0.38562091503267976,0.9889807162534435,0.9904153354632588,0.0014346192098152466,0.6047944204305791,0.6033598012207637,0.9985514973784768,0.3893527303394476,0.3899175268993391,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
8,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/enqr3i9b,0.9419066534260179,0.9214610143830432,0.8907646474677259,0.7830957230142567,0.9932170542635659,0.26420163821937537,0.9913294797687862,0.6957787481804949,0.9921259842519685,0.0007965044831823587,0.2963472360714736,0.29555073158829126,0.9991971740526654,0.701300801737483,0.7018642765902369,0.48265895953757226,0.2066957787481805,0.47244094488188976,0.010218014655682506,0.26574516613370924,0.27596318078939175,0.9788297420906219,0.437506065016982,0.42824394878365535,0.996969696969697,0.4045584045584046,0.9900332225913622,0.006936474378334778,0.5854748180329576,0.5924112924112923,0.9930424421129165,0.4086311401747643,0.4057880653625335,0.9861878453038674,1.0,0.9940119760479041,0.007824130744036761,0.005988023952095856,0.013812154696132617,0.992128735938228,0.9940119760479041,0.9861878453038674
5,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/27mo9qm9,0.8008937437934459,0.8836231607108733,0.968222442899702,0.9429735234215886,0.9922480620155039,0.07024440567172577,0.9891975308641975,0.9237536656891495,0.9926900584795322,0.003492527615334695,0.06544386517504797,0.06893639279038266,0.9964817542137129,0.9338414592302167,0.9305559754512198,0.49228395061728397,0.4149560117302053,0.4853801169590643,0.006903833658219671,0.07732793888707867,0.070424105228859,0.9859759115657482,0.8429200489064985,0.8549093735646399,0.9875,0.844776119402985,1.0,0.012499999999999956,0.14272388059701502,0.15522388059701497,0.9875,0.8554694880030228,0.844776119402985,0.9908536585365854,1.0,0.9859943977591037,0.0048592607774816665,0.009146341463414642,0.014005602240896309,0.9950958845076493,0.9908536585365854,0.9859943977591037
6,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/no1bonjr,0.9319761668321748,0.9242337711783742,0.8272095332671301,0.6863543788187373,0.9612403100775194,0.4941170843182181,0.5545454545454546,0.9674220963172805,0.9521604938271605,0.015261602490119985,0.4128766417718259,0.39761503928170594,0.984224463604649,0.5732197524291228,0.5824075438337999,0.016666666666666666,0.5014164305949008,0.5385802469135802,0.03716381631867938,0.48474976392823416,0.5219135802469135,0.9309966963481254,0.0332391713747646,0.030945558739255016,0.036065573770491806,0.9661971830985916,0.9937888198757764,0.02759163677718479,0.9301316093280998,0.9577232461052846,0.9722359154929578,0.037327343115232045,0.03629098360655738,1.0,0.9686609686609686,0.911042944785276,0.05761802387569259,0.031339031339031376,0.08895705521472397,0.9405178635871526,0.9686609686609686,0.911042944785276
3,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/1wgq0sfm,0.9428997020854022,0.952056092476786,0.8728897715988083,0.7525458248472505,0.9874031007751938,0.3534810030100119,0.6318181818181818,1.0,0.9806547619047619,0.019345238095238138,0.36818181818181817,0.34883658008658003,0.9806547619047619,0.6318181818181818,0.6442819699268865,0.12878787878787878,0.48240469208211145,0.5029761904761905,0.020571498394079013,0.35361681329423267,0.3741883116883117,0.959100452896979,0.2669706180344478,0.2560516406670253,0.25914634146341464,1.0,1.0,0.0,0.7408536585365854,0.7408536585365854,1.0,0.25914634146341464,0.25914634146341464,1.0,1.0,0.962536023054755,0.03746397694524495,0.0,0.03746397694524495,0.962536023054755,1.0,0.962536023054755
4,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/137u9e59,0.8277060575968223,0.9100589465677885,0.9101290963257199,0.8319755600814664,0.9844961240310077,0.26284353593709925,0.9956140350877193,0.74884437596302,0.9779735682819384,0.017640466805780908,0.24676965912469928,0.22912919231891837,0.9822818218867047,0.7521432498659408,0.7657102402865114,0.489766081871345,0.22650231124807396,0.5154185022026432,0.025652420331298165,0.26326377062327105,0.2889161909545692,0.950229919528165,0.46247039072741075,0.43945320216506656,0.9940476190476191,0.47419354838709676,1.0,0.005952380952380931,0.5198540706605224,0.5258064516129033,0.9940476190476191,0.477033030712768,0.47419354838709676,0.9971264367816092,1.0,0.9565217391304348,0.04060469765117436,0.002873563218390829,0.04347826086956519,0.9592782859290816,0.9971264367816092,0.9565217391304348
7,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/34fcwlkb,0.8152929493545183,0.8790049001130795,0.8997020854021847,0.8156822810590632,0.9796511627906976,0.30146045338784216,0.7288135593220338,0.9846368715083799,0.9768875192604006,0.007749352247979235,0.255823312186346,0.24807395993836678,0.9921297358729743,0.7401851184036542,0.7460567823343848,0.1941448382126348,0.49441340782122906,0.5269645608628659,0.03255115304163686,0.30026856960859427,0.3328197226502311,0.9382289522689405,0.39267713039617663,0.3684210526315789,0.41721854304635764,0.9886039886039886,0.9969604863221885,0.008356497718199907,0.5713854455576309,0.5797419432758308,0.9916180251546105,0.4220279787010707,0.4184905507995477,1.0,0.9808219178082191,0.95625,0.0245719178082191,0.019178082191780854,0.043749999999999956,0.974947625698324,0.9808219178082191,0.95625
