seed,data,method,wandb_url,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_colour_2.0,Accuracy_colour_0.0,Accuracy_colour_1.0,Accuracy_colour_0.0-colour_1.0,Accuracy_colour_0.0-colour_2.0,Accuracy_colour_1.0-colour_2.0,Accuracy_colour_0.0/colour_1.0,Accuracy_colour_0.0/colour_2.0,Accuracy_colour_1.0/colour_2.0,prob_pos_colour_2.0,prob_pos_colour_0.0,prob_pos_colour_1.0,prob_pos_colour_0.0-colour_1.0,prob_pos_colour_0.0-colour_2.0,prob_pos_colour_1.0-colour_2.0,prob_pos_colour_0.0/colour_1.0,prob_pos_colour_0.0/colour_2.0,prob_pos_colour_1.0/colour_2.0,TPR_colour_2.0,TPR_colour_0.0,TPR_colour_1.0,TPR_colour_0.0-colour_1.0,TPR_colour_0.0-colour_2.0,TPR_colour_1.0-colour_2.0,TPR_colour_0.0/colour_1.0,TPR_colour_0.0/colour_2.0,TPR_colour_1.0/colour_2.0,TNR_colour_2.0,TNR_colour_0.0,TNR_colour_1.0,TNR_colour_0.0-colour_1.0,TNR_colour_0.0-colour_2.0,TNR_colour_1.0-colour_2.0,TNR_colour_0.0/colour_1.0,TNR_colour_0.0/colour_2.0,TNR_colour_1.0/colour_2.0
1,baseline,"cnn",(None),0.8485600794438928,0.6914460285132383,0.998062015503876,0.4972895150903794,0.5417298937784522,0.9971590909090909,0.9984639016897081,0.0013048107806171716,0.4554291971306388,0.45673400791125596,0.9986931818181819,0.5432732837892169,0.5425633243842651,0.0015174506828528073,0.5198863636363636,0.4823348694316436,0.03755149420472004,0.5183689129535108,0.4808174187487908,0.9277698034969319,0.0029188122424272578,0.0031460522119018397,0.0033003300330033004,0.9972677595628415,1.0,0.002732240437158473,0.9939674295298382,0.9966996699669967,0.9972677595628415,0.0033093720330937206,0.0033003300330033004,1.0,0.9970414201183432,0.9970414201183432,0.0,0.00295857988165682,0.00295857988165682,1.0,0.9970414201183432,0.9970414201183432
2,baseline,"cnn",(None),0.8450844091360477,0.6873727087576375,0.9951550387596899,0.4913167238411469,0.5233644859813084,0.9956896551724138,0.9955621301775148,0.0001275249948989865,0.47219764419620647,0.47232516919110545,0.9998719229488461,0.5256974628876143,0.5256301331067685,0.0,0.5258620689655172,0.46449704142011833,0.06136502754539891,0.46449704142011833,0.5258620689655172,0.88330584925793,0.0,0.0,0.0,1.0,0.9968051118210862,0.0031948881789137795,0.9968051118210862,1.0,0.9968051118210862,0.0,0.0,1.0,0.990990990990991,0.9944903581267218,0.0034993671357308465,0.0055096418732781816,0.009009009009009028,0.996481245788725,0.9944903581267218,0.990990990990991
8,baseline,"cnn",(None),0.8217477656405164,0.6425661914460286,0.9922480620155039,0.49060396960017283,0.9898843930635838,0.4890829694323144,0.9984251968503937,0.00854080378680988,0.5093422274180792,0.5008014236312694,0.9914457249138419,0.4898543936743212,0.49408089758709717,0.4869942196531792,0.0,0.4755905511811024,0.0114036684720768,0.4755905511811024,0.4869942196531792,0.9765835650365663,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9806629834254144,1.0,0.9970059880239521,0.01634300459853777,0.0029940119760478723,0.01933701657458564,0.9836079173095748,0.9970059880239521,0.9806629834254144
5,baseline,"cnn",(None),0.8296921549155909,0.6588594704684317,0.9922480620155039,0.49684186730100777,0.9969135802469136,0.5087976539589443,0.9912280701754386,0.005685510071474997,0.4881159262879693,0.4824304162164943,0.9942968877301613,0.5103728788938017,0.5133002880647757,0.49691358024691357,0.0,0.4868421052631579,0.010071474983755657,0.49691358024691357,0.4868421052631579,0.9797319385420072,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9939024390243902,1.0,0.9831932773109243,0.01070916171346592,0.0060975609756097615,0.01680672268907568,0.9892251379079239,0.9939024390243902,0.9831932773109243
6,baseline,"cnn",(None),0.8530287984111221,0.7016293279022403,0.997093023255814,0.47841081957187714,0.556060606060606,0.9985835694050992,0.9969135802469136,0.0016699891581856141,0.44252296334449315,0.44085297418630753,0.9983276420628666,0.556849344508919,0.5577821559245708,0.01818181818181818,0.5042492917847026,0.5,0.004249291784702569,0.4860674736028844,0.4818181818181818,0.9915730337078651,0.03605720122574055,0.03636363636363636,0.03934426229508197,1.0,1.0,0.0,0.9606557377049181,0.9606557377049181,1.0,0.03934426229508197,0.03934426229508197,1.0,0.9971509971509972,0.9938650306748467,0.003285966476150537,0.002849002849002802,0.006134969325153339,0.9967046450482033,0.9971509971509972,0.9938650306748467
3,baseline,"cnn",(None),0.8356504468718967,0.6659877800407332,0.997093023255814,0.48582311895410385,0.503030303030303,1.0,0.9955357142857143,0.004464285714285698,0.49696969696969695,0.49250541125541125,0.9955357142857143,0.503030303030303,0.5052860442994972,0.0,0.48240469208211145,0.4880952380952381,0.0056905460131266294,0.48240469208211145,0.4880952380952381,0.9883413203633503,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9913544668587896,0.008645533141210415,0.0,0.008645533141210415,0.9913544668587896,1.0,0.9913544668587896
7,baseline,"cnn",(None),0.8490566037735849,0.6924643584521385,0.998062015503876,0.49354465132819814,0.5346687211093991,0.9972067039106145,1.0,0.0027932960893854997,0.4625379828012154,0.4653312788906009,0.9972067039106145,0.5361663925971005,0.5346687211093991,0.0,0.4930167597765363,0.5069337442218799,0.013916984445343561,0.4930167597765363,0.5069337442218799,0.9725467388904925,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9945205479452055,1.0,0.005479452054794498,0.005479452054794498,0.0,0.9945205479452055,0.9945205479452055,1.0
4,baseline,"cnn",(None),0.8426017874875869,0.6832993890020367,0.9941860465116279,0.4906979734899056,0.9956140350877193,0.522342064714946,0.9941262848751835,0.0014877502125357767,0.47327197037277324,0.47178422016023747,0.9985056958217702,0.524643131079329,0.5254282807546208,0.4926900584795322,0.0,0.49926578560939794,0.0065757271298657605,0.4926900584795322,0.49926578560939794,0.9868292053663571,0.0,0.0,0.9970238095238095,0.0,1.0,0.0029761904761904656,0.9970238095238095,1.0,0.9970238095238095,0.0,0.0,0.9942528735632183,1.0,0.9884057971014493,0.005847076461769074,0.005747126436781658,0.011594202898550732,0.9941191254083941,0.9942528735632183,0.9884057971014493
