seed,data,method,wandb_url,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_colour_2.0,Accuracy_colour_1.0,Accuracy_colour_0.0,Accuracy_colour_0.0-colour_1.0,Accuracy_colour_0.0-colour_2.0,Accuracy_colour_1.0-colour_2.0,Accuracy_colour_0.0÷colour_1.0,Accuracy_colour_0.0÷colour_2.0,Accuracy_colour_1.0÷colour_2.0,prob_pos_colour_2.0,prob_pos_colour_1.0,prob_pos_colour_0.0,prob_pos_colour_0.0-colour_1.0,prob_pos_colour_0.0-colour_2.0,prob_pos_colour_1.0-colour_2.0,prob_pos_colour_0.0÷colour_1.0,prob_pos_colour_0.0÷colour_2.0,prob_pos_colour_1.0÷colour_2.0,TPR_colour_2.0,TPR_colour_1.0,TPR_colour_0.0,TPR_colour_0.0-colour_1.0,TPR_colour_0.0-colour_2.0,TPR_colour_1.0-colour_2.0,TPR_colour_0.0÷colour_1.0,TPR_colour_0.0÷colour_2.0,TPR_colour_1.0÷colour_2.0,TNR_colour_2.0,TNR_colour_1.0,TNR_colour_0.0,TNR_colour_0.0-colour_1.0,TNR_colour_0.0-colour_2.0,TNR_colour_1.0-colour_2.0,TNR_colour_0.0÷colour_1.0,TNR_colour_0.0÷colour_2.0,TNR_colour_1.0÷colour_2.0,eta
7,baseline,"dro",(None),0.6726110363391655,0.6558044806517311,0.8738693467336683,0.6975280218008311,0.7378048780487805,0.9874476987447699,0.3187984496124031,0.24964282069598942,0.6686492491323668,0.41900642843637737,0.7471837536171971,0.3228509722769676,0.4320904606316869,0.5691056910569106,0.350418410041841,0.0,0.21868728101506957,0.350418410041841,0.5691056910569106,0.6157352062163778,0.0,0.0,1.0,0.9969418960244648,0.0,0.003058103975535187,0.9969418960244648,1.0,0.9969418960244648,0.0,0.0,0.6366366366366366,0.985691573926868,1.0,0.3490549372902314,0.014308426073131986,0.3633633633633634,0.6458781362007169,0.985691573926868,0.6366366366366366,0.1
7,baseline,"dro",(None),0.5709959623149394,0.6558044806517311,0.7633165829145728,0.7303729582093934,0.42784552845528456,0.9905857740585774,0.3187984496124031,0.5627402456032928,0.6717873244461743,0.10904707884288145,0.4319116422420824,0.32182821312508697,0.745125117383859,0.7967479674796748,0.34623430962343094,0.0,0.45051365785624387,0.34623430962343094,0.7967479674796748,0.43455938860900006,0.0,0.0,1.0,0.9969418960244648,0.0,0.003058103975535187,0.9969418960244648,1.0,0.9969418960244648,0.0,0.0,0.3003003003003003,0.9920508744038156,1.0,0.6917505741035153,0.007949125596184436,0.6996996996996997,0.3027065527065527,0.9920508744038156,0.3003003003003003,1.0
8,baseline,"dro",(None),0.5652759084791387,0.6761710794297352,0.6678391959798995,0.848965037832047,0.9959839357429718,0.36293436293436293,0.33191489361702126,0.633049572808609,0.6640690421259505,0.031019469317341675,0.3643978079461951,0.3332532601235415,0.9145314622000905,0.3132530120481928,0.974903474903475,0.0031914893617021275,0.6616504628552822,0.3100615226864907,0.9717119855417728,0.32131695097220564,0.010188216039279867,0.0032736465135875287,0.9967948717948718,1.0,0.009375,0.0032051282051281937,0.9874198717948718,0.990625,0.9967948717948718,0.009405144694533761,0.009375,0.9985380116959064,0.037900874635568516,1.0,0.9606371370603379,0.0014619883040936088,0.9620991253644315,0.0379563663993102,0.9985380116959064,0.037900874635568516,0.01
8,baseline,"dro",(None),0.6675639300134589,0.675152749490835,0.8391959798994975,0.7910159892620706,0.9939759036144579,0.6901544401544402,0.2968085106382979,0.3038214634600177,0.6971673929761599,0.3933459295161423,0.6943371943371943,0.2986073500967118,0.4300610028269603,0.31224899598393574,0.6457528957528957,0.0031914893617021275,0.33350389976896,0.30905750662223364,0.6425614063911936,0.4835425408660051,0.010220975576383663,0.004942276500333937,0.9935897435897436,1.0,0.009375,0.0064102564102563875,0.9842147435897436,0.990625,0.9935897435897436,0.009435483870967742,0.009375,0.9985380116959064,0.5349854227405247,1.0,0.46355258895538165,0.0014619883040936088,0.46501457725947526,0.5357687103287246,0.9985380116959064,0.5349854227405247,0.3
8,baseline,"dro",(None),0.6285329744279946,0.6771894093686355,0.7618090452261307,0.7591676057431818,0.9969879518072289,0.5376447876447876,0.3382978723404255,0.45934316416244125,0.6586900794668034,0.1993469153043621,0.5392690921391827,0.33931992029311564,0.6292218954123534,0.3102409638554217,0.7953667953667953,0.006382978723404255,0.4851258315113736,0.30385798513201745,0.7889838166433911,0.3900602409638555,0.020574261516215653,0.008025201404668458,0.9903846153846154,1.0,0.01875,0.009615384615384581,0.9716346153846154,0.98125,0.9903846153846154,0.018932038834951453,0.01875,1.0,0.30903790087463556,1.0,0.6909620991253644,0.0,0.6909620991253644,0.30903790087463556,1.0,0.30903790087463556,0.1
8,baseline,"dro",(None),0.5534993270524899,0.6771894093686355,0.6678391959798995,0.8330720712519062,0.9889558232931727,0.3465250965250965,0.3202127659574468,0.6424307267680762,0.6687430573357258,0.0263123305676497,0.35039491993806715,0.3237887460848904,0.9240680376933563,0.30622489959839355,0.974903474903475,0.011702127659574468,0.6686785753050815,0.2945227719388191,0.9632013472439005,0.31410791681577793,0.038214161144053016,0.012003370549820938,0.9743589743589743,1.0,0.034375,0.02564102564102566,0.9399839743589743,0.965625,0.9743589743589743,0.0352796052631579,0.034375,0.9985380116959064,0.037900874635568516,1.0,0.9606371370603379,0.0014619883040936088,0.9620991253644315,0.0379563663993102,0.9985380116959064,0.037900874635568516,1.0
9,baseline,"dro",(None),0.5612382234185733,0.6619144602851323,0.6824120603015076,0.8662062459260453,0.33827893175074186,0.995004995004995,0.34375,0.651254995004995,0.6567260632542531,0.0054710682492581375,0.3454756526104418,0.33997711915912915,0.9840841650930673,0.0,0.3256743256743257,0.9958333333333333,0.6701590076590076,0.3256743256743257,0.9958333333333333,0.32703697975664503,0.0,0.0,0.0,0.9938650306748467,1.0,0.006134969325153339,0.9938650306748467,1.0,0.9938650306748467,0.0,0.0,1.0,0.997037037037037,0.006309148264984227,0.9907278887720529,0.002962962962962945,0.9936908517350158,0.006327897591180316,0.997037037037037,0.006309148264984227,0.01
9,baseline,"dro",(None),0.6086810228802153,0.664969450101833,0.74321608040201,0.831883131772462,0.3570722057368942,0.997002997002997,0.46875,0.528252997002997,0.6399307912661027,0.11167779426310581,0.47015906813627256,0.35814556908079265,0.7617540389053743,0.002967359050445104,0.3246753246753247,0.8708333333333333,0.5461580086580087,0.3217079656248796,0.8678659742828883,0.3728329087180762,0.009139465875370921,0.0034074936464441384,0.00909090909090909,0.9938650306748467,1.0,0.006134969325153339,0.9847741215839376,0.990909090909091,0.9938650306748467,0.00914702581369248,0.00909090909090909,1.0,0.9985185185185185,0.19558359621451105,0.8029349223040074,0.001481481481481528,0.804416403785489,0.19587377959168392,0.9985185185185185,0.19558359621451105,0.3
9,baseline,"dro",(None),0.5716689098250336,0.6619144602851323,0.6814070351758794,0.85891644996272,0.36993076162215627,0.996003996003996,0.3416666666666667,0.6543373293373294,0.6260732343818398,0.028264094955489594,0.3430374456703444,0.3714149371953645,0.9235962566844921,0.0,0.3256743256743257,0.9979166666666667,0.672242340992341,0.3256743256743257,0.9979166666666667,0.3263542303208274,0.0,0.0,0.0,0.9938650306748467,1.0,0.006134969325153339,0.9938650306748467,1.0,0.9938650306748467,0.0,0.0,1.0,0.997037037037037,0.0031545741324921135,0.993882462904545,0.002962962962962945,0.9968454258675079,0.003163948795590158,0.997037037037037,0.0031545741324921135,0.1
9,baseline,"dro",(None),0.6440107671601615,0.6588594704684317,0.8226130653266331,0.8416435657458914,0.3363006923837784,0.989010989010989,0.6083333333333333,0.38067765567765577,0.6527102966272107,0.27203264094955487,0.6150925925925925,0.34003736674359814,0.5528230559733344,0.0,0.3226773226773227,0.7052083333333333,0.38253101065601064,0.3226773226773227,0.7052083333333333,0.4575631163518904,0.0,0.0,0.0,0.9846625766871165,1.0,0.015337423312883458,0.9846625766871165,1.0,0.9846625766871165,0.0,0.0,1.0,0.997037037037037,0.44637223974763407,0.550664797289403,0.002962962962962945,0.5536277602523659,0.44769875457600744,0.997037037037037,0.44637223974763407,1.0
10,baseline,"dro",(None),0.5652759084791387,0.6446028513238289,0.6648241206030151,0.850909431117971,0.3179959100204499,0.37737737737737737,0.9969849246231156,0.6789890146026657,0.6196075472457383,0.05938146735692745,0.3189575911999472,0.37851863960734927,0.8426469870303169,1.0,0.002002002002002002,0.32160804020100503,0.6783919597989949,0.319606038199003,0.997997997997998,0.32160804020100503,0.006224974974974975,0.002002002002002002,1.0,0.005714285714285714,0.9968847352024922,0.0031152647975077885,0.9911704494882065,0.9942857142857143,0.9968847352024922,0.0057321428571428575,0.005714285714285714,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.01
10,baseline,"dro",(None),0.5514804845222072,0.6456211812627292,0.6648241206030151,0.8547962041167477,0.3179959100204499,0.33633633633633636,0.9969849246231156,0.6789890146026657,0.6606485882867792,0.01834042631588645,0.3189575911999472,0.3373534825147729,0.9454699824715161,1.0,0.005005005005005005,0.31959798994974875,0.6804020100502512,0.31459298494474375,0.994994994994995,0.31959798994974875,0.015660314402452767,0.005005005005005005,1.0,0.014285714285714285,0.9906542056074766,0.009345794392523366,0.9763684913217624,0.9857142857142858,0.9906542056074766,0.014420485175202155,0.014285714285714285,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3
10,baseline,"dro",(None),0.59185733512786,0.6527494908350305,0.7015075376884422,0.8031387167355267,0.39059304703476483,0.3833833833833834,0.9989949748743718,0.608401927839607,0.6156115914909884,0.007209663651381426,0.3909859977863089,0.3837690809521796,0.9815417511752591,0.9253578732106339,0.009009009009009009,0.32261306532663314,0.6027448078840008,0.3136040563176241,0.9163488642016249,0.3486359976678975,0.02792512138306531,0.009735702553382112,1.0,0.025714285714285714,1.0,0.0,0.9742857142857143,0.9742857142857143,1.0,0.025714285714285714,0.025714285714285714,0.10944527736131934,1.0,1.0,0.8905547226386806,0.0,0.8905547226386806,0.10944527736131934,1.0,0.10944527736131934,0.1
10,baseline,"dro",(None),0.5373485868102288,0.6384928716904277,0.6663316582914572,0.8653491337351029,0.3210633946830266,0.2952952952952953,0.992964824120603,0.6719014294375765,0.6976695288253077,0.02576809938773128,0.32333813533361483,0.2973874684401,0.9197413974484039,0.9969325153374233,0.0,0.31758793969849247,0.6793445756389309,0.31758793969849247,0.9969325153374233,0.3185651333591032,0.0,0.0,1.0,0.0,0.9844236760124611,0.015576323987538943,0.9844236760124611,1.0,0.9844236760124611,0.0,0.0,0.004497751124437781,1.0,1.0,0.9955022488755623,0.0,0.9955022488755623,0.004497751124437781,1.0,0.004497751124437781,1.0
11,baseline,"dro",(None),0.5686406460296097,0.6537678207739308,0.6758793969849246,0.848116513031076,0.3288100208768267,0.35173824130879344,0.9951737451737451,0.6663637242969185,0.6434355038649517,0.02292822043196674,0.3304046378548909,0.35344405237236665,0.9348145360974899,0.9979123173277662,0.0,0.3194980694980695,0.6784142478296966,0.3194980694980695,0.9979123173277662,0.3201664755012036,0.0,0.0,1.0,0.0,0.9939577039274925,0.0060422960725075026,0.9939577039274925,1.0,0.9939577039274925,0.0,0.0,0.0031007751937984496,1.0,0.9971631205673759,0.9940623453735774,0.0028368794326241176,0.9968992248062015,0.0031095967448476628,0.9971631205673759,0.0031007751937984496,0.01
11,baseline,"dro",(None),0.6285329744279946,0.654786150712831,0.6753768844221105,0.8337627141503436,0.3277661795407098,0.5347648261758691,0.9951737451737451,0.6674075656330354,0.46040891899787606,0.20699864663515927,0.32935573424265313,0.5373582540428714,0.6129164887013656,0.9989561586638831,0.0010224948875255625,0.3194980694980695,0.6794580891658135,0.318475574610544,0.9979336637763575,0.31983192328019916,0.0032003163247023643,0.0010235633252345755,1.0,0.0029585798816568047,0.9939577039274925,0.0060422960725075026,0.9909991240458357,0.9970414201183432,0.9939577039274925,0.0029765651696911925,0.0029585798816568047,0.0015503875968992248,1.0,0.9971631205673759,0.9956127329704767,0.0028368794326241176,0.9984496124031008,0.0015547983724238314,0.9971631205673759,0.0015503875968992248,0.3
11,baseline,"dro",(None),0.6493943472409152,0.675152749490835,0.6753768844221105,0.8149587689085085,0.3277661795407098,0.6012269938650306,0.9922779922779923,0.6645118127372824,0.39105099841296165,0.27346081432432084,0.33031688910912,0.6059058031558091,0.5451621149503643,0.9989561586638831,0.022494887525562373,0.3185328185328185,0.6804233401310646,0.2960379310072561,0.9764612711383207,0.31886566369324987,0.07062031356509885,0.022518393155160663,1.0,0.0650887573964497,0.9909365558912386,0.009063444108761365,0.9258477984947889,0.9349112426035503,0.9909365558912386,0.06568408139702699,0.0650887573964497,0.0015503875968992248,1.0,0.9971631205673759,0.9956127329704767,0.0028368794326241176,0.9984496124031008,0.0015547983724238314,0.9971631205673759,0.0015503875968992248,0.1
11,baseline,"dro",(None),0.5487886944818304,0.6527494908350305,0.6738693467336684,0.8587028176174311,0.3267223382045929,0.29754601226993865,0.9913127413127413,0.6645904031081484,0.6937667290428027,0.029176325934654246,0.32958553298924853,0.300153523575128,0.9106999353182148,1.0,0.0010224948875255625,0.3194980694980695,0.6805019305019304,0.318475574610544,0.9989775051124744,0.3194980694980695,0.0032003163247023643,0.0010224948875255625,1.0,0.0029585798816568047,0.9879154078549849,0.012084592145015116,0.9849568279733281,0.9970414201183432,0.9879154078549849,0.002994770461248937,0.0029585798816568047,0.0,1.0,0.9943262411347518,0.9943262411347518,0.005673758865248235,1.0,0.0,0.9943262411347518,0.0,1.0
12,baseline,"dro",(None),0.6160834454912517,0.6863543788187373,0.7336683417085427,0.7894463033309592,0.39178356713426854,0.4695304695304695,0.9969167523124358,0.5273862827819663,0.6051331851781673,0.07774690239620097,0.4709826256218008,0.392995268888292,0.8344156397902188,0.03507014028056112,0.8431568431568431,0.3340184994861254,0.5091383436707178,0.2989483592055643,0.808086702876282,0.3961522724948004,0.104994604593803,0.04159385120952806,0.10263929618768329,1.0,0.9938837920489296,0.006116207951070374,0.8912444958612463,0.8973607038123167,0.9938837920489296,0.10327092262576135,0.10263929618768329,1.0,0.22852983988355166,1.0,0.7714701601164483,0.0,0.7714701601164483,0.22852983988355166,1.0,0.22852983988355166,0.01
12,baseline,"dro",(None),0.6483849259757739,0.6578411405295316,0.8130653266331658,0.7786503913841054,0.3306613226452906,0.6273726273726273,0.9958890030832477,0.36851637571062035,0.6652276804379571,0.29671130472733676,0.6299624008602337,0.3320262816654982,0.5270572993119998,0.008016032064128256,0.6853146853146853,0.3329907502569373,0.352323935057748,0.32497471819280904,0.677298653250557,0.4858946661912453,0.024072837032088866,0.011696863113983068,0.02346041055718475,1.0,0.9908256880733946,0.00917431192660545,0.9673652775162098,0.9765395894428153,0.9908256880733946,0.023677636580862384,0.02346041055718475,1.0,0.4585152838427948,1.0,0.5414847161572052,0.0,0.5414847161572052,0.4585152838427948,1.0,0.4585152838427948,0.3
12,baseline,"dro",(None),0.5898384925975774,0.664969450101833,0.7010050251256281,0.8202674092103417,0.3787575150300601,0.4065934065934066,0.9948612538540597,0.5882678472606531,0.6161037388239996,0.027835891563346482,0.4086935791481246,0.38071390715314923,0.9315387531820397,0.01503006012024048,0.9070929070929071,0.3340184994861254,0.5730744076067817,0.3189884393658849,0.8920628469726667,0.368229645358603,0.044997687683058424,0.01656948257748978,0.04398826979472141,1.0,0.9908256880733946,0.00917431192660545,0.9468374182786732,0.9560117302052786,0.9908256880733946,0.044395568589116974,0.04398826979472141,1.0,0.13537117903930132,0.9984520123839009,0.8630808333445996,0.001547987616099089,0.8646288209606987,0.13558105683626148,0.9984520123839009,0.13537117903930132,0.1
12,baseline,"dro",(None),0.6022880215343204,0.6435845213849287,0.7512562814070352,0.8471339867006575,0.32064128256513025,0.5084915084915085,0.987667009249743,0.47917550075823456,0.6670257266846128,0.18785022592637823,0.5148410382541496,0.3246451279249446,0.6305735242587336,0.0,0.8051948051948052,0.32990750256937307,0.4752873026254322,0.32990750256937307,0.8051948051948052,0.40972383383615685,0.0,0.0,0.0,1.0,0.9724770642201835,0.02752293577981646,0.9724770642201835,1.0,0.9724770642201835,0.0,0.0,1.0,0.2838427947598253,0.9953560371517027,0.7115132423918774,0.004643962848297267,0.7161572052401747,0.28516710017861147,0.9953560371517027,0.2838427947598253,1.0
13,baseline,"dro",(None),0.5804172274562585,0.6537678207739308,0.6809045226130653,0.8506697486307083,0.9951267056530214,0.3817258883248731,0.3413111342351717,0.6538155714178497,0.6134008173281483,0.04041475408970141,0.34298258934895803,0.3835952609415473,0.8941262426107556,0.30701754385964913,0.0010152284263959391,1.0,0.6929824561403508,0.3060023154332532,0.9989847715736041,0.30701754385964913,0.003306744017403916,0.0010152284263959391,0.990506329113924,0.0029585798816568047,1.0,0.009493670886076,0.9875477492322672,0.9970414201183432,0.990506329113924,0.0029869368773276367,0.0029585798816568047,0.9971830985915493,1.0,0.0,0.9971830985915493,0.0028169014084507005,1.0,0.0,0.9971830985915493,0.0,0.01
13,baseline,"dro",(None),0.6255047106325706,0.6761710794297352,0.6819095477386935,0.8230712251639049,0.9951267056530214,0.515736040609137,0.3433922996878252,0.6517344059651962,0.4793906650438844,0.17234374092131183,0.34507394660108587,0.5182616823359203,0.6658295574655666,0.3079922027290448,0.02233502538071066,0.9979188345473465,0.6899266318183017,0.2856571773483342,0.9755838091666359,0.3086345222342149,0.07251815202724411,0.022381605204236644,0.9936708860759493,0.0650887573964497,1.0,0.006329113924050667,0.9285821286794996,0.9349112426035503,0.9936708860759493,0.06550333546903855,0.0650887573964497,0.9971830985915493,1.0,0.00315955766192733,0.994023540929622,0.0028169014084507005,0.9968404423380727,0.0031684829660570684,0.9971830985915493,0.00315955766192733,0.3
13,baseline,"dro",(None),0.6372812920592194,0.714867617107943,0.6834170854271356,0.7903375234957327,0.9941520467836257,0.5492385786802031,0.3465140478668054,0.6476379989168203,0.4449134681034226,0.2027245308133977,0.3485523657954337,0.5524693938489103,0.630898959609618,0.3060428849902534,0.06294416243654823,0.9947970863683663,0.6887542013781129,0.24309872255370518,0.9318529239318181,0.3076435276941773,0.20567105305700153,0.06327336830703227,0.9873417721518988,0.1834319526627219,1.0,0.012658227848101222,0.803909819489177,0.8165680473372781,0.9873417721518988,0.185783644363526,0.1834319526627219,0.9971830985915493,1.0,0.007898894154818325,0.9892842044367309,0.0028169014084507005,0.9921011058451816,0.00792120741514267,0.9971830985915493,0.007898894154818325,0.1
13,baseline,"dro",(None),0.6016150740242261,0.6527494908350305,0.6798994974874372,0.845013952256744,0.9873294346978557,0.45380710659898477,0.3413111342351717,0.646018300462684,0.533522328098871,0.11249597236381309,0.3456912376360179,0.45963088980311784,0.7521061906524477,0.30896686159844056,0.0,1.0,0.6910331384015594,0.30896686159844056,1.0,0.30896686159844056,0.0,0.0,0.990506329113924,0.0,1.0,0.009493670886076,0.990506329113924,1.0,0.990506329113924,0.0,0.0,0.9943661971830986,1.0,0.0,0.9943661971830986,0.005633802816901401,1.0,0.0,0.9943661971830986,0.0,1.0
14,baseline,"dro",(None),0.556864064602961,0.6608961303462322,0.6884422110552764,0.8719222814484536,0.3474178403755869,0.9968944099378882,0.3421891604675877,0.6547052494703005,0.6494765695623014,0.00522867990799919,0.34325517031328107,0.3485001389437351,0.9849498808053537,0.0,0.33954451345755693,1.0,0.660455486542443,0.33954451345755693,1.0,0.33954451345755693,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9984350547730829,0.0,0.9984350547730829,0.0015649452269170805,1.0,0.0,0.9984350547730829,0.0,0.01
14,baseline,"dro",(None),0.6312247644683715,0.659877800407332,0.6879396984924623,0.8444449018686004,0.5558685446009389,0.9958592132505176,0.3421891604675877,0.65367005278293,0.4399906686495787,0.21367938413335125,0.34361198441963586,0.5581798483206933,0.6155936755033461,0.0,0.33954451345755693,1.0,0.660455486542443,0.33954451345755693,1.0,0.33954451345755693,0.0,0.0,0.0,0.9969418960244648,1.0,0.003058103975535187,0.9969418960244648,1.0,0.9969418960244648,0.0,0.0,1.0,0.9968701095461658,0.0,0.9968701095461658,0.003129890453834161,1.0,0.0,0.9968701095461658,0.0,0.3
14,baseline,"dro",(None),0.5595558546433378,0.6608961303462322,0.6884422110552764,0.8697133185500968,0.35492957746478876,0.9968944099378882,0.3421891604675877,0.6547052494703005,0.6419648324730995,0.012740416997201076,0.34325517031328107,0.3560352770830591,0.964104380682489,0.0,0.33954451345755693,1.0,0.660455486542443,0.33954451345755693,1.0,0.33954451345755693,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9984350547730829,0.0,0.9984350547730829,0.0015649452269170805,1.0,0.0,0.9984350547730829,0.0,0.1
14,baseline,"dro",(None),0.5541722745625841,0.6619144602851323,0.6879396984924623,0.8689676970980613,0.3436619718309859,0.9906832298136646,0.3443145589798087,0.6463686708338559,0.6470212579826787,0.0006525871488228252,0.34755262693259686,0.3468939026005563,0.9981046774474004,0.0018779342723004694,0.34368530020703936,0.9957492029755579,0.6520639027685186,0.34180736593473887,0.9938712687032575,0.34515247331357957,0.0054641099609706425,0.001885951067486384,0.006006006006006006,0.9969418960244648,1.0,0.003058103975535187,0.9909358900184588,0.993993993993994,0.9969418960244648,0.006024429337312773,0.006006006006006006,1.0,0.9906103286384976,0.006462035541195477,0.9841482930973021,0.009389671361502372,0.9935379644588045,0.00652328706291297,0.9906103286384976,0.006462035541195477,1.0
15,baseline,"dro",(None),0.5847913862718708,0.6619144602851323,0.7125628140703517,0.8307823528370093,0.41971544715447157,0.34297108673978066,0.9959390862944163,0.5762236391399447,0.6529679995546356,0.0767443604146909,0.42142682512452034,0.344369541731584,0.8171514512153611,0.891260162601626,0.006979062811565304,0.3431472081218274,0.5481129544797986,0.3361681453102621,0.8842810997900606,0.38501351515607546,0.02033839310470954,0.007830556221870308,1.0,0.020771513353115726,0.9941002949852508,0.005899705014749235,0.973328781632135,0.9792284866468842,0.9941002949852508,0.020894786429395344,0.020771513353115726,0.15781710914454278,1.0,0.9984520123839009,0.8406349032393581,0.001547987616099089,0.8421828908554572,0.15806178683313898,0.9984520123839009,0.15781710914454278,0.01
15,baseline,"dro",(None),0.6019515477792732,0.6680244399185336,0.721608040201005,0.805579448558525,0.43597560975609756,0.3778664007976072,0.9959390862944163,0.5599634765383188,0.618072685496809,0.058109208958490366,0.4377532880833395,0.37940714045427426,0.8667145416896165,0.8729674796747967,0.01296111665004985,0.3431472081218274,0.5298202715529693,0.3301860914717776,0.8600063630247469,0.3930813187332691,0.03777130148017486,0.014847192996099014,1.0,0.03857566765578635,0.9941002949852508,0.005899705014749235,0.9555246273294644,0.9614243323442137,0.9941002949852508,0.03880460336887707,0.03857566765578635,0.18436578171091444,1.0,0.9984520123839009,0.8140862306729865,0.001547987616099089,0.8156342182890856,0.18465162013217168,0.9984520123839009,0.18436578171091444,0.1
15,baseline,"dro",(None),0.5901749663526245,0.6568228105906314,0.7180904522613065,0.7995717610636958,0.4136178861788618,0.3629112662013958,0.9979695431472081,0.5843516569683462,0.6350582769458123,0.050706619977466005,0.4144594281649836,0.3636496411071972,0.877407090767011,0.8810975609756098,0.0009970089730807576,0.3431472081218274,0.5379503528537823,0.34215019914874667,0.880100552002529,0.3894542708095481,0.0029054847292442195,0.0011315534365760847,1.0,0.002967359050445104,0.9970501474926253,0.002949852507374673,0.9940827884421802,0.9970326409495549,0.9970501474926253,0.0029761382192334033,0.002967359050445104,0.17256637168141592,1.0,1.0,0.8274336283185841,0.0,0.8274336283185841,0.17256637168141592,1.0,0.17256637168141592,0.3
16,baseline,"dro",(None),0.5423956931359354,0.6293279022403259,0.6753768844221105,0.8649372630438251,0.9979695431472081,0.3199577613516367,0.31346153846153846,0.6780117817955713,0.6845080046856696,0.006496222890098269,0.3206087435720877,0.3140993035448783,0.9796966235085047,0.3218274111675127,1.0,0.0,0.6781725888324873,0.3218274111675127,1.0,0.3218274111675127,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9970149253731343,0.0,1.0,0.9970149253731343,0.0029850746268657025,1.0,0.0,0.9970149253731343,0.0,0.01
15,baseline,"dro",(None),0.5373485868102288,0.6558044806517311,0.6587939698492462,0.8679775815142874,0.31097560975609756,0.3090727816550349,0.9959390862944163,0.6849634765383188,0.6868663046393815,0.0019028281010626813,0.312243604087417,0.3103330172581135,0.9938811017926612,1.0,0.0,0.34416243654822337,0.6558375634517766,0.34416243654822337,1.0,0.34416243654822337,0.0,0.0,1.0,0.0,0.9970501474926253,0.002949852507374673,0.9970501474926253,1.0,0.9970501474926253,0.0,0.0,0.0,1.0,0.9984520123839009,0.9984520123839009,0.001547987616099089,1.0,0.0,0.9984520123839009,0.0,1.0
16,baseline,"dro",(None),0.6635262449528937,0.6293279022403259,0.7628140703517587,0.7476800506220302,0.9979695431472081,0.5036958817317846,0.49230769230769234,0.4942736614154235,0.5056618508395158,0.011388189424092254,0.5047206953263559,0.493309335628766,0.9773907434284793,0.3218274111675127,0.8162618796198522,0.0,0.4944344684523395,0.3218274111675127,0.8162618796198522,0.3942698038494625,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9970149253731343,0.2701863354037267,1.0,0.7268285899694076,0.0029850746268657025,0.7298136645962733,0.27099527652768995,0.9970149253731343,0.2701863354037267,0.1
16,baseline,"dro",(None),0.5605652759084792,0.639511201629328,0.6793969849246231,0.8457018852395136,0.9979695431472081,0.32840549102428723,0.3576923076923077,0.6695640521229209,0.6402772354549005,0.029286816668020466,0.32907366089412304,0.3584200641677753,0.9181228781324159,0.3218274111675127,0.9915522703273495,0.009615384615384616,0.6697248591598368,0.31221202655212804,0.9819368857119649,0.3245692847450847,0.02987745692793012,0.009697304825100353,1.0,1.0,0.027472527472527472,0.0,0.9725274725274725,0.9725274725274725,1.0,0.027472527472527472,0.027472527472527472,0.9970149253731343,0.012422360248447204,1.0,0.9845925651246871,0.0029850746268657025,0.9875776397515528,0.012459552943801838,0.9970149253731343,0.012422360248447204,0.3
17,baseline,"dro",(None),0.556864064602961,0.6527494908350305,0.6793969849246231,0.8633366649617303,0.3665338645418327,0.34807692307692306,0.9967672413793104,0.6302333768374777,0.6486903183023873,0.018456941464909615,0.3677226230214278,0.34920582120582117,0.9496446488294313,0.9581673306772909,0.0,0.3415948275862069,0.616572503091084,0.3415948275862069,0.9581673306772909,0.3565085310774966,0.0,0.0,1.0,0.0,0.9968354430379747,0.0031645569620253333,0.9968354430379747,1.0,0.9968354430379747,0.0,0.0,0.061946902654867256,1.0,0.9967320261437909,0.9347851234889236,0.0032679738562091387,0.9380530973451328,0.06215000725373567,0.9967320261437909,0.061946902654867256,0.01
16,baseline,"dro",(None),0.5471063257065949,0.6242362525458248,0.6919597989949748,0.8594495903920717,0.9868020304568528,0.35374868004223864,0.30673076923076925,0.6330533504146141,0.6800712612260835,0.04701791081146939,0.358479886668318,0.3108331354859133,0.8670866819747417,0.31573604060913707,0.9662090813093981,0.0,0.650473040700261,0.31573604060913707,0.9662090813093981,0.32677817536268067,0.0,0.0,0.9841269841269841,1.0,0.0,0.015873015873015928,0.9841269841269841,1.0,0.9841269841269841,0.0,0.0,0.9985074626865672,0.049689440993788817,1.0,0.9488180216927784,0.0014925373134327957,0.9503105590062112,0.04976371519557325,0.9985074626865672,0.049689440993788817,1.0
