bias.missing_s,bias.mixing_factor,bias.adult_biased_train,bias.subsample_context.0,bias.subsample_context.1,bias.subsample_context.2,bias.subsample_context.3,bias.subsample_train.0,bias.subsample_train.1,bias.subsample_train.2,bias.subsample_train.3,bias.log_dataset,baselines.greyscale,baselines.labelled_context_set,baselines.epochs,baselines.test_batch_size,baselines.batch_size,baselines.lr,baselines.weight_decay,baselines.eta,baselines.c,baselines.method,baselines.oversample,data.log_name,data.data_pcnt,data.context_pcnt,data.test_pcnt,data.root,data.transductive,data.quant_level,data.input_noise,data.scale,data.greyscale,data.background,data.black,data.binarize,data.rotate_data,data.shift_data,data.color_correlation,data.padding,data.filter_map_labels.2,data.filter_map_labels.4,data.colors,misc.cluster_label_file,misc.exp_group,misc.log_method,misc.use_wandb,misc.gpu,misc.use_amp,misc.seed,misc.data_split_seed,misc.save_dir,misc.results_csv,misc.resume,misc.evaluate,misc.num_workers,misc.device,misc.use_gpu,Accuracy (dro),TPR (dro),TNR (dro),Renyi preds and s (dro),Accuracy_colour_0.0 (dro),Accuracy_colour_1.0 (dro),Accuracy_colour_0.0-colour_1.0 (dro),Accuracy_colour_0.0÷colour_1.0 (dro),prob_pos_colour_0.0 (dro),prob_pos_colour_1.0 (dro),prob_pos_colour_0.0-colour_1.0 (dro),prob_pos_colour_0.0÷colour_1.0 (dro),TPR_colour_0.0 (dro),TPR_colour_1.0 (dro),TPR_colour_0.0-colour_1.0 (dro),TPR_colour_0.0÷colour_1.0 (dro),TNR_colour_0.0 (dro),TNR_colour_1.0 (dro),TNR_colour_0.0-colour_1.0 (dro),TNR_colour_0.0÷colour_1.0 (dro),eta
[0],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,False,False,60,1000,256,0.001,1e-08,0.1,0.0,dro,True,cmnist,1.0,0.5,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro,True,0,False,10,10,results/cmnist/2v4/mildly_subs_miss_s-0.5cont-more_data,,,False,4,cuda:0,True,0.7944389275074478,0.9511201629327902,0.6453488372093024,0.299890463091222,0.5857572718154463,0.9990167158308751,0.4132594440154288,0.5863338045632962,0.7903711133400201,0.5034414945919371,0.286929618748083,0.6369684899849762,0.8980891719745223,1.0,0.1019108280254776,0.8980891719745223,0.3060836501901141,0.9980237154150198,0.6919400652249057,0.3066897564281143,0.1
[0],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,False,False,60,1000,256,0.001,1e-08,0.1,0.0,dro,True,cmnist,1.0,0.5,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro,True,0,False,11,11,results/cmnist/2v4/mildly_subs_miss_s-0.5cont-more_data,,,False,4,cuda:0,True,0.7462760675273088,1.0,0.5048449612403101,0.5936703418124897,0.4960474308300395,0.999001996007984,0.5029545651779445,0.4965429827089906,1.0,0.4800399201596806,0.5199600798403193,0.4800399201596806,1.0,1.0,0.0,1.0,0.0,0.9980842911877394,0.9980842911877394,0.0,0.1
[0],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,False,False,60,1000,256,0.001,1e-08,0.1,0.0,dro,True,cmnist,1.0,0.5,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro,True,0,False,12,12,results/cmnist/2v4/mildly_subs_miss_s-0.5cont-more_data,,,False,4,cuda:0,True,0.7606752730883813,0.5101832993890021,0.999031007751938,0.557620551711179,0.5061601642710473,0.9990384615384617,0.4928782972674143,0.5066473251606248,0.0,0.4826923076923077,0.4826923076923077,0.0,0.0,1.0,1.0,0.0,1.0,0.9981447124304268,0.0018552875695733,0.9981447124304268,0.1
[0],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,False,False,60,1000,256,0.001,1e-08,0.1,0.0,dro,True,cmnist,1.0,0.5,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro,True,0,False,13,13,results/cmnist/2v4/mildly_subs_miss_s-0.5cont-more_data,,,False,4,cuda:0,True,0.7477656405163853,0.4847250509164969,0.998062015503876,0.5628594005103043,0.5029527559055118,0.996993987975952,0.4940412320704401,0.5044691963755786,0.0,0.4789579158316633,0.4789579158316633,0.0,0.0,0.9979035639412998,0.9979035639412998,0.0,1.0,0.9961612284069098,0.0038387715930902,0.9961612284069098,0.1
[0],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,False,False,60,1000,256,0.001,1e-08,0.1,0.0,dro,True,cmnist,1.0,0.5,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro,True,0,False,14,14,results/cmnist/2v4/mildly_subs_miss_s-0.5cont-more_data,,,False,4,cuda:0,True,0.7452830188679245,0.9969450101832994,0.5058139534883721,0.5776894147195677,0.4980353634577603,0.997991967871486,0.4999566044137256,0.4990374466840335,0.9901768172888016,0.4829317269076305,0.507245090381171,0.4877227162618729,0.9940357852882704,1.0,0.0059642147117295,0.9940357852882704,0.0135922330097087,0.9961315280464216,0.982539295036713,0.0136450183806202,0.1
[0],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,False,False,60,1000,256,0.001,1e-08,0.1,0.0,dro,True,cmnist,1.0,0.5,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro,True,0,False,15,15,results/cmnist/2v4/mildly_subs_miss_s-0.5cont-more_data,,,False,4,cuda:0,True,0.7457795431976166,1.0,0.5038759689922481,0.5988195697728828,0.4990215264187866,1.0,0.5009784735812133,0.4990215264187866,1.0,0.4758064516129032,0.5241935483870968,0.4758064516129032,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1
[0],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,False,False,60,1000,256,0.001,1e-08,0.1,0.0,dro,True,cmnist,1.0,0.5,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro,True,0,False,16,16,results/cmnist/2v4/mildly_subs_miss_s-0.5cont-more_data,,,False,4,cuda:0,True,0.7557100297914597,0.4989816700610998,1.0,0.5755395439569727,0.5195694716242661,0.998991935483871,0.4794224638596048,0.5200937596884682,0.0,0.4939516129032258,0.4939516129032258,0.0,0.0,0.9979633401221996,0.9979633401221996,0.0,1.0,1.0,0.0,1.0,0.1
[0],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,False,False,60,1000,256,0.001,1e-08,0.1,0.0,dro,True,cmnist,1.0,0.5,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro,True,0,False,17,17,results/cmnist/2v4/mildly_subs_miss_s-0.5cont-more_data,,,False,4,cuda:0,True,0.7159880834160874,0.4867617107942973,0.9341085271317828,0.4504451283912726,0.4423828125,0.998989898989899,0.556607086489899,0.4428301156471183,0.07421875,0.4747474747474747,0.4005287247474747,0.1563331117021276,0.0156555772994129,0.9978768577494692,0.9822212804500564,0.0156888870383478,0.8674463937621832,1.0,0.1325536062378167,0.8674463937621832,0.1
[0],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,False,False,60,1000,256,0.001,1e-08,0.1,0.0,dro,True,cmnist,1.0,0.5,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro,True,0,False,18,18,results/cmnist/2v4/mildly_subs_miss_s-0.5cont-more_data,,,False,4,cuda:0,True,0.7507447864945382,0.4898167006109979,0.999031007751938,0.5648239634262823,0.5059171597633136,0.999,0.4930828402366863,0.5064235833466603,0.0,0.482,0.482,0.0,0.0,1.0,1.0,0.0,1.0,0.9980732177263968,0.0019267822736031,0.9980732177263968,0.1
[0],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,False,False,60,1000,256,0.001,1e-08,0.1,0.0,dro,True,cmnist,1.0,0.5,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro,True,0,False,19,19,results/cmnist/2v4/mildly_subs_miss_s-0.5cont-more_data,,,False,4,cuda:0,True,0.7641509433962265,0.5162932790224033,1.0,0.5858146803988489,0.5329400196656834,1.0,0.4670599803343166,0.5329400196656834,0.0,0.5085255767301906,0.5085255767301906,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.1
[0],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,False,False,60,1000,256,0.001,1e-08,0.1,0.0,dro,True,cmnist,1.0,0.5,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro,True,0,False,20,20,results/cmnist/2v4/mildly_subs_miss_s-0.5cont-more_data,,,False,4,cuda:0,True,0.7418073485600795,1.0,0.4961240310077519,0.5725400762451803,0.4896551724137931,0.997997997997998,0.508342825584205,0.4906374295299692,0.993103448275862,0.4944944944944945,0.4986089537813675,0.4979284840395951,1.0,1.0,0.0,1.0,0.0133333333333333,0.9960552268244576,0.9827218934911244,0.0133861386138613,0.1
[0],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,False,False,60,1000,256,0.001,1e-08,0.1,0.0,dro,True,cmnist,1.0,0.5,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro,True,0,False,21,21,results/cmnist/2v4/mildly_subs_miss_s-0.5cont-more_data,,,False,4,cuda:0,True,0.766137040714995,0.5203665987780041,1.0,0.5825050356071827,0.5318091451292246,1.0,0.4681908548707754,0.5318091451292246,0.0,0.5069444444444444,0.5069444444444444,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.1
[0],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,False,False,60,1000,256,0.001,1e-08,0.1,0.0,dro,True,cmnist,1.0,0.5,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro,True,0,False,22,22,results/cmnist/2v4/mildly_subs_miss_s-0.5cont-more_data,,,False,4,cuda:0,True,0.7616683217477657,0.5142566191446029,0.997093023255814,0.5603306335121119,0.5097435897435898,0.9980750721847932,0.4883314824412033,0.5107267017778108,0.001025641025641,0.4879692011549567,0.4869435601293156,0.0021018560663531,0.0,1.0,1.0,0.0,0.997991967871486,0.99625468164794,0.0017372862235458,0.9982592182307328,0.1
[0],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,False,False,60,1000,256,0.001,1e-08,0.1,0.0,dro,True,cmnist,1.0,0.5,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro,True,0,False,23,23,results/cmnist/2v4/mildly_subs_miss_s-0.5cont-more_data,,,False,4,cuda:0,True,0.7368421052631579,0.9918533604887984,0.4941860465116279,0.5661834335433031,0.472,0.9980276134122288,0.5260276134122288,0.4729328063241106,0.992,0.4970414201183432,0.4949585798816568,0.5010498186676846,0.9853556485355648,0.998015873015873,0.0126602244803081,0.9873146060873256,0.0019157088122605,0.9980392156862744,0.996123506874014,0.0019194724837973,0.1
[0],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,False,False,60,1000,256,0.001,1e-08,0.1,0.0,dro,True,cmnist,1.0,0.5,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro,True,0,False,24,24,results/cmnist/2v4/mildly_subs_miss_s-0.5cont-more_data,,,False,4,cuda:0,True,0.7567030784508441,0.5020366598778004,0.999031007751938,0.5678276928989529,0.5124626121635095,0.9990108803165184,0.4865482681530088,0.5129700008884239,0.0,0.4886251236399604,0.4886251236399604,0.0,0.0,1.0,1.0,0.0,1.0,0.998069498069498,0.0019305019305019,0.998069498069498,0.1
[0],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,False,False,60,1000,256,0.001,1e-08,0.1,0.0,dro,True,cmnist,1.0,0.5,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro,True,0,False,25,25,results/cmnist/2v4/mildly_subs_miss_s-0.5cont-more_data,,,False,4,cuda:0,True,0.7482621648460774,0.4847250509164969,0.999031007751938,0.5581935424922815,0.4995044598612487,0.9980099502487564,0.4985054903875075,0.5005004807183998,0.0,0.4746268656716418,0.4746268656716418,0.0,0.0,0.9979035639412998,0.9979035639412998,0.0,1.0,0.9981060606060606,0.0018939393939394,0.9981060606060606,0.1
[0],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,False,False,60,1000,256,0.001,1e-08,0.1,0.0,dro,True,cmnist,1.0,0.5,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro,True,0,False,26,26,results/cmnist/2v4/mildly_subs_miss_s-0.5cont-more_data,,,False,4,cuda:0,True,0.7581926514399205,0.505091649694501,0.999031007751938,0.5528211842415901,0.5,0.9990403071017274,0.4990403071017274,0.5004803073967339,0.0,0.4769673704414587,0.4769673704414587,0.0,0.0,1.0,1.0,0.0,1.0,0.9981684981684982,0.0018315018315018,0.9981684981684982,0.1
[0],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,False,False,60,1000,256,0.001,1e-08,0.1,0.0,dro,True,cmnist,1.0,0.5,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro,True,0,False,27,27,results/cmnist/2v4/mildly_subs_miss_s-0.5cont-more_data,,,False,4,cuda:0,True,0.7487586891757696,0.4857433808553971,0.999031007751938,0.5707414359889621,0.5106796116504855,0.9979674796747968,0.4872878680243112,0.5117196923259447,0.0,0.4857723577235772,0.4857723577235772,0.0,0.0,0.997907949790795,0.997907949790795,0.0,1.0,0.9980237154150198,0.0019762845849802,0.9980237154150198,0.1
[0],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,False,False,60,1000,256,0.001,1e-08,0.1,0.0,dro,True,cmnist,1.0,0.5,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro,True,0,False,28,28,results/cmnist/2v4/mildly_subs_miss_s-0.5cont-more_data,,,False,4,cuda:0,True,0.7586891757696127,0.5061099796334012,0.999031007751938,0.5607580264434141,0.5086294416243655,0.9980563654033042,0.4894269237789387,0.509619956603186,0.0,0.4839650145772595,0.4839650145772595,0.0,0.0,0.997991967871486,0.997991967871486,0.0,1.0,0.9981167608286252,0.0018832391713747,0.9981167608286252,0.1
[0],0.0,True,0.7,0.6,0.4,1.0,0.0,0.85,0.0,1.0,mildly_subs_miss_s,False,False,60,1000,256,0.001,1e-08,0.1,0.0,dro,True,cmnist,1.0,0.5,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro,True,0,False,29,29,results/cmnist/2v4/mildly_subs_miss_s-0.5cont-more_data,,,False,4,cuda:0,True,0.7552135054617676,0.4989816700610998,0.999031007751938,0.5599542530286702,0.5055387713997986,0.9980411361410382,0.49250236474123954,0.5065309966626049,0.0,0.48090107737512244,0.48090107737512244,0.0,0.0,0.9979633401221996,0.9979633401221996,0.0,1.0,0.9981132075471698,0.0018867924528301883,0.9981132075471698,0.1
