seed,data,method,wandb_url,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_colour_1.0,Accuracy_colour_0.0,Accuracy_colour_0.0-colour_1.0,Accuracy_colour_0.0÷colour_1.0,prob_pos_colour_1.0,prob_pos_colour_0.0,prob_pos_colour_0.0-colour_1.0,prob_pos_colour_0.0÷colour_1.0,TPR_colour_1.0,TPR_colour_0.0,TPR_colour_0.0-colour_1.0,TPR_colour_0.0÷colour_1.0,TNR_colour_1.0,TNR_colour_0.0,TNR_colour_0.0-colour_1.0,TNR_colour_0.0÷colour_1.0,eta
20,baseline,"dro",(None),0.8704071499503475,0.7352342158859471,0.999031007751938,0.2505185689381536,0.999,0.7435897435897436,0.2554102564102564,0.744334077667411,0.48,0.23964497041420119,0.2403550295857988,0.4992603550295858,0.997920997920998,0.48303393213572854,0.5148870657852694,0.48404025282767793,1.0,0.9980506822612085,0.0019493177387914784,0.9980506822612085,0.3
20,baseline,"dro",(None),0.7388282025819265,0.4816700610997963,0.9835271317829457,0.5709847826757244,0.975,0.5059171597633136,0.46908284023668634,0.5188893946290396,0.49,0.0,0.49,0.0,0.9833679833679834,0.0,0.9833679833679834,0.0,0.9672447013487476,1.0,0.032755298651252374,0.9672447013487476,1.0
21,baseline,"dro",(None),0.7502482621648461,0.48981670061099797,0.998062015503876,0.5605616951287643,0.5024875621890548,0.9970267591674926,0.49453919697843784,0.5039860340444893,0.0,0.4786917740336967,0.4786917740336967,0.0,0.0,0.9979253112033195,0.9979253112033195,0.0,1.0,0.9962049335863378,0.003795066413662229,0.9962049335863378,0.01
21,baseline,"dro",(None),0.7502482621648461,0.4908350305498982,0.997093023255814,0.5620883374161788,0.5024875621890548,0.9970267591674926,0.49453919697843784,0.5039860340444893,0.0,0.48067393458870167,0.48067393458870167,0.0,0.0,1.0,1.0,0.0,1.0,0.9943074003795066,0.005692599620493399,0.9943074003795066,0.1
21,baseline,"dro",(None),0.7492552135054618,0.48981670061099797,0.9961240310077519,0.5620883374161788,0.5024875621890548,0.9950445986124876,0.49255703642343285,0.5049899902876058,0.0,0.48067393458870167,0.48067393458870167,0.0,0.0,0.9979253112033195,0.9979253112033195,0.0,1.0,0.9924098671726755,0.007590132827324458,0.9924098671726755,0.3
21,baseline,"dro",(None),0.7219463753723933,0.43075356415478616,0.999031007751938,0.515373179716081,0.5024875621890548,0.9405351833498513,0.43804762116079654,0.534257060325349,0.0,0.42021803766105054,0.42021803766105054,0.0,0.0,0.8775933609958506,0.8775933609958506,0.0,1.0,0.9981024667931688,0.00189753320683117,0.9981024667931688,1.0
22,baseline,"dro",(None),0.7651439920556107,0.5213849287169042,0.997093023255814,0.5678025415768002,0.9971126082771896,0.517948717948718,0.4791638903284716,0.5194485694485695,0.4956689124157844,0.0,0.4956689124157844,0.0,1.0,0.0,1.0,0.0,0.9943074003795066,1.0,0.005692599620493399,0.9943074003795066,0.01
22,baseline,"dro",(None),0.7646474677259185,0.5213849287169042,0.9961240310077519,0.5685432113050248,0.9961501443695862,0.517948717948718,0.47820142642086816,0.5199504521243652,0.4966313763233879,0.0,0.4966313763233879,0.0,1.0,0.0,1.0,0.0,0.9924098671726755,1.0,0.007590132827324458,0.9924098671726755,0.1
22,baseline,"dro",(None),0.7651439920556107,0.5213849287169042,0.997093023255814,0.5678025415768002,0.9971126082771896,0.517948717948718,0.4791638903284716,0.5194485694485695,0.4956689124157844,0.0,0.4956689124157844,0.0,1.0,0.0,1.0,0.0,0.9943074003795066,1.0,0.005692599620493399,0.9943074003795066,0.3
22,baseline,"dro",(None),0.5342601787487586,0.5845213849287169,0.48643410852713176,0.9372201675764759,0.49278152069297404,0.5784615384615385,0.08568001776856443,0.851882948006471,1.0,0.06666666666666667,0.9333333333333333,0.06666666666666667,1.0,0.13191489361702127,0.8680851063829788,0.13191489361702127,0.0,0.994059405940594,0.994059405940594,0.0,1.0
23,baseline,"dro",(None),0.7527308838133069,0.4969450101832994,0.9961240310077519,0.55824721960178,0.5074925074925075,0.9950641658440277,0.48757165835152017,0.5100098314384028,0.002997002997002997,0.4827245804540967,0.4797275774570937,0.006208515410969399,0.006048387096774193,0.9979423868312757,0.9918939997345014,0.006060857998004656,1.0,0.9924098671726755,0.007590132827324458,0.9924098671726755,0.01
23,baseline,"dro",(None),0.7552135054617676,0.5020366598778004,0.9961240310077519,0.5505538542182776,0.5124875124875125,0.9950641658440277,0.48257665335651523,0.515029613243899,0.007992007992007992,0.4827245804540967,0.4747325724620887,0.0165560410959184,0.016129032258064516,0.9979423868312757,0.9818133545732112,0.016162287994679083,1.0,0.9924098671726755,0.007590132827324458,0.9924098671726755,0.1
23,baseline,"dro",(None),0.7547169811320755,0.5020366598778004,0.9951550387596899,0.5513262383178884,0.5124875124875125,0.9940769990128332,0.48158948652532074,0.515541062710874,0.007992007992007992,0.4837117472852912,0.4757197392932832,0.016522253256947134,0.016129032258064516,0.9979423868312757,0.9818133545732112,0.016162287994679083,1.0,0.9905123339658444,0.009487666034155628,0.9905123339658444,0.3
23,baseline,"dro",(None),0.5054617676266137,0.49490835030549896,0.5155038759689923,0.9735409326385163,0.5044955044955045,0.506416584402764,0.0019210799072595375,0.996206522522312,0.0,0.9733464955577492,0.9733464955577492,0.0,0.0,1.0,1.0,0.0,1.0,0.051233396584440226,0.9487666034155597,0.051233396584440226,1.0
24,baseline,"dro",(None),0.7452830188679245,0.4786150712830957,0.999031007751938,0.5508503884765652,0.4900398406374502,0.999009900990099,0.5089700603526488,0.49052550945869644,0.0,0.46633663366336636,0.46633663366336636,0.0,0.0,1.0,1.0,0.0,1.0,0.9981481481481481,0.0018518518518518823,0.9981481481481481,0.01
24,baseline,"dro",(None),0.7447864945382324,0.4786150712830957,0.998062015503876,0.5516136213798596,0.4900398406374502,0.998019801980198,0.5079799613427478,0.49101214190855624,0.0,0.46732673267326735,0.46732673267326735,0.0,0.0,1.0,1.0,0.0,1.0,0.9962962962962963,0.0037037037037036535,0.9962962962962963,0.1
24,baseline,"dro",(None),0.7447864945382324,0.4786150712830957,0.998062015503876,0.5516136213798596,0.4900398406374502,0.998019801980198,0.5079799613427478,0.49101214190855624,0.0,0.46732673267326735,0.46732673267326735,0.0,0.0,1.0,1.0,0.0,1.0,0.9962962962962963,0.0037037037037036535,0.9962962962962963,0.3
24,baseline,"dro",(None),0.5124131082423039,0.0,1.0,1.0,0.4900398406374502,0.5346534653465347,0.044613624709084476,0.916555998229305,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0,1.0
25,baseline,"dro",(None),0.7562065541211519,0.5071283095723014,0.9932170542635659,0.5756407714734695,0.5227722772277228,0.9910358565737052,0.4682635793459824,0.5275008706900841,0.0019801980198019802,0.500996015936255,0.499015817916453,0.0039525224888294,0.004132231404958678,0.9959839357429718,0.9918517043380132,0.00414889362836577,1.0,0.9861660079051383,0.013833992094861691,0.9861660079051383,0.01
25,baseline,"dro",(None),0.7571996027805362,0.5061099796334012,0.9961240310077519,0.5771560193372549,0.5207920792079208,0.9950199203187251,0.4742278411108043,0.5233986461709235,0.0,0.499003984063745,0.499003984063745,0.0,0.0,0.9979919678714859,0.9979919678714859,0.0,1.0,0.9920948616600791,0.007905138339920903,0.9920948616600791,0.1
25,baseline,"dro",(None),0.759682224428997,0.5101832993890021,0.997093023255814,0.5702858169666501,0.5247524752475248,0.9960159362549801,0.4712634610074553,0.5268514851485149,0.0039603960396039604,0.49800796812749004,0.4940475720878861,0.007952475247524753,0.008264462809917356,0.9979919678714859,0.9897275050615686,0.00828109150772403,1.0,0.9940711462450593,0.005928853754940677,0.9940711462450593,0.3
25,baseline,"dro",(None),0.522343594836147,0.020366598778004074,1.0,0.0998524189798842,0.5405940594059406,0.5039840637450199,0.03660999566092071,0.9322782131547072,0.019801980198019802,0.0,0.019801980198019802,0.0,0.04132231404958678,0.0,0.04132231404958678,0.0,1.0,1.0,0.0,1.0,1.0
26,baseline,"dro",(None),0.7611717974180735,0.5122199592668024,0.998062015503876,0.5581726208380907,0.9961649089165868,0.5087538619979403,0.48741104691864656,0.5107124909180478,0.4841802492809204,0.0,0.4841802492809204,0.0,0.996039603960396,0.0,0.996039603960396,0.0,0.9962825278810409,1.0,0.0037174721189591198,0.9962825278810409,0.01
26,baseline,"dro",(None),0.7611717974180735,0.5122199592668024,0.998062015503876,0.5581726208380907,0.9961649089165868,0.5087538619979403,0.48741104691864656,0.5107124909180478,0.4841802492809204,0.0,0.4841802492809204,0.0,0.996039603960396,0.0,0.996039603960396,0.0,0.9962825278810409,1.0,0.0037174721189591198,0.9962825278810409,0.1
26,baseline,"dro",(None),0.7621648460774578,0.5142566191446029,0.998062015503876,0.5596478172430447,0.9980824544582934,0.5087538619979403,0.4893285924603531,0.5097312949700785,0.48609779482262705,0.0,0.48609779482262705,0.0,1.0,0.0,1.0,0.0,0.9962825278810409,1.0,0.0037174721189591198,0.9962825278810409,0.3
26,baseline,"dro",(None),0.6782522343594836,0.4663951120162933,0.8798449612403101,0.6151165953257041,0.8360498561840843,0.5087538619979403,0.3272959941861441,0.6085209610823987,0.5580057526366251,0.0,0.5580057526366251,0.0,0.906930693069307,0.0,0.906930693069307,0.0,0.7695167286245354,1.0,0.23048327137546465,0.7695167286245354,1.0
27,baseline,"dro",(None),0.7333664349553128,0.45519348268839105,0.998062015503876,0.5485529731696467,0.9979654120040692,0.481086323957323,0.5168790880467462,0.482067131957236,0.45676500508647,0.0,0.45676500508647,0.0,1.0,0.0,1.0,0.0,0.996268656716418,1.0,0.003731343283582045,0.996268656716418,0.01
27,baseline,"dro",(None),0.7328699106256207,0.45519348268839105,0.997093023255814,0.5493390299194777,0.9969481180061037,0.481086323957323,0.5158617940487807,0.48255903719392707,0.4577822990844354,0.0,0.4577822990844354,0.0,1.0,0.0,1.0,0.0,0.9944029850746269,1.0,0.005597014925373123,0.9944029850746269,0.1
27,baseline,"dro",(None),0.7323733862959285,0.45519348268839105,0.9961240310077519,0.5501249671720504,0.9959308240081384,0.481086323957323,0.5148445000508154,0.4830519473442783,0.4587995930824008,0.0,0.4587995930824008,0.0,1.0,0.0,1.0,0.0,0.9925373134328358,1.0,0.007462686567164201,0.9925373134328358,0.3
27,baseline,"dro",(None),0.5148957298907646,0.006109979633401222,0.999031007751938,0.05766638936834708,0.5452695829094608,0.4859359844810863,0.05933359842837449,0.891184837210649,0.0,0.006789524733268671,0.006789524733268671,0.0,0.0,0.011214953271028037,0.011214953271028037,0.0,1.0,0.9979838709677419,0.0020161290322581182,0.9979838709677419,1.0
28,baseline,"dro",(None),0.7701092353525323,0.5295315682281059,0.999031007751938,0.5773881875415298,0.5304878048780488,0.9990291262135922,0.4685413213355434,0.531003342103392,0.0,0.5058252427184466,0.5058252427184466,0.0,0.0,1.0,1.0,0.0,1.0,0.9980392156862745,0.0019607843137254832,0.9980392156862745,0.01
28,baseline,"dro",(None),0.7696127110228401,0.5285132382892057,0.999031007751938,0.5766407236016903,0.5304878048780488,0.9980582524271845,0.4675704475491357,0.5315198823194458,0.0,0.5048543689320388,0.5048543689320388,0.0,0.0,0.9980769230769231,0.9980769230769231,0.0,1.0,0.9980392156862745,0.0019607843137254832,0.9980392156862745,0.1
28,baseline,"dro",(None),0.769116186693148,0.5285132382892057,0.998062015503876,0.5773881875415298,0.5304878048780488,0.9970873786407767,0.46659957376272787,0.5320374284560763,0.0,0.5058252427184466,0.5058252427184466,0.0,0.0,0.9980769230769231,0.9980769230769231,0.0,1.0,0.996078431372549,0.0039215686274509665,0.996078431372549,0.3
28,baseline,"dro",(None),0.5213505461767627,0.5295315682281059,0.5135658914728682,0.9920842356363614,0.5304878048780488,0.512621359223301,0.01786644565474782,0.9663207231335789,0.0,0.9922330097087378,0.9922330097087378,0.0,0.0,1.0,1.0,0.0,1.0,0.01568627450980392,0.9843137254901961,0.01568627450980392,1.0
29,baseline,"dro",(None),0.7557100297914597,0.4989816700610998,1.0,0.5586450367958091,0.9990215264187867,0.5050403225806451,0.4939812038381416,0.505534975198256,0.4794520547945205,0.0,0.4794520547945205,0.0,0.9979633401221996,0.0,0.9979633401221996,0.0,1.0,1.0,0.0,1.0,0.01
29,baseline,"dro",(None),0.7557100297914597,0.4989816700610998,1.0,0.5586450367958091,0.9990215264187867,0.5050403225806451,0.4939812038381416,0.505534975198256,0.4794520547945205,0.0,0.4794520547945205,0.0,0.9979633401221996,0.0,0.9979633401221996,0.0,1.0,1.0,0.0,1.0,0.1
29,baseline,"dro",(None),0.7562065541211519,0.5,1.0,0.5593983519678313,1.0,0.5050403225806451,0.49495967741935487,0.5050403225806451,0.48043052837573386,0.0,0.48043052837573386,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.3
29,baseline,"dro",(None),0.5868917576961271,0.15784114052953158,0.9951550387596899,0.2894246485528743,0.6663405088062623,0.5050403225806451,0.16130018622561715,0.7579312917436406,0.15655577299412915,0.0,0.15655577299412915,0.0,0.31568228105906315,0.0,0.31568228105906315,0.0,0.9905838041431262,1.0,0.00941619585687381,0.9905838041431262,1.0
30,baseline,"dro",(None),0.7696127110228401,0.5315682281059063,0.9961240310077519,0.5395273296643451,0.5390781563126252,0.9960629921259843,0.456984835813359,0.5412089000134657,0.022044088176352707,0.49606299212598426,0.47401890394963153,0.04443808251423482,0.04564315352697095,1.0,0.9543568464730291,0.04564315352697095,1.0,0.9922480620155039,0.007751937984496138,0.9922480620155039,0.01
30,baseline,"dro",(None),0.7805362462760675,0.5529531568228105,0.997093023255814,0.5083748639298217,0.5601202404809619,0.9970472440944882,0.4369270036135263,0.5617790368496123,0.04308617234468938,0.4950787401574803,0.45199256781279096,0.08702892863261313,0.08921161825726141,1.0,0.9107883817427386,0.08921161825726141,1.0,0.9941860465116279,0.005813953488372103,0.9941860465116279,0.1
30,baseline,"dro",(None),0.7745779543197616,0.5407331975560081,0.997093023255814,0.5255864627834818,0.5480961923847696,0.9970472440944882,0.4489510517097186,0.5497193795290483,0.031062124248496994,0.4950787401574803,0.46401661590898335,0.06274178575839552,0.06431535269709543,1.0,0.9356846473029046,0.06431535269709543,1.0,0.9941860465116279,0.005813953488372103,0.9941860465116279,0.3
30,baseline,"dro",(None),0.5044687189672294,0.5091649694501018,0.5,1.0,0.5170340681362725,0.4921259842519685,0.02490808388430399,0.9518250625648539,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
