seed,data,method,wandb_url,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_colour_1.0,Accuracy_colour_0.0,Accuracy_colour_0.0-colour_1.0,Accuracy_colour_0.0÷colour_1.0,prob_pos_colour_1.0,prob_pos_colour_0.0,prob_pos_colour_0.0-colour_1.0,prob_pos_colour_0.0÷colour_1.0,TPR_colour_1.0,TPR_colour_0.0,TPR_colour_0.0-colour_1.0,TPR_colour_0.0÷colour_1.0,TNR_colour_1.0,TNR_colour_0.0,TNR_colour_0.0-colour_1.0,TNR_colour_0.0÷colour_1.0,eta
11,baseline,"dro",(None),0.8157894736842105,0.9796334012219959,0.6598837209302325,0.3382227103710101,0.6373517786561265,0.9960079840319361,0.35865620537580967,0.6399062948030448,0.8122529644268774,0.49001996007984033,0.3222330043470371,0.6032849143562025,0.9614604462474645,0.9979550102249489,0.03649456397748441,0.9634306520799388,0.32947976878612717,0.9941520467836257,0.6646722779974985,0.3314178850731044,0.1
11,baseline,"dro",(None),0.7557100297914597,0.9989816700610998,0.5242248062015504,0.5404072317992362,0.5177865612648221,0.9960079840319361,0.478221422767114,0.5198618581035589,0.9693675889328063,0.49001996007984033,0.47934762885296595,0.5055047906226284,1.0,0.9979550102249489,0.002044989775051076,0.9979550102249489,0.05973025048169557,0.9941520467836257,0.9344217963019301,0.060081604896293786,0.3
11,baseline,"dro",(None),0.7328699106256207,0.9826883910386965,0.4951550387596899,0.599051213204362,0.4871541501976285,0.9810379241516967,0.4938837739540682,0.4965701510661482,1.0,0.47305389221556887,0.5269461077844311,0.47305389221556887,1.0,0.9652351738241309,0.03476482617586907,0.9652351738241309,0.0,0.9961013645224172,0.9961013645224172,0.0,1.0
12,baseline,"dro",(None),0.7418073485600795,0.9969450101832994,0.499031007751938,0.5694582535985637,0.9971153846153846,0.46919917864476385,0.5279162059706208,0.47055655331779594,0.5019230769230769,1.0,0.4980769230769231,0.5019230769230769,0.9942857142857143,1.0,0.005714285714285672,0.9942857142857143,1.0,0.0,1.0,0.0,0.01
12,baseline,"dro",(None),0.7393247269116187,0.9918533604887984,0.499031007751938,0.5731586241524992,0.9923076923076923,0.46919917864476385,0.5231085136629285,0.4728363815799946,0.4971153846153846,1.0,0.5028846153846154,0.4971153846153846,0.9847619047619047,1.0,0.015238095238095273,0.9847619047619047,1.0,0.0,1.0,0.0,0.1
12,baseline,"dro",(None),0.7363455809334657,0.9857433808553971,0.499031007751938,0.5776003104415014,0.9865384615384616,0.46919917864476385,0.5173392828936978,0.47560150661847406,0.4913461538461538,1.0,0.5086538461538461,0.4913461538461538,0.9733333333333334,1.0,0.026666666666666616,0.9733333333333334,1.0,0.0,1.0,0.0,0.3
12,baseline,"dro",(None),0.502979145978153,0.5071283095723014,0.499031007751938,0.9600912944464424,0.5346153846153846,0.46919917864476385,0.06541620597062076,0.8776387514218604,0.03942307692307692,1.0,0.9605769230769231,0.03942307692307692,0.07809523809523809,1.0,0.9219047619047619,0.07809523809523809,1.0,0.0,1.0,0.0,1.0
13,baseline,"dro",(None),0.7343594836146972,0.5030549898167006,0.9544573643410853,0.49842258695195674,0.9979919678714859,0.4764243614931238,0.5215676063783621,0.47738296181805967,0.4919678714859438,0.05009823182711198,0.4418696396588318,0.10183232428531333,0.9979591836734694,0.01016260162601626,0.9877965820474531,0.010183384042429381,0.9980237154150198,0.9125475285171103,0.08547618689790948,0.9143545533260551,0.01
13,baseline,"dro",(None),0.7502482621648461,0.5020366598778004,0.9864341085271318,0.5520736707987093,0.9979919678714859,0.5078585461689588,0.49013342170252716,0.5088803943503852,0.4939759036144578,0.014734774066797643,0.4792411295476602,0.029828932866931814,1.0,0.006097560975609756,0.9939024390243902,0.006097560975609756,0.9960474308300395,0.9771863117870723,0.018861119042967278,0.9810640352465447,0.1
13,baseline,"dro",(None),0.753227408142999,0.4989816700610998,0.9951550387596899,0.5678959563996897,0.9969879518072289,0.5147347740667977,0.4822531777404312,0.5162898640186612,0.4929718875502008,0.003929273084479371,0.48904261446572145,0.007970582468719864,0.9979591836734694,0.0020325203252032522,0.9959266633482661,0.0020366768084858766,0.9960474308300395,0.9942965779467681,0.001750852883271481,0.9982421992878266,0.3
13,baseline,"dro",(None),0.7219463753723933,0.9684317718940937,0.4874031007751938,0.6072730255127978,0.9658634538152611,0.48330058939096265,0.4825628644242984,0.5003818992031173,0.463855421686747,1.0,0.536144578313253,0.463855421686747,0.936734693877551,1.0,0.06326530612244896,0.936734693877551,0.9940711462450593,0.0,0.9940711462450593,0.0,1.0
14,baseline,"dro",(None),0.8962264150943396,0.7922606924643585,0.9951550387596899,0.22612913815263658,0.996993987975952,0.797244094488189,0.19974989348776295,0.7996478455268469,0.5,0.2795275590551181,0.2204724409448819,0.5590551181102362,0.996,0.5809128630705395,0.41508713692946053,0.5832458464563649,0.9979919678714859,0.9925093632958801,0.005482604575605787,0.9945063640268578,0.01
14,baseline,"dro",(None),0.9101290963257199,0.9959266802443992,0.8284883720930233,0.14927061369536226,0.9959919839679359,0.8257874015748031,0.17020458239313274,0.829110489709913,0.49899799599198397,0.6466535433070866,0.1476555473151026,0.7716620455522919,0.994,0.9979253112033195,0.003925311203319515,0.9960665280665281,0.9979919678714859,0.6704119850187266,0.32757998285275935,0.6717609024936133,0.1
14,baseline,"dro",(None),0.891261171797418,0.9969450101832994,0.7906976744186046,0.18834338105490947,0.9949899799599199,0.7893700787401575,0.20561990121976237,0.7933447518455964,0.5,0.6850393700787402,0.18503937007874016,0.7298850574712643,0.994,1.0,0.006000000000000005,0.994,0.9959839357429718,0.599250936329588,0.3967329994133838,0.6016672707502719,0.3
14,baseline,"dro",(None),0.7616683217477657,0.5244399185336049,0.9874031007751938,0.27176986047527807,0.8817635270541082,0.6437007874015748,0.23806273965253344,0.7300152111667859,0.38276553106212424,0.1437007874015748,0.23906474366054944,0.3754277115884075,0.764,0.27593360995850624,0.48806639004149377,0.3611696465425474,1.0,0.9756554307116105,0.02434456928838946,0.9756554307116105,1.0
15,baseline,"dro",(None),0.7457795431976166,0.48268839103869654,0.9961240310077519,0.5667862815475996,0.5034213098729228,0.9959636730575177,0.4925423631845949,0.5054615178156702,0.0,0.48234106962663975,0.48234106962663975,0.0,0.0,1.0,1.0,0.0,1.0,0.9922630560928434,0.007736943907156624,0.9922630560928434,0.01
15,baseline,"dro",(None),0.7457795431976166,0.48268839103869654,0.9961240310077519,0.5667862815475996,0.5034213098729228,0.9959636730575177,0.4925423631845949,0.5054615178156702,0.0,0.48234106962663975,0.48234106962663975,0.0,0.0,1.0,1.0,0.0,1.0,0.9922630560928434,0.007736943907156624,0.9922630560928434,0.1
15,baseline,"dro",(None),0.7447864945382324,0.4816700610997963,0.9951550387596899,0.5644518815937417,0.5024437927663734,0.9949545913218971,0.4925107985555237,0.5049916821820244,0.0009775171065493646,0.48133198789101916,0.4803544707844698,0.0020308583911748854,0.0,0.9978902953586498,0.9978902953586498,0.0,0.9980582524271845,0.9922630560928434,0.005795196334341113,0.9941935289646193,0.3
15,baseline,"dro",(None),0.7239324726911619,0.960285132382892,0.499031007751938,0.6258632400226906,0.4965786901270772,0.958627648839556,0.46204895871247875,0.5180099809641405,1.0,0.4409687184661958,0.5590312815338042,0.4409687184661958,1.0,0.9177215189873418,0.08227848101265822,0.9177215189873418,0.0,0.9961315280464217,0.9961315280464217,0.0,1.0
16,baseline,"dro",(None),0.7418073485600795,0.47657841140529533,0.9941860465116279,0.5631167195907949,0.9929435483870968,0.4980430528375734,0.49490049554952337,0.5015824450912414,0.4778225806451613,0.0,0.4778225806451613,0.0,0.997867803837953,0.0,0.997867803837953,0.0,0.988527724665392,1.0,0.01147227533460804,0.988527724665392,0.01
16,baseline,"dro",(None),0.7418073485600795,0.47657841140529533,0.9941860465116279,0.5631167195907949,0.9929435483870968,0.4980430528375734,0.49490049554952337,0.5015824450912414,0.4778225806451613,0.0,0.4778225806451613,0.0,0.997867803837953,0.0,0.997867803837953,0.0,0.988527724665392,1.0,0.01147227533460804,0.988527724665392,0.1
16,baseline,"dro",(None),0.7418073485600795,0.47657841140529533,0.9941860465116279,0.5631167195907949,0.9929435483870968,0.4980430528375734,0.49490049554952337,0.5015824450912414,0.4778225806451613,0.0,0.4778225806451613,0.0,0.997867803837953,0.0,0.997867803837953,0.0,0.988527724665392,1.0,0.01147227533460804,0.988527724665392,0.3
16,baseline,"dro",(None),0.7189672293942403,0.4745417515274949,0.9515503875968992,0.5957150277878072,0.9465725806451613,0.4980430528375734,0.44852952780758787,0.5261541090680222,0.5201612903225806,0.0,0.5201612903225806,0.0,0.9936034115138592,0.0,0.9936034115138592,0.0,0.904397705544933,1.0,0.09560229445506696,0.904397705544933,1.0
17,baseline,"dro",(None),0.7437934458788481,0.4775967413441955,0.997093023255814,0.562679630352667,0.996969696969697,0.4990234375,0.49794625946969695,0.5005402260638298,0.4767676767676768,0.0,0.4767676767676768,0.0,1.0,0.0,1.0,0.0,0.9942418426103646,1.0,0.0057581573896353655,0.9942418426103646,0.01
17,baseline,"dro",(None),0.7437934458788481,0.4775967413441955,0.997093023255814,0.562679630352667,0.996969696969697,0.4990234375,0.49794625946969695,0.5005402260638298,0.4767676767676768,0.0,0.4767676767676768,0.0,1.0,0.0,1.0,0.0,0.9942418426103646,1.0,0.0057581573896353655,0.9942418426103646,0.1
17,baseline,"dro",(None),0.733862959285005,0.8788187372708758,0.5959302325581395,0.3264625433946668,0.9959595959595959,0.48046875,0.5154908459595959,0.4824179132860041,0.47575757575757577,0.7900390625,0.31428148674242423,0.6021950031838783,0.997867803837953,0.7699805068226121,0.22788729701534094,0.7716257643158229,0.9942418426103646,0.1898238747553816,0.804417967854983,0.19092324082539347,0.3
17,baseline,"dro",(None),0.7368421052631579,0.9877800407331976,0.49806201550387597,0.6046774702717126,0.9808080808080808,0.5009765625,0.4798315183080808,0.5107793994593203,0.4686868686868687,1.0,0.5313131313131313,0.4686868686868687,0.9744136460554371,1.0,0.02558635394456288,0.9744136460554371,0.9865642994241842,0.0,0.9865642994241842,0.0,1.0
18,baseline,"dro",(None),0.7482621648460774,0.48676171079429736,0.997093023255814,0.5640536816412016,0.997,0.5029585798816568,0.4940414201183432,0.5044719958692646,0.481,0.0,0.481,0.0,1.0,0.0,1.0,0.0,0.9942528735632183,1.0,0.005747126436781658,0.9942528735632183,0.01
18,baseline,"dro",(None),0.7482621648460774,0.48676171079429736,0.997093023255814,0.5640536816412016,0.997,0.5029585798816568,0.4940414201183432,0.5044719958692646,0.481,0.0,0.481,0.0,1.0,0.0,1.0,0.0,0.9942528735632183,1.0,0.005747126436781658,0.9942528735632183,0.1
