bias.missing_s,bias.mixing_factor,bias.adult_biased_train,bias.subsample_context.0,bias.subsample_context.1,bias.subsample_context.2,bias.subsample_context.3,bias.subsample_train.0,bias.subsample_train.1,bias.subsample_train.2,bias.subsample_train.3,bias.log_dataset,baselines.greyscale,baselines.labelled_context_set,baselines.epochs,baselines.test_batch_size,baselines.batch_size,baselines.lr,baselines.weight_decay,baselines.eta,baselines.method,baselines.pred_s,baselines.oversample,data.log_name,data.data_pcnt,data.context_pcnt,data.test_pcnt,data.root,data.transductive,data.quant_level,data.input_noise,data.scale,data.greyscale,data.background,data.black,data.binarize,data.rotate_data,data.shift_data,data.color_correlation,data.padding,data.filter_map_labels.2,data.filter_map_labels.4,data.colors,misc.cluster_label_file,misc.exp_group,misc.log_method,misc.use_wandb,misc.gpu,misc.use_amp,misc.seed,misc.data_split_seed,misc.save_dir,misc.results_csv,misc.resume,misc.evaluate,misc.num_workers,misc.device,misc.use_gpu,Accuracy (dro),TPR (dro),TNR (dro),Renyi preds and s (dro),Accuracy_colour_1.0 (dro),Accuracy_colour_0.0 (dro),Accuracy_colour_0.0-colour_1.0 (dro),Accuracy_colour_0.0÷colour_1.0 (dro),prob_pos_colour_1.0 (dro),prob_pos_colour_0.0 (dro),prob_pos_colour_0.0-colour_1.0 (dro),prob_pos_colour_0.0÷colour_1.0 (dro),TPR_colour_1.0 (dro),TPR_colour_0.0 (dro),TPR_colour_0.0-colour_1.0 (dro),TPR_colour_0.0÷colour_1.0 (dro),TNR_colour_1.0 (dro),TNR_colour_0.0 (dro),TNR_colour_0.0-colour_1.0 (dro),TNR_colour_0.0÷colour_1.0 (dro),eta
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.1,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,,True,0,False,10,10,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7517378351539226,0.4969450101832994,0.994186046511628,0.5638939832641353,0.9931237721021612,0.5050200803212851,0.488103691780876,0.5085167574352801,0.4852652259332023,0.0,0.4852652259332023,0.0,0.9979550102249488,0.0,0.9979550102249488,0.0,0.9886578449905482,1.0,0.0113421550094517,0.9886578449905482,0.1
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.1,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,,True,0,False,11,11,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7522343594836147,0.4979633401221996,0.994186046511628,0.5736937360689867,0.994011976047904,0.5128458498023716,0.4811661262455325,0.5159352826325063,0.4940119760479042,0.0,0.4940119760479042,0.0,1.0,0.0,1.0,0.0,0.9883040935672516,1.0,0.0116959064327485,0.9883040935672516,0.1
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.1,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,,True,0,False,12,12,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7720953326713009,0.5366598778004074,0.996124031007752,0.5745712485470744,0.9961538461538462,0.5328542094455853,0.4632996367082609,0.5349115616056068,0.5086538461538461,0.002053388090349,0.5066004580634971,0.0040369066426522,1.0,0.0043763676148796,0.9956236323851204,0.0043763676148796,0.9922330097087378,1.0,0.0077669902912621,0.9922330097087378,0.1
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.1,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,,True,0,False,13,13,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7547169811320755,0.5,0.997093023255814,0.5717331025866211,0.9959839357429718,0.518664047151277,0.4773198885916948,0.5207554344381773,0.4939759036144578,0.0019646365422396,0.4920112670722181,0.0039771910489242,0.9979591836734694,0.0040650406504065,0.9938941430230628,0.0040733536169717,0.9940711462450592,1.0,0.0059288537549406,0.9940711462450592,0.1
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.1,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,,True,0,False,14,14,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7581926514399205,0.5091649694501018,0.99515503875969,0.5836905370970683,0.99498997995992,0.5255905511811023,0.4693994287788176,0.5282370292837262,0.5060120240480962,0.0,0.5060120240480962,0.0,1.0,0.0,1.0,0.0,0.9899598393574296,1.0,0.0100401606425702,0.9899598393574296,0.1
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.1,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,,True,0,False,15,15,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7447864945382324,0.4826883910386965,0.994186046511628,0.5683409233226951,0.9939455095862764,0.5034213098729228,0.4905241997133537,0.5064878356183417,0.4843592330978809,0.0,0.4843592330978809,0.0,1.0,0.0,1.0,0.0,0.988394584139265,1.0,0.011605415860735,0.988394584139265,0.1
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.1,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,,True,0,False,16,16,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7428003972194638,0.4775967413441955,0.99515503875969,0.5607755727676222,0.9939516129032258,0.4990215264187866,0.4949300864844391,0.5020581685673797,0.4768145161290322,0.0009784735812133,0.4758360425478189,0.0020521052696904,0.997867803837953,0.0019493177387914,0.9959184860991616,0.0019534829476349,0.9904397705544932,1.0,0.0095602294455067,0.9904397705544932,0.1
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.1,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,,True,0,False,17,17,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7423038728897716,0.4826883910386965,0.9893410852713178,0.5588584063197312,0.987878787878788,0.5048828125,0.4829959753787879,0.5110776936349694,0.4838383838383838,0.005859375,0.4779790088383838,0.0121101905010438,0.997867803837953,0.0116959064327485,0.9861718974052044,0.0117208976858099,0.9788867562380038,1.0,0.0211132437619961,0.9788867562380038,0.1
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.1,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,,True,0,False,18,18,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7477656405163853,0.4857433808553971,0.997093023255814,0.5632833528458129,0.996,0.5029585798816568,0.4930414201183432,0.5049784938570852,0.48,0.0,0.48,0.0,0.997907949790795,0.0,0.997907949790795,0.0,0.9942528735632185,1.0,0.0057471264367816,0.9942528735632185,0.1
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.1,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,,True,0,False,19,19,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7517378351539226,0.4949083503054989,0.996124031007752,0.5732575408300908,0.993975903614458,0.5147347740667977,0.4792411295476602,0.5178543787581116,0.4919678714859438,0.0,0.4919678714859438,0.0,0.9959016393442623,0.0,0.9959016393442623,0.0,0.9921259842519684,1.0,0.0078740157480314,0.9921259842519684,0.1
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.1,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,,True,0,False,20,20,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7507447864945382,0.4887983706720977,1.0,0.5632833528458129,0.999,0.5059171597633136,0.4930828402366863,0.5064235833466603,0.48,0.0,0.48,0.0,0.997920997920998,0.0,0.997920997920998,0.0,1.0,1.0,0.0,1.0,0.1
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.1,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,,True,0,False,21,21,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7507447864945382,0.4908350305498982,0.998062015503876,0.5613250363731489,0.998017839444995,0.5024875621890548,0.4955302772559402,0.5034855513890331,0.4796828543111992,0.0,0.4796828543111992,0.0,1.0,0.0,1.0,0.0,0.9962049335863378,1.0,0.0037950664136622,0.9962049335863378,0.1
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.1,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,,True,0,False,22,22,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7621648460774578,0.5203665987780041,0.992248062015504,0.5707653717556337,0.9913378248315688,0.517948717948718,0.4733891068828508,0.5224744834453573,0.4995187680461982,0.0,0.4995187680461982,0.0,0.998046875,0.0,0.998046875,0.0,0.9848197343453512,1.0,0.0151802656546489,0.9848197343453512,0.1
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.1,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,,True,0,False,23,23,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7517378351539226,0.4949083503054989,0.996124031007752,0.563660851750105,0.9960513326752222,0.5044955044955045,0.4915558281797176,0.5064954866738811,0.4837117472852912,0.0,0.4837117472852912,0.0,1.0,0.0,1.0,0.0,0.9924098671726757,1.0,0.0075901328273244,0.9924098671726757,0.1
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.1,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,,True,0,False,24,24,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.746772591857001,0.4816700610997963,0.999031007751938,0.5461171987944249,0.999009900990099,0.4930278884462151,0.5059820125438839,0.4935165186627129,0.4663366336633663,0.0029880478087649,0.4633485858546014,0.0064074910548887,1.0,0.005859375,0.994140625,0.005859375,0.998148148148148,1.0,0.0018518518518518,0.998148148148148,0.1
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.1,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,,True,0,False,25,25,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7562065541211519,0.5061099796334012,0.994186046511628,0.5786894846001397,0.9930278884462151,0.5207920792079208,0.4722358092382943,0.5244485933046665,0.500996015936255,0.0,0.500996015936255,0.0,0.997991967871486,0.0,0.997991967871486,0.0,0.9881422924901184,1.0,0.0118577075098814,0.9881422924901184,0.1
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.1,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,,True,0,False,26,26,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7606752730883813,0.5132382892057027,0.996124031007752,0.5603854246192319,0.9952061361457336,0.5087538619979403,0.4864522741477932,0.5112045068052521,0.4870565675934803,0.0,0.4870565675934803,0.0,0.998019801980198,0.0,0.998019801980198,0.0,0.9925650557620818,1.0,0.0074349442379182,0.9925650557620818,0.1
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.1,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,,True,0,False,27,27,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7313803376365442,0.455193482688391,0.994186046511628,0.5516964929218026,0.9938962360122076,0.481086323957323,0.5128099120548846,0.4840407947288111,0.4608341810783316,0.0,0.4608341810783316,0.0,1.0,0.0,1.0,0.0,0.9888059701492538,1.0,0.0111940298507462,0.9888059701492538,0.1
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.1,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,,True,0,False,28,28,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7701092353525323,0.5295315682281059,0.999031007751938,0.5773881875415298,0.9990291262135922,0.5304878048780488,0.4685413213355434,0.531003342103392,0.5058252427184466,0.0,0.5058252427184466,0.0,1.0,0.0,1.0,0.0,0.9980392156862744,1.0,0.0019607843137254,0.9980392156862744,0.1
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.1,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,,True,0,False,29,29,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7547169811320755,0.4989816700610998,0.998062015503876,0.5601516419551762,0.99706457925636,0.5050403225806451,0.4920242566757149,0.5065271930102251,0.48140900195694714,0.0,0.48140900195694714,0.0,0.9979633401221996,0.0,0.9979633401221996,0.0,0.9962335216572504,1.0,0.0037664783427495685,0.9962335216572504,0.1
