bias.missing_s,bias.mixing_factor,bias.adult_biased_train,bias.subsample_context.0,bias.subsample_context.1,bias.subsample_context.2,bias.subsample_context.3,bias.subsample_train.0,bias.subsample_train.1,bias.subsample_train.2,bias.subsample_train.3,bias.log_dataset,baselines.greyscale,baselines.labelled_context_set,baselines.epochs,baselines.test_batch_size,baselines.batch_size,baselines.lr,baselines.weight_decay,baselines.eta,baselines.method,baselines.pred_s,baselines.oversample,data.log_name,data.data_pcnt,data.context_pcnt,data.test_pcnt,data.root,data.transductive,data.quant_level,data.input_noise,data.scale,data.greyscale,data.background,data.black,data.binarize,data.rotate_data,data.shift_data,data.color_correlation,data.padding,data.filter_map_labels.2,data.filter_map_labels.4,data.colors,misc.cluster_label_file,misc.exp_group,misc.log_method,misc.use_wandb,misc.gpu,misc.use_amp,misc.seed,misc.data_split_seed,misc.save_dir,misc.results_csv,misc.resume,misc.evaluate,misc.num_workers,misc.device,misc.use_gpu,Accuracy (dro),TPR (dro),TNR (dro),Renyi preds and s (dro),Accuracy_colour_1.0 (dro),Accuracy_colour_0.0 (dro),Accuracy_colour_0.0-colour_1.0 (dro),Accuracy_colour_0.0÷colour_1.0 (dro),prob_pos_colour_1.0 (dro),prob_pos_colour_0.0 (dro),prob_pos_colour_0.0-colour_1.0 (dro),prob_pos_colour_0.0÷colour_1.0 (dro),TPR_colour_1.0 (dro),TPR_colour_0.0 (dro),TPR_colour_0.0-colour_1.0 (dro),TPR_colour_0.0÷colour_1.0 (dro),TNR_colour_1.0 (dro),TNR_colour_0.0 (dro),TNR_colour_0.0-colour_1.0 (dro),TNR_colour_0.0÷colour_1.0 (dro),eta
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.01,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro_0.01,True,0,False,10,10,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7537239324726912,0.4969450101832994,0.998062015503876,0.5608688709889693,0.9970530451866404,0.5050200803212851,0.4920329648653554,0.5065127505094268,0.481335952848723,0.0,0.481335952848723,0.0,0.9979550102249488,0.0,0.9979550102249488,0.0,0.996219281663516,1.0,0.0037807183364839,0.996219281663516,0.01
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.01,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro_0.01,True,0,False,11,11,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7527308838133069,0.4979633401221996,0.99515503875969,0.5729253991350461,0.99500998003992,0.5128458498023716,0.4821641302375485,0.5154177948866362,0.4930139720558882,0.0,0.4930139720558882,0.0,1.0,0.0,1.0,0.0,0.9902534113060428,1.0,0.0097465886939571,0.9902534113060428,0.01
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.01,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro_0.01,True,0,False,12,12,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7720953326713009,0.5356415478615071,0.997093023255814,0.575342579134069,0.9971153846153846,0.5318275154004107,0.4652878692149739,0.5333660713755325,0.5076923076923077,0.0010266940451745,0.5066656136471331,0.0020222761495862,1.0,0.0021881838074398,0.9978118161925602,0.0021881838074398,0.9941747572815534,1.0,0.0058252427184466,0.9941747572815534,0.01
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.01,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro_0.01,True,0,False,13,13,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7537239324726912,0.4979633401221996,0.997093023255814,0.5748035543302101,0.9959839357429718,0.5166994106090373,0.4792845251339345,0.5187828759743964,0.4939759036144578,0.0,0.4939759036144578,0.0,0.9979591836734694,0.0,0.9979591836734694,0.0,0.9940711462450592,1.0,0.0059288537549406,0.9940711462450592,0.01
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.01,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro_0.01,True,0,False,14,14,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7581926514399205,0.5091649694501018,0.99515503875969,0.5836905370970683,0.99498997995992,0.5255905511811023,0.4693994287788176,0.5282370292837262,0.5060120240480962,0.0,0.5060120240480962,0.0,1.0,0.0,1.0,0.0,0.9899598393574296,1.0,0.0100401606425702,0.9899598393574296,0.01
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.01,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro_0.01,True,0,False,15,15,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7452830188679245,0.4826883910386965,0.99515503875969,0.567563628336779,0.9949545913218972,0.5034213098729228,0.4915332814489743,0.5059741562718727,0.4833501513622603,0.0,0.4833501513622603,0.0,1.0,0.0,1.0,0.0,0.9903288201160542,1.0,0.0096711798839458,0.9903288201160542,0.01
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.01,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro_0.01,True,0,False,16,16,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7428003972194638,0.4775967413441955,0.99515503875969,0.5607755727676222,0.9939516129032258,0.4990215264187866,0.4949300864844391,0.5020581685673797,0.4768145161290322,0.0009784735812133,0.4758360425478189,0.0020521052696904,0.997867803837953,0.0019493177387914,0.9959184860991616,0.0019534829476349,0.9904397705544932,1.0,0.0095602294455067,0.9904397705544932,0.01
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.01,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro_0.01,True,0,False,17,17,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.740317775571003,0.4765784114052953,0.9912790697674418,0.5665713854372089,0.98989898989899,0.4990234375,0.4908755523989899,0.5041155133928571,0.4818181818181818,0.0,0.4818181818181818,0.0,0.997867803837953,0.0,0.997867803837953,0.0,0.982725527831094,1.0,0.0172744721689059,0.982725527831094,0.01
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.01,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro_0.01,True,0,False,18,18,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7487586891757696,0.4877800407331975,0.997093023255814,0.5624964746951969,0.997,0.5039447731755424,0.4930552268244575,0.5054611566454789,0.481,0.0009861932938856,0.4800138067061144,0.002050297908286,1.0,0.0019841269841269,0.998015873015873,0.0019841269841269,0.9942528735632185,1.0,0.0057471264367816,0.9942528735632185,0.01
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.01,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro_0.01,True,0,False,19,19,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7517378351539226,0.4949083503054989,0.996124031007752,0.5732575408300908,0.993975903614458,0.5147347740667977,0.4792411295476602,0.5178543787581116,0.4919678714859438,0.0,0.4919678714859438,0.0,0.9959016393442623,0.0,0.9959016393442623,0.0,0.9921259842519684,1.0,0.0078740157480314,0.9921259842519684,0.01
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.01,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro_0.01,True,0,False,20,20,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7507447864945382,0.4887983706720977,1.0,0.5632833528458129,0.999,0.5059171597633136,0.4930828402366863,0.5064235833466603,0.48,0.0,0.48,0.0,0.997920997920998,0.0,0.997920997920998,0.0,1.0,1.0,0.0,1.0,0.01
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.01,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro_0.01,True,0,False,21,21,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7507447864945382,0.4908350305498982,0.998062015503876,0.5613250363731489,0.998017839444995,0.5024875621890548,0.4955302772559402,0.5034855513890331,0.4796828543111992,0.0,0.4796828543111992,0.0,1.0,0.0,1.0,0.0,0.9962049335863378,1.0,0.0037950664136622,0.9962049335863378,0.01
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.01,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro_0.01,True,0,False,22,22,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7636544190665343,0.5203665987780041,0.99515503875969,0.5685432113050248,0.9942252165543792,0.517948717948718,0.4762764986056612,0.5209571325737832,0.4966313763233879,0.0,0.4966313763233879,0.0,0.998046875,0.0,0.998046875,0.0,0.9905123339658444,1.0,0.0094876660341556,0.9905123339658444,0.01
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.01,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro_0.01,True,0,False,23,23,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7517378351539226,0.4949083503054989,0.996124031007752,0.563660851750105,0.9960513326752222,0.5044955044955045,0.4915558281797176,0.5064954866738811,0.4837117472852912,0.0,0.4837117472852912,0.0,1.0,0.0,1.0,0.0,0.9924098671726757,1.0,0.0075901328273244,0.9924098671726757,0.01
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.01,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro_0.01,True,0,False,24,24,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7452830188679245,0.4786150712830957,0.999031007751938,0.5508503884765652,0.999009900990099,0.4900398406374502,0.5089700603526488,0.4905255094586964,0.4663366336633663,0.0,0.4663366336633663,0.0,1.0,0.0,1.0,0.0,0.998148148148148,1.0,0.0018518518518518,0.998148148148148,0.01
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.01,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro_0.01,True,0,False,25,25,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7567030784508441,0.5061099796334012,0.99515503875969,0.5779227534841564,0.99402390438247,0.5207920792079208,0.4732318251745493,0.5239230937121768,0.5,0.0,0.5,0.0,0.997991967871486,0.0,0.997991967871486,0.0,0.9901185770750988,1.0,0.0098814229249012,0.9901185770750988,0.01
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.01,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro_0.01,True,0,False,26,26,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7611717974180735,0.5132382892057027,0.997093023255814,0.5596478172430447,0.9961649089165868,0.5087538619979403,0.4874110469186465,0.5107124909180478,0.486097794822627,0.0,0.486097794822627,0.0,0.998019801980198,0.0,0.998019801980198,0.0,0.9944237918215614,1.0,0.0055762081784386,0.9944237918215614,0.01
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.01,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro_0.01,True,0,False,27,27,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7318768619662364,0.455193482688391,0.99515503875969,0.550910787363718,0.9949135300101728,0.481086323957323,0.5138272060528499,0.4835458654908471,0.4598168870803662,0.0,0.4598168870803662,0.0,1.0,0.0,1.0,0.0,0.9906716417910448,1.0,0.0093283582089552,0.9906716417910448,0.01
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.01,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro_0.01,True,0,False,28,28,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7701092353525323,0.5295315682281059,0.999031007751938,0.5773881875415298,0.9990291262135922,0.5304878048780488,0.4685413213355434,0.531003342103392,0.5058252427184466,0.0,0.5058252427184466,0.0,1.0,0.0,1.0,0.0,0.9980392156862744,1.0,0.0019607843137254,0.9980392156862744,0.01
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.01,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,baseline_dro_0.01,True,0,False,29,29,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7552135054617676,0.4989816700610998,0.999031007751938,0.5593983519678313,0.9980430528375733,0.5050403225806451,0.4930027302569282,0.5060305977229601,0.48043052837573386,0.0,0.48043052837573386,0.0,0.9979633401221996,0.0,0.9979633401221996,0.0,0.9981167608286252,1.0,0.0018832391713747842,0.9981167608286252,0.01
