seed,data,method,wandb_url,eta,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_colour_0.0,Accuracy_colour_1.0,Accuracy_colour_0.0-colour_1.0,Accuracy_colour_0.0/colour_1.0,prob_pos_colour_0.0,prob_pos_colour_1.0,prob_pos_colour_0.0-colour_1.0,prob_pos_colour_0.0/colour_1.0,TPR_colour_0.0,TPR_colour_1.0,TPR_colour_0.0-colour_1.0,TPR_colour_0.0/colour_1.0,TNR_colour_0.0,TNR_colour_1.0,TNR_colour_0.0-colour_1.0,TNR_colour_0.0/colour_1.0
2,baseline,"dro",(None),0.01,0.766137040714995,0.5244399185336049,0.9961240310077519,0.5753213738555039,0.5249237029501526,0.9961202715809894,0.4711965686308368,0.526968196437787,0.0,0.5033947623666344,0.5033947623666344,0.0,0.0,1.0,1.0,0.0,1.0,0.9922480620155039,0.007751937984496138,0.9922480620155039
2,baseline,"dro",(None),0.1,0.766137040714995,0.5244399185336049,0.9961240310077519,0.5753213738555039,0.5249237029501526,0.9961202715809894,0.4711965686308368,0.526968196437787,0.0,0.5033947623666344,0.5033947623666344,0.0,0.0,1.0,1.0,0.0,1.0,0.9922480620155039,0.007751937984496138,0.9922480620155039
1,baseline,"dro",(None),0.01,0.7646474677259185,0.5203665987780041,0.997093023255814,0.5636891470885833,0.9961722488038277,0.5149638802889577,0.48120836851487003,0.5169426079749864,0.49186602870813395,0.0,0.49186602870813395,0.0,0.998046875,0.0,0.998046875,0.0,0.9943714821763602,1.0,0.0056285178236398226,0.9943714821763602
2,baseline,"dro",(None),0.5,0.7418073485600795,0.9979633401221996,0.49806201550387597,0.5730814755248829,0.4750762970498474,0.9961202715809894,0.5210439745311419,0.4769266429000902,1.0,0.49951503394762364,0.5004849660523764,0.49951503394762364,1.0,0.996116504854369,0.003883495145631022,0.996116504854369,0.0,0.9961240310077519,0.9961240310077519,0.0
1,baseline,"dro",(None),0.1,0.7641509433962265,0.5203665987780041,0.9961240310077519,0.5644253895575759,0.9952153110047847,0.5149638802889577,0.480251430715827,0.5174396681749623,0.49282296650717705,0.0,0.49282296650717705,0.0,0.998046875,0.0,0.998046875,0.0,0.9924953095684803,1.0,0.007504690431519689,0.9924953095684803
2,baseline,"dro",(None),1.0,0.7343594836146972,0.9898167006109979,0.49127906976744184,0.5738280816238945,0.4750762970498474,0.9815712900096993,0.5064949929598519,0.48399571369406386,1.0,0.498545101842871,0.501454898157129,0.498545101842871,1.0,0.9805825242718447,0.01941747572815533,0.9805825242718447,0.0,0.9825581395348837,0.9825581395348837,0.0
1,baseline,"dro",(None),0.5,0.7492552135054618,1.0,0.5106589147286822,0.5732625440113164,0.9942583732057416,0.4850361197110423,0.5092222534946993,0.4878370982656778,0.49569377990430624,1.0,0.5043062200956938,0.49569377990430624,1.0,1.0,0.0,1.0,0.9887429643527205,0.0,0.9887429643527205,0.0
1,baseline,"dro",(None),1.0,0.7358490566037735,0.9714867617107943,0.5116279069767442,0.5946513060881966,0.968421052631579,0.4850361197110423,0.48338493292053664,0.5008525149190111,0.46794258373205744,1.0,0.5320574162679426,0.46794258373205744,0.9453125,1.0,0.0546875,0.9453125,0.9906191369606003,0.0,0.9906191369606003,0.0
4,baseline,"dro",(None),0.01,0.7457795431976166,0.48574338085539714,0.9932170542635659,0.5518571573743031,0.999000999000999,0.49555774925962487,0.5034432497413741,0.4960533070088845,0.4775224775224775,0.005923000987166831,0.4715994765353107,0.012403606669778239,1.0,0.0,1.0,0.0,0.9980916030534351,0.9881889763779528,0.009902626675482362,0.9900784390478915
5,baseline,"dro",(None),0.01,0.7388282025819265,0.9918533604887984,0.49806201550387597,0.54777177707987,0.47704590818363274,0.9980237154150198,0.5209778072313871,0.4779905535463726,0.9820359281437125,0.5019762845849802,0.4800596435587323,0.5111587775956811,0.9852320675105485,0.9980314960629921,0.012799428552443648,0.9871753260263484,0.020833333333333332,0.998015873015873,0.9771825396825397,0.020874751491053677
4,baseline,"dro",(None),0.1,0.7432969215491559,0.48879837067209775,0.9854651162790697,0.5373595074056802,0.998001998001998,0.491609081934847,0.506392916067151,0.49259328430108296,0.4785214785214785,0.01579466929911155,0.462726809222367,0.0330072316668281,1.0,0.005940594059405941,0.994059405940594,0.005940594059405941,0.9961832061068703,0.9744094488188977,0.021773757287972595,0.9781428183546023
5,baseline,"dro",(None),0.1,0.73733862959285,0.9969450101832994,0.4903100775193798,0.5672487887553632,0.4740518962075848,0.9980237154150198,0.523971819207435,0.47499061283373845,0.9950099800399201,0.5019762845849802,0.4930336954549399,0.5044937183090774,0.9957805907172996,0.9980314960629921,0.0022509053456925,0.9977446549987933,0.005681818181818182,0.998015873015873,0.9923340548340548,0.00569311404301464
6,baseline,"dro",(None),0.01,0.7333664349553128,0.9979633401221996,0.48158914728682173,0.5578334867661,0.4666001994017946,0.9980217606330366,0.5314215612312421,0.46752507591200626,0.9940179461615155,0.5123639960435212,0.4816539501179943,0.5154474303226196,1.0,0.9961538461538462,0.0038461538461538325,0.9961538461538462,0.011090573012939002,1.0,0.988909426987061,0.011090573012939002
4,baseline,"dro",(None),0.5,0.7457795431976166,0.9979633401221996,0.5058139534883721,0.5965683285750856,0.996003996003996,0.49851924975320827,0.49748474625078776,0.5005193269839132,0.47652347652347654,1.0,0.5234765234765235,0.47652347652347654,0.9958071278825996,1.0,0.004192872117400381,0.9958071278825996,0.9961832061068703,0.0,0.9961832061068703,0.0
8,baseline,"dro",(None),0.01,0.8138033763654419,0.7464358452138493,0.877906976744186,0.1249046267798012,0.9990029910269193,0.6300692383778437,0.3689337526490756,0.6306980499929912,0.4885343968095713,0.3649851632047478,0.1235492336048235,0.7471022830497184,1.0,0.4949290060851927,0.5050709939148073,0.4949290060851927,0.9980544747081712,0.7586872586872587,0.2393672160209125,0.7601661812188129
5,baseline,"dro",(None),0.5,0.733862959285005,0.9918533604887984,0.4883720930232558,0.5809565047068086,0.47305389221556887,0.9920948616600791,0.5190409694445102,0.4768232459384021,1.0,0.49407114624505927,0.5059288537549407,0.49407114624505927,1.0,0.984251968503937,0.015748031496062964,0.984251968503937,0.0,1.0,1.0,0.0
6,baseline,"dro",(None),0.1,0.7298907646474677,0.9979633401221996,0.4748062015503876,0.5663046319952957,0.46061814556331004,0.9970326409495549,0.5364144953862449,0.46198903290129606,1.0,0.5133531157270029,0.48664688427299707,0.5133531157270029,1.0,0.9961538461538462,0.0038461538461538325,0.9961538461538462,0.0,0.9979633401221996,0.9979633401221996,0.0
