seed,data,method,wandb_url,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_colour_1.0,Accuracy_colour_0.0,Accuracy_colour_0.0-colour_1.0,Accuracy_colour_0.0/colour_1.0,prob_pos_colour_1.0,prob_pos_colour_0.0,prob_pos_colour_0.0-colour_1.0,prob_pos_colour_0.0/colour_1.0,TPR_colour_1.0,TPR_colour_0.0,TPR_colour_0.0-colour_1.0,TPR_colour_0.0/colour_1.0,TNR_colour_1.0,TNR_colour_0.0,TNR_colour_0.0-colour_1.0,TNR_colour_0.0/colour_1.0
2,baseline,"cnn",(None),0.7576961271102284,0.505091649694501,0.998062015503876,0.5663560173390325,0.9980372914622179,0.5115577889447236,0.4864795025174943,0.5125638022956474,0.4887144259077527,0.0,0.4887144259077527,0.0,1.0,0.0,1.0,0.0,0.9961759082217974,1.0,0.003824091778202643,0.9961759082217974
1,baseline,"cnn",(None),0.746772591857001,0.4847250509164969,0.9961240310077519,0.572875847325782,0.5092143549951503,0.9959308240081384,0.48671646901298804,0.5112949039430366,0.0,0.4883011190233978,0.4883011190233978,0.0,0.0,1.0,1.0,0.0,1.0,0.9921104536489151,0.007889546351084853,0.9921104536489151
3,baseline,"cnn",(None),0.7552135054617676,0.4989816700610998,0.999031007751938,0.5588429863588046,0.5035317860746721,0.9990224828934506,0.49549069681877855,0.5040244786246473,0.0,0.47996089931573804,0.47996089931573804,0.0,0.0,1.0,1.0,0.0,1.0,0.99812382739212,0.0018761726078799779,0.99812382739212
6,baseline,"cnn",(None),0.759682224428997,0.5091649694501018,0.998062015503876,0.5710766190015462,0.9970472440944882,0.5180360721442886,0.4790111719501996,0.5195702362276379,0.4940944881889764,0.0,0.4940944881889764,0.0,0.998003992015968,0.0,0.998003992015968,0.0,0.996116504854369,1.0,0.003883495145631022,0.996116504854369
4,baseline,"cnn",(None),0.7651439920556107,0.5183299389002036,1.0,0.48850135489065927,0.5530085959885387,0.9948293691830403,0.44182077319450164,0.5558828610404541,0.04871060171919771,0.4736297828335057,0.424919181114308,0.10284530974337157,0.09826589595375723,0.9892008639308856,0.8909349679771283,0.0993386677436454,1.0,1.0,0.0,1.0
5,baseline,"cnn",(None),0.7547169811320755,0.4979633401221996,0.999031007751938,0.583600972368782,0.5241312741312741,0.9989775051124744,0.47484623098120027,0.524667744217386,0.0,0.5010224948875256,0.5010224948875256,0.0,0.0,1.0,1.0,0.0,1.0,0.9979550102249489,0.002044989775051076,0.9979550102249489
7,baseline,"cnn",(None),0.7542204568023834,0.4979633401221996,0.998062015503876,0.5627418462232191,0.9970472440944882,0.5070140280561122,0.490033216038376,0.508515550350454,0.48326771653543305,0.0,0.48326771653543305,0.0,0.9979591836734694,0.0,0.9979591836734694,0.0,0.9961977186311787,1.0,0.0038022813688213253,0.9961977186311787
8,baseline,"cnn",(None),0.7482621648460774,0.48370672097759676,1.0,0.5511593989827516,1.0,0.4924924924924925,0.5075075075075075,0.4924924924924925,0.46798029556650245,0.0,0.46798029556650245,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
