seed,data,method,wandb_url,cluster_test_acc,cluster_context_acc,Accuracy,TPR,TNR,Renyi preds and s,prob_pos_sex_Male_1.0,prob_pos_sex_Male_0.0,prob_pos_sex_Male_0.0-sex_Male_1.0,prob_pos_sex_Male_0.0/sex_Male_1.0,TPR_sex_Male_1.0,TPR_sex_Male_0.0,TPR_sex_Male_0.0-sex_Male_1.0,TPR_sex_Male_0.0/sex_Male_1.0,TNR_sex_Male_1.0,TNR_sex_Male_0.0,TNR_sex_Male_0.0-sex_Male_1.0,TNR_sex_Male_0.0/sex_Male_1.0
711,original_data,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/suds/runs/qj9xc0qt,0.6227544910179641,0.6909553295002211,0.6706586826347305,0.3772455089820359,0.9640718562874252,0.3882503188540067,0.36377245508982037,0.04940119760479042,0.3143712574850299,0.13580246913580246,0.655688622754491,0.09880239520958084,0.5568862275449102,0.1506849315068493,0.9281437125748503,1.0,0.07185628742514971,0.9281437125748503
711,original_data,"Majority",https://app.wandb.ai/predictive-analytics-lab/suds/runs/qj9xc0qt,0.6227544910179641,0.6909553295002211,0.5,0.0,1.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0
711,original_data,"Kamiran & Calders LR",https://app.wandb.ai/predictive-analytics-lab/suds/runs/qj9xc0qt,0.6227544910179641,0.6909553295002211,0.6414670658682635,0.3023952095808383,0.9805389221556886,0.31979937905475425,0.27844311377245506,0.04341317365269461,0.23502994011976044,0.15591397849462368,0.5179640718562875,0.08682634730538923,0.4311377245508982,0.1676300578034682,0.9610778443113772,1.0,0.038922155688622784,0.9610778443113772
2410,original_data,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/suds/runs/0jygoqr6,0.6167664670658682,0.6918951791242813,0.6631736526946108,0.3772455089820359,0.9491017964071856,0.33576865955683355,0.35179640718562877,0.07634730538922156,0.2754491017964072,0.2170212765957447,0.6077844311377245,0.1467065868263473,0.4610778443113772,0.2413793103448276,0.9041916167664671,0.9940119760479041,0.08982035928143706,0.9096385542168676
2410,original_data,"Majority",https://app.wandb.ai/predictive-analytics-lab/suds/runs/0jygoqr6,0.6167664670658682,0.6918951791242813,0.5,0.0,1.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0
2410,original_data,"Kamiran & Calders LR",https://app.wandb.ai/predictive-analytics-lab/suds/runs/0jygoqr6,0.6167664670658682,0.6918951791242813,0.6317365269461078,0.2949101796407186,0.968562874251497,0.24307041220111592,0.25299401197604793,0.07335329341317365,0.17964071856287428,0.28994082840236685,0.4491017964071856,0.1407185628742515,0.3083832335329341,0.31333333333333335,0.9431137724550899,0.9940119760479041,0.05089820359281427,0.9487951807228917
711,original_data,"LRCV",https://app.wandb.ai/predictive-analytics-lab/suds/runs/qj9xc0qt,0.6227544910179641,0.6909553295002211,0.6714071856287425,0.3787425149700599,0.9640718562874252,0.38588546593252765,0.36377245508982037,0.05089820359281437,0.312874251497006,0.13991769547325103,0.655688622754491,0.10179640718562874,0.5538922155688623,0.1552511415525114,0.9281437125748503,1.0,0.07185628742514971,0.9281437125748503
1996,original_data,"LRCV",https://app.wandb.ai/predictive-analytics-lab/suds/runs/jyxx316l,0.5905688622754491,0.6976448474126493,0.6654191616766467,0.37574850299401197,0.9550898203592815,0.3471222198151049,0.35179640718562877,0.0688622754491018,0.282934131736527,0.1957446808510638,0.6167664670658682,0.1347305389221557,0.48203592814371254,0.2184466019417476,0.9131736526946108,0.9970059880239521,0.08383233532934131,0.9159159159159159
2410,original_data,"LRCV",https://app.wandb.ai/predictive-analytics-lab/suds/runs/0jygoqr6,0.6167664670658682,0.6918951791242813,0.6609281437125748,0.3727544910179641,0.9491017964071856,0.3462217927333903,0.3532934131736527,0.07035928143712575,0.28293413173652693,0.19915254237288135,0.6107784431137725,0.1347305389221557,0.4760479041916168,0.22058823529411764,0.9041916167664671,0.9940119760479041,0.08982035928143706,0.9096385542168676
711,original_data,"SVM",https://app.wandb.ai/predictive-analytics-lab/suds/runs/qj9xc0qt,0.6227544910179641,0.6909553295002211,0.6616766467065869,0.3562874251497006,0.9670658682634731,0.3403139057917918,0.32934131736526945,0.059880239520958084,0.2694610778443114,0.18181818181818182,0.592814371257485,0.11976047904191617,0.47305389221556887,0.20202020202020202,0.9341317365269461,1.0,0.06586826347305386,0.9341317365269461
