seed,data,method,wandb_url,cluster_test_acc,cluster_context_acc,Accuracy,TPR,TNR,Renyi preds and s,prob_pos_sex_Male_1.0,prob_pos_sex_Male_0.0,prob_pos_sex_Male_0.0-sex_Male_1.0,prob_pos_sex_Male_0.0/sex_Male_1.0,TPR_sex_Male_1.0,TPR_sex_Male_0.0,TPR_sex_Male_0.0-sex_Male_1.0,TPR_sex_Male_0.0/sex_Male_1.0,TNR_sex_Male_1.0,TNR_sex_Male_0.0,TNR_sex_Male_0.0-sex_Male_1.0,TNR_sex_Male_0.0/sex_Male_1.0
888,original_data,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/suds/runs/3regkk8l,0.0,0.0,0.6676646706586826,0.38922155688622756,0.9461077844311377,0.37128268421895405,0.37574850299401197,0.06736526946107785,0.3083832335329341,0.17928286852589642,0.6437125748502994,0.1347305389221557,0.5089820359281437,0.20930232558139536,0.8922155688622755,1.0,0.10778443113772451,0.8922155688622755
888,original_data,"Majority",https://app.wandb.ai/predictive-analytics-lab/suds/runs/3regkk8l,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0
888,original_data,"Kamiran & Calders LR",https://app.wandb.ai/predictive-analytics-lab/suds/runs/3regkk8l,0.0,0.0,0.6549401197604791,0.3398203592814371,0.9700598802395209,0.31042983890636433,0.30538922155688625,0.06437125748502993,0.24101796407185633,0.21078431372549017,0.5508982035928144,0.12874251497005987,0.42215568862275454,0.23369565217391303,0.9401197604790419,1.0,0.05988023952095811,0.9401197604790419
888,original_data,"LRCV",https://app.wandb.ai/predictive-analytics-lab/suds/runs/3regkk8l,0.0,0.0,0.6609281437125748,0.37574850299401197,0.9461077844311377,0.391840901949315,0.37574850299401197,0.05389221556886228,0.3218562874251497,0.14342629482071714,0.6437125748502994,0.10778443113772455,0.5359281437125749,0.16744186046511628,0.8922155688622755,1.0,0.10778443113772451,0.8922155688622755
888,original_data,"SVM",https://app.wandb.ai/predictive-analytics-lab/suds/runs/3regkk8l,0.0,0.0,0.6706586826347305,0.38772455089820357,0.9535928143712575,0.33045060153182665,0.3532934131736527,0.08083832335329341,0.27245508982035926,0.2288135593220339,0.6137724550898204,0.16167664670658682,0.45209580838323354,0.2634146341463415,0.907185628742515,1.0,0.09281437125748504,0.907185628742515
888,x_rand_s,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/suds/runs/3regkk8l,0.0,0.0,0.6818862275449101,0.42065868263473055,0.9431137724550899,0.012289726612516807,0.23353293413173654,0.2440119760479042,0.010479041916167664,0.9570552147239264,0.40718562874251496,0.4341317365269461,0.026946107784431128,0.9379310344827586,0.9401197604790419,0.9461077844311377,0.005988023952095856,0.9936708860759493
888,x_rand_s,"LRCV",https://app.wandb.ai/predictive-analytics-lab/suds/runs/3regkk8l,0.0,0.0,0.6684131736526946,0.38173652694610777,0.9550898203592815,0.023753059918868866,0.20359281437125748,0.22305389221556887,0.019461077844311392,0.9127516778523489,0.36227544910179643,0.40119760479041916,0.03892215568862273,0.9029850746268657,0.9550898203592815,0.9550898203592815,0.0,1.0
1,original_data,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/suds/runs/1nlcwdb0,0.0,0.0,0.6639221556886228,0.3847305389221557,0.9431137724550899,0.3627101297267808,0.3712574850299401,0.07035928143712575,0.3008982035928144,0.18951612903225806,0.6287425149700598,0.1407185628742515,0.48802395209580834,0.22380952380952382,0.8862275449101796,1.0,0.11377245508982037,0.8862275449101796
1,original_data,"Majority",https://app.wandb.ai/predictive-analytics-lab/suds/runs/1nlcwdb0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0
1,original_data,"Kamiran & Calders LR",https://app.wandb.ai/predictive-analytics-lab/suds/runs/1nlcwdb0,0.0,0.0,0.6407185628742516,0.3083832335329341,0.9730538922155688,0.2805121215914068,0.27245508982035926,0.06287425149700598,0.20958083832335328,0.23076923076923078,0.49101796407185627,0.12574850299401197,0.3652694610778443,0.25609756097560976,0.9461077844311377,1.0,0.053892215568862256,0.9461077844311377
1,original_data,"LRCV",https://app.wandb.ai/predictive-analytics-lab/suds/runs/1nlcwdb0,0.0,0.0,0.6646706586826348,0.38922155688622756,0.9401197604790419,0.3587480016670877,0.37425149700598803,0.0748502994011976,0.29940119760479045,0.19999999999999998,0.6287425149700598,0.1497005988023952,0.47904191616766467,0.23809523809523808,0.8802395209580839,1.0,0.11976047904191611,0.8802395209580839
1,original_data,"SVM",https://app.wandb.ai/predictive-analytics-lab/suds/runs/1nlcwdb0,0.0,0.0,0.6661676646706587,0.38023952095808383,0.9520958083832335,0.32117002218479723,0.3458083832335329,0.08233532934131736,0.26347305389221554,0.2380952380952381,0.5958083832335329,0.16467065868263472,0.43113772455089816,0.27638190954773867,0.9041916167664671,1.0,0.09580838323353291,0.9041916167664671
1,x_rand_s,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/suds/runs/1nlcwdb0,0.0,0.0,0.6766467065868264,0.405688622754491,0.9476047904191617,0.23512272455573677,0.3278443113772455,0.13023952095808383,0.19760479041916168,0.3972602739726027,0.5598802395209581,0.25149700598802394,0.3083832335329342,0.4491978609625668,0.9041916167664671,0.9910179640718563,0.08682634730538918,0.9123867069486405
