seed,data,method,wandb_url,cluster_test_acc,cluster_context_acc,Accuracy,TPR,TNR,Renyi preds and s,prob_pos_sex_Male_1.0,prob_pos_sex_Male_0.0,prob_pos_sex_Male_0.0-sex_Male_1.0,prob_pos_sex_Male_0.0/sex_Male_1.0,TPR_sex_Male_1.0,TPR_sex_Male_0.0,TPR_sex_Male_0.0-sex_Male_1.0,TPR_sex_Male_0.0/sex_Male_1.0,TNR_sex_Male_1.0,TNR_sex_Male_0.0,TNR_sex_Male_0.0-sex_Male_1.0,TNR_sex_Male_0.0/sex_Male_1.0
1,original_data,"LRCV",https://app.wandb.ai/predictive-analytics-lab/suds/runs/2l61qe7o,0.0,0.0,0.657185628742515,0.37574850299401197,0.938622754491018,0.3658555893884621,0.36976047904191617,0.06736526946107785,0.3023952095808383,0.18218623481781376,0.6197604790419161,0.1317365269461078,0.4880239520958083,0.21256038647342998,0.8802395209580839,0.9970059880239521,0.11676646706586824,0.8828828828828829
1,original_data,"SVM",https://app.wandb.ai/predictive-analytics-lab/suds/runs/2l61qe7o,0.0,0.0,0.6526946107784432,0.36077844311377244,0.9446107784431138,0.3245244600514671,0.3398203592814371,0.07634730538922156,0.26347305389221554,0.2246696035242291,0.5748502994011976,0.1467065868263473,0.4281437125748503,0.2552083333333333,0.8952095808383234,0.9940119760479041,0.09880239520958078,0.9006024096385543
1,x_rand_s,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/suds/runs/2l61qe7o,0.0,0.0,0.6616766467065869,0.38622754491017963,0.937125748502994,0.30134832140035356,0.3502994011976048,0.09880239520958084,0.25149700598802394,0.28205128205128205,0.5868263473053892,0.18562874251497005,0.4011976047904191,0.3163265306122449,0.8862275449101796,0.9880239520958084,0.10179640718562877,0.896969696969697
1,x_rand_s,"LRCV",https://app.wandb.ai/predictive-analytics-lab/suds/runs/2l61qe7o,0.0,0.0,0.656437125748503,0.37574850299401197,0.937125748502994,0.2984750130261495,0.34281437125748504,0.09580838323353294,0.2470059880239521,0.2794759825327511,0.5718562874251497,0.17964071856287425,0.3922155688622755,0.31413612565445026,0.8862275449101796,0.9880239520958084,0.10179640718562877,0.896969696969697
2410,original_data,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/suds/runs/1c6qk5u1,0.0,0.0,0.6631736526946108,0.3772455089820359,0.9491017964071856,0.3357686595568336,0.35179640718562877,0.07634730538922156,0.2754491017964072,0.2170212765957447,0.6077844311377245,0.1467065868263473,0.4610778443113772,0.2413793103448276,0.9041916167664671,0.9940119760479041,0.08982035928143706,0.9096385542168676
2410,original_data,"Majority",https://app.wandb.ai/predictive-analytics-lab/suds/runs/1c6qk5u1,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0
2410,original_data,"Kamiran & Calders LR",https://app.wandb.ai/predictive-analytics-lab/suds/runs/1c6qk5u1,0.0,0.0,0.6317365269461078,0.2949101796407186,0.968562874251497,0.24307041220111586,0.25299401197604793,0.07335329341317365,0.17964071856287428,0.28994082840236685,0.4491017964071856,0.1407185628742515,0.3083832335329341,0.31333333333333335,0.9431137724550899,0.9940119760479041,0.05089820359281427,0.9487951807228917
2410,original_data,"LRCV",https://app.wandb.ai/predictive-analytics-lab/suds/runs/1c6qk5u1,0.0,0.0,0.6579341317365269,0.36676646706586824,0.9491017964071856,0.3554002375212455,0.3532934131736527,0.06437125748502993,0.2889221556886228,0.18220338983050846,0.6107784431137725,0.12275449101796407,0.4880239520958084,0.20098039215686272,0.9041916167664671,0.9940119760479041,0.08982035928143706,0.9096385542168676
2410,original_data,"SVM",https://app.wandb.ai/predictive-analytics-lab/suds/runs/1c6qk5u1,0.0,0.0,0.6541916167664671,0.36077844311377244,0.9476047904191617,0.2847169004929382,0.3218562874251497,0.09131736526946108,0.23053892215568864,0.2837209302325581,0.5479041916167665,0.17365269461077845,0.37425149700598803,0.3169398907103825,0.9041916167664671,0.9910179640718563,0.08682634730538918,0.9123867069486405
2410,x_rand_s,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/suds/runs/1c6qk5u1,0.0,0.0,0.6901197604790419,0.437125748502994,0.9431137724550899,0.04512501795029851,0.26646706586826346,0.2275449101796407,0.038922155688622756,0.8539325842696629,0.4550898203592814,0.41916167664670656,0.035928143712574856,0.9210526315789473,0.9221556886227545,0.9640718562874252,0.041916167664670656,0.9565217391304348
2410,x_rand_s,"LRCV",https://app.wandb.ai/predictive-analytics-lab/suds/runs/1c6qk5u1,0.0,0.0,0.6893712574850299,0.4356287425149701,0.9431137724550899,0.04343374971530667,0.26497005988023953,0.2275449101796407,0.03742514970059882,0.8587570621468926,0.45209580838323354,0.41916167664670656,0.032934131736526984,0.9271523178807947,0.9221556886227545,0.9640718562874252,0.041916167664670656,0.9565217391304348
1996,original_data,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/suds/runs/15us1j0i,0.0,0.0,0.6646706586826348,0.37425149700598803,0.9550898203592815,0.3494158700122968,0.35179640718562877,0.06736526946107785,0.2844311377245509,0.19148936170212766,0.6167664670658682,0.1317365269461078,0.4850299401197604,0.21359223300970875,0.9131736526946108,0.9970059880239521,0.08383233532934131,0.9159159159159159
1996,original_data,"Majority",https://app.wandb.ai/predictive-analytics-lab/suds/runs/15us1j0i,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0
1996,original_data,"Kamiran & Calders LR",https://app.wandb.ai/predictive-analytics-lab/suds/runs/15us1j0i,0.0,0.0,0.6467065868263473,0.3158682634730539,0.9775449101796407,0.27552650127710643,0.27245508982035926,0.0658682634730539,0.20658682634730535,0.2417582417582418,0.5,0.1317365269461078,0.3682634730538922,0.2634730538922156,0.9550898203592815,1.0,0.04491017964071853,0.9550898203592815
1996,original_data,"LRCV",https://app.wandb.ai/predictive-analytics-lab/suds/runs/15us1j0i,0.0,0.0,0.6654191616766467,0.37574850299401197,0.9550898203592815,0.3471222198151049,0.35179640718562877,0.0688622754491018,0.282934131736527,0.1957446808510638,0.6167664670658682,0.1347305389221557,0.48203592814371254,0.2184466019417476,0.9131736526946108,0.9970059880239521,0.08383233532934131,0.9159159159159159
1996,original_data,"SVM",https://app.wandb.ai/predictive-analytics-lab/suds/runs/15us1j0i,0.0,0.0,0.657185628742515,0.35778443113772457,0.9565868263473054,0.28785097013052935,0.3158682634730539,0.08532934131736528,0.23053892215568864,0.27014218009478674,0.5479041916167665,0.16766467065868262,0.3802395209580839,0.3060109289617486,0.9161676646706587,0.9970059880239521,0.08083832335329344,0.9189189189189189
1996,x_rand_s,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/suds/runs/15us1j0i,0.0,0.0,0.6601796407185628,0.3562874251497006,0.9640718562874252,0.20736712131997848,0.27844311377245506,0.11377245508982035,0.1646706586826347,0.40860215053763443,0.4880239520958084,0.2245508982035928,0.2634730538922156,0.460122699386503,0.9311377245508982,0.9970059880239521,0.06586826347305397,0.9339339339339339
1996,x_rand_s,"LRCV",https://app.wandb.ai/predictive-analytics-lab/suds/runs/15us1j0i,0.0,0.0,0.6594311377245509,0.3562874251497006,0.9625748502994012,0.20895137990958648,0.27994011976047906,0.11377245508982035,0.1661676646706587,0.4064171122994652,0.4880239520958084,0.2245508982035928,0.2634730538922156,0.460122699386503,0.9281437125748503,0.9970059880239521,0.06886227544910184,0.9309309309309309
711,original_data,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/suds/runs/1d2gsbrg,0.0,0.0,0.6706586826347305,0.3772455089820359,0.9640718562874252,0.38825031885400657,0.36377245508982037,0.04940119760479042,0.3143712574850299,0.13580246913580246,0.655688622754491,0.09880239520958084,0.5568862275449102,0.1506849315068493,0.9281437125748503,1.0,0.07185628742514971,0.9281437125748503
711,original_data,"Majority",https://app.wandb.ai/predictive-analytics-lab/suds/runs/1d2gsbrg,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0
711,original_data,"Kamiran & Calders LR",https://app.wandb.ai/predictive-analytics-lab/suds/runs/1d2gsbrg,0.0,0.0,0.6414670658682635,0.3023952095808383,0.9805389221556886,0.31979937905475425,0.27844311377245506,0.04341317365269461,0.23502994011976044,0.15591397849462368,0.5179640718562875,0.08682634730538923,0.4311377245508982,0.1676300578034682,0.9610778443113772,1.0,0.038922155688622784,0.9610778443113772
711,original_data,"LRCV",https://app.wandb.ai/predictive-analytics-lab/suds/runs/1d2gsbrg,0.0,0.0,0.6714071856287425,0.3787425149700599,0.9640718562874252,0.38588546593252765,0.36377245508982037,0.05089820359281437,0.312874251497006,0.13991769547325103,0.655688622754491,0.10179640718562874,0.5538922155688623,0.1552511415525114,0.9281437125748503,1.0,0.07185628742514971,0.9281437125748503
711,original_data,"SVM",https://app.wandb.ai/predictive-analytics-lab/suds/runs/1d2gsbrg,0.0,0.0,0.6616766467065869,0.3562874251497006,0.9670658682634731,0.3403139057917918,0.32934131736526945,0.059880239520958084,0.2694610778443114,0.18181818181818182,0.592814371257485,0.11976047904191617,0.47305389221556887,0.20202020202020202,0.9341317365269461,1.0,0.06586826347305386,0.9341317365269461
711,x_rand_s,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/suds/runs/1d2gsbrg,0.0,0.0,0.7260479041916168,0.5,0.9520958083832335,0.060419355867645734,0.3008982035928144,0.2470059880239521,0.053892215568862284,0.8208955223880596,0.5508982035928144,0.4491017964071856,0.10179640718562877,0.8152173913043478,0.9491017964071856,0.9550898203592815,0.005988023952095856,0.9937304075235109
711,x_rand_s,"LRCV",https://app.wandb.ai/predictive-analytics-lab/suds/runs/1d2gsbrg,0.0,0.0,0.7260479041916168,0.5,0.9520958083832335,0.060419355867645734,0.3008982035928144,0.2470059880239521,0.053892215568862284,0.8208955223880596,0.5508982035928144,0.4491017964071856,0.10179640718562877,0.8152173913043478,0.9491017964071856,0.9550898203592815,0.005988023952095856,0.9937304075235109
