seed,data,method,wandb_url,cluster_test_acc,cluster_context_acc,Accuracy,TPR,TNR,Renyi preds and s,prob_pos_sex_Male_1.0,prob_pos_sex_Male_0.0,prob_pos_sex_Male_0.0-sex_Male_1.0,prob_pos_sex_Male_0.0/sex_Male_1.0,TPR_sex_Male_1.0,TPR_sex_Male_0.0,TPR_sex_Male_0.0-sex_Male_1.0,TPR_sex_Male_0.0/sex_Male_1.0,TNR_sex_Male_1.0,TNR_sex_Male_0.0,TNR_sex_Male_0.0-sex_Male_1.0,TNR_sex_Male_0.0/sex_Male_1.0
2410,original_data,"LRCV",https://app.wandb.ai/predictive-analytics-lab/suds/runs/rjjaziy1,0.5920658682634731,0.6189186200796107,0.7148203592814372,0.4865269461077844,0.9431137724550899,0.16994627158531872,0.3473053892215569,0.19610778443113772,0.1511976047904192,0.564655172413793,0.5958083832335329,0.3772455089820359,0.218562874251497,0.6331658291457286,0.9011976047904192,0.9850299401197605,0.08383233532934131,0.9148936170212766
2410,original_data,"SVM",https://app.wandb.ai/predictive-analytics-lab/suds/runs/rjjaziy1,0.5920658682634731,0.6189186200796107,0.7088323353293413,0.47305389221556887,0.9446107784431138,0.12052974482415431,0.31736526946107785,0.21107784431137724,0.1062874251497006,0.6650943396226415,0.5449101796407185,0.40119760479041916,0.14371257485029937,0.7362637362637363,0.9101796407185628,0.9790419161676647,0.06886227544910184,0.929663608562691
1996,original_data,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/suds/runs/apv1i9gm,0.5389221556886228,0.6049314462627157,0.7312874251497006,0.5194610778443114,0.9431137724550899,0.16691706919153282,0.36377245508982037,0.2125748502994012,0.15119760479041916,0.5843621399176955,0.6317365269461078,0.40718562874251496,0.22455089820359286,0.6445497630331753,0.9041916167664671,0.9820359281437125,0.07784431137724546,0.9207317073170732
1996,original_data,"Majority",https://app.wandb.ai/predictive-analytics-lab/suds/runs/apv1i9gm,0.5389221556886228,0.6049314462627157,0.5,0.0,1.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0
1996,original_data,"Kamiran & Calders LR",https://app.wandb.ai/predictive-analytics-lab/suds/runs/apv1i9gm,0.5389221556886228,0.6049314462627157,0.7312874251497006,0.5194610778443114,0.9431137724550899,0.16691706919153282,0.36377245508982037,0.2125748502994012,0.15119760479041916,0.5843621399176955,0.6317365269461078,0.40718562874251496,0.22455089820359286,0.6445497630331753,0.9041916167664671,0.9820359281437125,0.07784431137724546,0.9207317073170732
1996,original_data,"LRCV",https://app.wandb.ai/predictive-analytics-lab/suds/runs/apv1i9gm,0.5389221556886228,0.6049314462627157,0.7230538922155688,0.5014970059880239,0.9446107784431138,0.18368880898999812,0.36077844311377244,0.19610778443113772,0.16467065868263472,0.5435684647302904,0.6287425149700598,0.37425149700598803,0.2544910179640718,0.5952380952380953,0.907185628742515,0.9820359281437125,0.07485029940119758,0.9237804878048781
1996,original_data,"SVM",https://app.wandb.ai/predictive-analytics-lab/suds/runs/apv1i9gm,0.5389221556886228,0.6049314462627157,0.7058383233532934,0.4550898203592814,0.9565868263473054,0.15053818285153112,0.3143712574850299,0.18413173652694612,0.1302395209580838,0.5857142857142857,0.5508982035928144,0.3592814371257485,0.19161676646706588,0.6521739130434783,0.9221556886227545,0.9910179640718563,0.06886227544910173,0.9305135951661632
711,original_data,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/suds/runs/jeyvnnj1,0.5860778443113772,0.6097412649270234,0.7544910179640718,0.5523952095808383,0.9565868263473054,0.18003200985888196,0.38023952095808383,0.2155688622754491,0.16467065868263472,0.5669291338582677,0.6856287425149701,0.41916167664670656,0.2664670658682635,0.611353711790393,0.9251497005988024,0.9880239520958084,0.06287425149700598,0.9363636363636364
711,original_data,"Majority",https://app.wandb.ai/predictive-analytics-lab/suds/runs/jeyvnnj1,0.5860778443113772,0.6097412649270234,0.5,0.0,1.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0
711,original_data,"Kamiran & Calders LR",https://app.wandb.ai/predictive-analytics-lab/suds/runs/jeyvnnj1,0.5860778443113772,0.6097412649270234,0.7544910179640718,0.5523952095808383,0.9565868263473054,0.18003200985888196,0.38023952095808383,0.2155688622754491,0.16467065868263472,0.5669291338582677,0.6856287425149701,0.41916167664670656,0.2664670658682635,0.611353711790393,0.9251497005988024,0.9880239520958084,0.06287425149700598,0.9363636363636364
711,original_data,"LRCV",https://app.wandb.ai/predictive-analytics-lab/suds/runs/jeyvnnj1,0.5860778443113772,0.6097412649270234,0.7619760479041916,0.5688622754491018,0.9550898203592815,0.15904816175609834,0.38023952095808383,0.23353293413173654,0.1467065868263473,0.6141732283464567,0.6856287425149701,0.45209580838323354,0.23353293413173654,0.6593886462882096,0.9251497005988024,0.9850299401197605,0.05988023952095811,0.939209726443769
711,original_data,"SVM",https://app.wandb.ai/predictive-analytics-lab/suds/runs/jeyvnnj1,0.5860778443113772,0.6097412649270234,0.7133233532934131,0.4655688622754491,0.9610778443113772,0.19130454330418542,0.33532934131736525,0.1691616766467066,0.16616766467065866,0.5044642857142857,0.5988023952095808,0.3323353293413174,0.2664670658682634,0.555,0.9281437125748503,0.9940119760479041,0.06586826347305386,0.9337349397590362
888,x_rand_s,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/suds/runs/ypd7r6fa,0.5808383233532934,0.6104046881910659,0.7559880239520959,0.5868263473053892,0.9251497005988024,0.09544899419203555,0.37574850299401197,0.28592814371257486,0.08982035928143711,0.7609561752988048,0.6347305389221557,0.5389221556886228,0.09580838323353291,0.8490566037735849,0.8832335329341318,0.9670658682634731,0.08383233532934131,0.913312693498452
888,x_rand_s,"LRCV",https://app.wandb.ai/predictive-analytics-lab/suds/runs/ypd7r6fa,0.5808383233532934,0.6104046881910659,0.7552395209580839,0.5853293413173652,0.9251497005988024,0.09391202370816111,0.37425149700598803,0.28592814371257486,0.08832335329341318,0.764,0.6317365269461078,0.5389221556886228,0.09281437125748504,0.8530805687203792,0.8832335329341318,0.9670658682634731,0.08383233532934131,0.913312693498452
1,x_rand_s,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/suds/runs/8qkdjetm,0.5276946107784432,0.6070875718708536,0.7567365269461078,0.5988023952095808,0.9146706586826348,0.04575572702122718,0.36377245508982037,0.3203592814371258,0.04341317365269459,0.8806584362139919,0.6077844311377245,0.5898203592814372,0.017964071856287345,0.9704433497536947,0.8802395209580839,0.9491017964071856,0.06886227544910173,0.9274447949526815
1,x_rand_s,"LRCV",https://app.wandb.ai/predictive-analytics-lab/suds/runs/8qkdjetm,0.5276946107784432,0.6070875718708536,0.7589820359281437,0.6017964071856288,0.9161676646706587,0.04415481143037845,0.36377245508982037,0.3218562874251497,0.041916167664670656,0.8847736625514403,0.6077844311377245,0.5958083832335329,0.0119760479041916,0.9802955665024631,0.8802395209580839,0.9520958083832335,0.0718562874251496,0.9245283018867926
2410,x_rand_s,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/suds/runs/rjjaziy1,0.5920658682634731,0.6189186200796107,0.7252994011976048,0.5134730538922155,0.937125748502994,0.06775841422626581,0.3188622754491018,0.25748502994011974,0.06137724550898205,0.8075117370892019,0.5389221556886228,0.4880239520958084,0.050898203592814384,0.9055555555555556,0.9011976047904192,0.9730538922155688,0.0718562874251496,0.9261538461538462
2410,x_rand_s,"LRCV",https://app.wandb.ai/predictive-analytics-lab/suds/runs/rjjaziy1,0.5920658682634731,0.6189186200796107,0.7260479041916168,0.5134730538922155,0.938622754491018,0.06946486627827646,0.3188622754491018,0.2559880239520958,0.06287425149700598,0.8028169014084507,0.5389221556886228,0.4880239520958084,0.050898203592814384,0.9055555555555556,0.9011976047904192,0.9760479041916168,0.07485029940119758,0.9233128834355828
1996,x_rand_s,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/suds/runs/apv1i9gm,0.5389221556886228,0.6049314462627157,0.7552395209580839,0.5838323353293413,0.9266467065868264,0.04940071243743463,0.35179640718562877,0.30538922155688625,0.04640718562874252,0.8680851063829788,0.6077844311377245,0.5598802395209581,0.0479041916167664,0.9211822660098523,0.9041916167664671,0.9491017964071856,0.04491017964071853,0.9526813880126184
1996,x_rand_s,"LRCV",https://app.wandb.ai/predictive-analytics-lab/suds/runs/apv1i9gm,0.5389221556886228,0.6049314462627157,0.7544910179640718,0.5823353293413174,0.9266467065868264,0.047835027848341496,0.3502994011976048,0.30538922155688625,0.04491017964071853,0.8717948717948719,0.6047904191616766,0.5598802395209581,0.04491017964071853,0.9257425742574258,0.9041916167664671,0.9491017964071856,0.04491017964071853,0.9526813880126184
711,x_rand_s,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/suds/runs/jeyvnnj1,0.5860778443113772,0.6097412649270234,0.7904191616766467,0.6676646706586826,0.9131736526946108,0.009265616458263713,0.38173652694610777,0.3727544910179641,0.008982035928143672,0.9764705882352942,0.6646706586826348,0.6706586826347305,0.0059880239520957446,0.9910714285714287,0.9011976047904192,0.9251497005988024,0.0239520958083832,0.9741100323624596
711,x_rand_s,"LRCV",https://app.wandb.ai/predictive-analytics-lab/suds/runs/jeyvnnj1,0.5860778443113772,0.6097412649270234,0.7889221556886228,0.6661676646706587,0.9116766467065869,0.009265616458263713,0.38173652694610777,0.3727544910179641,0.008982035928143672,0.9764705882352942,0.6646706586826348,0.6676646706586826,0.0029940119760478723,0.9955156950672647,0.9011976047904192,0.9221556886227545,0.020958083832335328,0.9772727272727273
