seed,data,method,wandb_url,cluster_test_acc,cluster_context_acc,Accuracy,Renyi preds and s
888,x_rand_s,"LRCV",https://app.wandb.ai/predictive-analytics-lab/fdm/runs/xnfmv9bz,0.3128140703517588,0.39206147382387085,0.5887772194304858,0.10008415542187862
1996,x_rand_s,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/fdm/runs/m5mp83oq,0.3274706867671692,0.4058820277516723,0.7403685092127303,0.11617691534694889
1996,x_rand_s,"LRCV",https://app.wandb.ai/predictive-analytics-lab/fdm/runs/m5mp83oq,0.3274706867671692,0.4058820277516723,0.7395309882747069,0.11308707993806572
1,x_rand_s,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/fdm/runs/28qnw5z2,0.330820770519263,0.410636298302836,0.7386934673366834,0.12663363558907698
1,x_rand_s,"LRCV",https://app.wandb.ai/predictive-analytics-lab/fdm/runs/28qnw5z2,0.330820770519263,0.410636298302836,0.7399497487437185,0.1254268594048502
2410,x_rand_s,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/fdm/runs/ey6g58tx,0.3371021775544389,0.4100281939300127,0.7491624790619765,0.18209388417083774
2410,x_rand_s,"LRCV",https://app.wandb.ai/predictive-analytics-lab/fdm/runs/ey6g58tx,0.3371021775544389,0.4100281939300127,0.7533500837520938,0.18800930864342688
888,x_rand_s,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/fdm/runs/uh8y5lro,0.3287269681742044,0.40571618110453866,0.7298994974874372,0.16632859452423054
888,x_rand_s,"LRCV",https://app.wandb.ai/predictive-analytics-lab/fdm/runs/uh8y5lro,0.3287269681742044,0.40571618110453866,0.7303182579564489,0.16782133033322313
711,x_rand_s,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/fdm/runs/i61naou0,0.3316582914572864,0.41163137818563766,0.7294807370184254,0.14905343451341171
711,x_rand_s,"LRCV",https://app.wandb.ai/predictive-analytics-lab/fdm/runs/i61naou0,0.3316582914572864,0.41163137818563766,0.7269681742043551,0.15558516405261
