seed,data,method,wandb_url,cluster_test_acc,cluster_context_acc,Accuracy,TPR,TNR,Renyi preds and s,prob_pos_sex_Male_1.0,prob_pos_sex_Male_0.0,prob_pos_sex_Male_0.0-sex_Male_1.0,prob_pos_sex_Male_0.0/sex_Male_1.0,TPR_sex_Male_1.0,TPR_sex_Male_0.0,TPR_sex_Male_0.0-sex_Male_1.0,TPR_sex_Male_0.0/sex_Male_1.0,TNR_sex_Male_1.0,TNR_sex_Male_0.0,TNR_sex_Male_0.0-sex_Male_1.0,TNR_sex_Male_0.0/sex_Male_1.0
1996,original_data,"Majority",https://app.wandb.ai/predictive-analytics-lab/fdm/runs/cwc2kxp0,nan,0.35918841220698805,0.5,0.0,1.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0
1996,original_data,"Kamiran & Calders LR",https://app.wandb.ai/predictive-analytics-lab/fdm/runs/cwc2kxp0,nan,0.35918841220698805,0.6467065868263473,0.3158682634730539,0.9775449101796407,0.27552650127710643,0.27245508982035926,0.0658682634730539,0.20658682634730535,0.2417582417582418,0.5,0.1317365269461078,0.3682634730538922,0.2634730538922156,0.9550898203592815,1.0,0.04491017964071853,0.9550898203592815
1996,original_data,"LRCV",https://app.wandb.ai/predictive-analytics-lab/fdm/runs/cwc2kxp0,nan,0.35918841220698805,0.6654191616766467,0.37574850299401197,0.9550898203592815,0.3471222198151049,0.35179640718562877,0.0688622754491018,0.282934131736527,0.1957446808510638,0.6167664670658682,0.1347305389221557,0.48203592814371254,0.2184466019417476,0.9131736526946108,0.9970059880239521,0.08383233532934131,0.9159159159159159
711,original_data,"SVM",https://app.wandb.ai/predictive-analytics-lab/fdm/runs/nyxcusfq,nan,0.33491817779743477,0.6616766467065869,0.3562874251497006,0.9670658682634731,0.3403139057917918,0.32934131736526945,0.059880239520958084,0.2694610778443114,0.18181818181818182,0.592814371257485,0.11976047904191617,0.47305389221556887,0.20202020202020202,0.9341317365269461,1.0,0.06586826347305386,0.9341317365269461
1996,original_data,"SVM",https://app.wandb.ai/predictive-analytics-lab/fdm/runs/cwc2kxp0,nan,0.35918841220698805,0.657185628742515,0.35778443113772457,0.9565868263473054,0.28785097013052935,0.3158682634730539,0.08532934131736528,0.23053892215568864,0.27014218009478674,0.5479041916167665,0.16766467065868262,0.3802395209580839,0.3060109289617486,0.9161676646706587,0.9970059880239521,0.08083832335329344,0.9189189189189189
711,x_rand_s,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/fdm/runs/nyxcusfq,nan,0.33491817779743477,0.6384730538922155,0.3188622754491018,0.9580838323353293,0.22775623810536436,0.2679640718562874,0.09281437125748503,0.17514970059880236,0.3463687150837989,0.48502994011976047,0.15269461077844312,0.3323353293413174,0.3148148148148148,0.9491017964071856,0.9670658682634731,0.017964071856287456,0.9814241486068112
711,x_rand_s,"LRCV",https://app.wandb.ai/predictive-analytics-lab/fdm/runs/nyxcusfq,nan,0.33491817779743477,0.6377245508982036,0.31736526946107785,0.9580838323353293,0.23007588931013423,0.2679640718562874,0.09131736526946108,0.17664670658682632,0.34078212290502796,0.48502994011976047,0.1497005988023952,0.33532934131736525,0.30864197530864196,0.9491017964071856,0.9670658682634731,0.017964071856287456,0.9814241486068112
888,x_rand_s,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/fdm/runs/dwokvebl,nan,0.3198252985404688,0.6684131736526946,0.38323353293413176,0.9535928143712575,0.10752843355818406,0.25898203592814373,0.17065868263473055,0.08832335329341318,0.6589595375722543,0.4550898203592814,0.31137724550898205,0.14371257485029937,0.6842105263157895,0.937125748502994,0.9700598802395209,0.03293413173652693,0.9660493827160495
888,x_rand_s,"LRCV",https://app.wandb.ai/predictive-analytics-lab/fdm/runs/dwokvebl,nan,0.3198252985404688,0.6684131736526946,0.3847305389221557,0.9520958083832335,0.11089387841217704,0.2619760479041916,0.17065868263473055,0.09131736526946105,0.6514285714285715,0.45808383233532934,0.31137724550898205,0.1467065868263473,0.6797385620915033,0.9341317365269461,0.9700598802395209,0.0359281437125748,0.962962962962963
1,x_rand_s,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/fdm/runs/i4cidxtg,nan,0.33475232198142413,0.655688622754491,0.3652694610778443,0.9461077844311377,0.2537862634826154,0.312874251497006,0.1062874251497006,0.20658682634730538,0.3397129186602871,0.5269461077844312,0.20359281437125748,0.3233532934131737,0.3863636363636363,0.9011976047904192,0.9910179640718563,0.08982035928143706,0.9093655589123868
1,x_rand_s,"LRCV",https://app.wandb.ai/predictive-analytics-lab/fdm/runs/i4cidxtg,nan,0.33475232198142413,0.6541916167664671,0.36227544910179643,0.9461077844311377,0.25814445685912146,0.312874251497006,0.10329341317365269,0.20958083832335328,0.33014354066985646,0.5269461077844312,0.19760479041916168,0.3293413173652695,0.375,0.9011976047904192,0.9910179640718563,0.08982035928143706,0.9093655589123868
2410,x_rand_s,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/fdm/runs/f5d3g5w1,nan,0.34951348960636885,0.7163173652694611,0.4820359281437126,0.9505988023952096,0.042363450726701765,0.2844311377245509,0.2470059880239521,0.03742514970059882,0.8684210526315789,0.5,0.46407185628742514,0.035928143712574856,0.9281437125748503,0.9311377245508982,0.9700598802395209,0.038922155688622784,0.9598765432098765
2410,x_rand_s,"LRCV",https://app.wandb.ai/predictive-analytics-lab/fdm/runs/f5d3g5w1,nan,0.34951348960636885,0.7148203592814372,0.47754491017964074,0.9520958083832335,0.049320369820180676,0.2844311377245509,0.2410179640718563,0.04341317365269462,0.8473684210526315,0.5,0.4550898203592814,0.044910179640718584,0.9101796407185628,0.9311377245508982,0.9730538922155688,0.041916167664670656,0.9569230769230769
1996,x_rand_s,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/fdm/runs/cwc2kxp0,nan,0.35918841220698805,0.687874251497006,0.42065868263473055,0.9550898203592815,0.1647179093112548,0.3023952095808383,0.1631736526946108,0.13922155688622753,0.5396039603960396,0.5299401197604791,0.31137724550898205,0.218562874251497,0.5875706214689266,0.9251497005988024,0.9850299401197605,0.05988023952095811,0.939209726443769
1996,x_rand_s,"LRCV",https://app.wandb.ai/predictive-analytics-lab/fdm/runs/cwc2kxp0,nan,0.35918841220698805,0.6893712574850299,0.4236526946107784,0.9550898203592815,0.16435123160723858,0.30389221556886226,0.16467065868263472,0.13922155688622753,0.541871921182266,0.5329341317365269,0.3143712574850299,0.218562874251497,0.5898876404494382,0.9251497005988024,0.9850299401197605,0.05988023952095811,0.939209726443769
