seed,data,method,wandb_url,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_sex_Male_1.0,Accuracy_sex_Male_0.0,Accuracy_sex_Male_0.0-sex_Male_1.0,Accuracy_sex_Male_0.0÷sex_Male_1.0,prob_pos_sex_Male_1.0,prob_pos_sex_Male_0.0,prob_pos_sex_Male_0.0-sex_Male_1.0,prob_pos_sex_Male_0.0÷sex_Male_1.0,TPR_sex_Male_1.0,TPR_sex_Male_0.0,TPR_sex_Male_0.0-sex_Male_1.0,TPR_sex_Male_0.0÷sex_Male_1.0,TNR_sex_Male_1.0,TNR_sex_Male_0.0,TNR_sex_Male_0.0-sex_Male_1.0,TNR_sex_Male_0.0÷sex_Male_1.0
6,baseline,"SVM",(None),0.7095808383233533,0.47155688622754494,0.9476047904191617,0.16341757191556683,0.7440119760479041,0.6751497005988024,0.06886227544910173,0.9074446680080483,0.3338323353293413,0.19011976047904192,0.1437125748502994,0.5695067264573991,0.5778443113772455,0.3652694610778443,0.21257485029940115,0.6321243523316062,0.9101796407185628,0.9850299401197605,0.0748502994011977,0.9240121580547112
8,baseline,"SVM",(None),0.7095808383233533,0.46407185628742514,0.9550898203592815,0.18902687622095704,0.7529940119760479,0.6661676646706587,0.08682634730538918,0.8846918489065607,0.33682634730538924,0.1721556886227545,0.16467065868263475,0.5111111111111111,0.5898203592814372,0.3383233532934132,0.251497005988024,0.5736040609137055,0.9161676646706587,0.9940119760479041,0.07784431137724546,0.9216867469879518
10,baseline,"SVM",(None),0.7155688622754491,0.47604790419161674,0.9550898203592815,0.1466663070742147,0.7470059880239521,0.6841317365269461,0.06287425149700598,0.9158316633266533,0.3248502994011976,0.19610778443113772,0.12874251497005987,0.6036866359447005,0.5718562874251497,0.38023952095808383,0.19161676646706588,0.6649214659685864,0.9221556886227545,0.9880239520958084,0.06586826347305386,0.9333333333333333
9,baseline,"SVM",(None),0.7312874251497006,0.5104790419161677,0.9520958083832335,0.16852091725544244,0.7649700598802395,0.6976047904191617,0.06736526946107779,0.9119373776908024,0.35479041916167664,0.20359281437125748,0.15119760479041916,0.5738396624472574,0.6197604790419161,0.40119760479041916,0.21856287425149695,0.6473429951690822,0.9101796407185628,0.9940119760479041,0.08383233532934131,0.9156626506024096
11,baseline,"SVM",(None),0.7088323353293413,0.4625748502994012,0.9550898203592815,0.16684926813360026,0.7514970059880239,0.6661676646706587,0.08532934131736525,0.8864541832669323,0.3263473053892216,0.18113772455089822,0.14520958083832336,0.555045871559633,0.5778443113772455,0.3473053892215569,0.23053892215568855,0.601036269430052,0.9251497005988024,0.9850299401197605,0.05988023952095811,0.939209726443769
12,baseline,"SVM",(None),0.7200598802395209,0.4805389221556886,0.9595808383233533,0.2148831940854774,0.7739520958083832,0.6661676646706587,0.10778443113772451,0.8607350096711799,0.35479041916167664,0.1661676646706587,0.18862275449101795,0.46835443037974683,0.6287425149700598,0.3323353293413174,0.29640718562874246,0.5285714285714286,0.9191616766467066,1.0,0.08083832335329344,0.9191616766467066
14,baseline,"SVM",(None),0.7282934131736527,0.4940119760479042,0.9625748502994012,0.16098111276146682,0.7739520958083832,0.6826347305389222,0.09131736526946099,0.8820116054158609,0.33682634730538924,0.19461077844311378,0.14221556886227546,0.5777777777777777,0.6107784431137725,0.3772455089820359,0.2335329341317366,0.6176470588235293,0.937125748502994,0.9880239520958084,0.050898203592814384,0.9484848484848485
13,baseline,"SVM",(None),0.7223053892215568,0.49101796407185627,0.9535928143712575,0.1401469291933149,0.7470059880239521,0.6976047904191617,0.04940119760479045,0.9338677354709418,0.33083832335329344,0.20658682634730538,0.12425149700598806,0.6244343891402714,0.5778443113772455,0.4041916167664671,0.17365269461077837,0.6994818652849742,0.9161676646706587,0.9910179640718563,0.07485029940119758,0.9244712990936557
15,baseline,"SVM",(None),0.6923652694610778,0.44011976047904194,0.9446107784431138,0.20285645604584673,0.7395209580838323,0.6452095808383234,0.09431137724550898,0.8724696356275303,0.33532934131736525,0.1601796407185629,0.17514970059880236,0.4776785714285715,0.5748502994011976,0.30538922155688625,0.26946107784431134,0.53125,0.9041916167664671,0.9850299401197605,0.08083832335329344,0.9179331306990881
16,baseline,"SVM",(None),0.6998502994011976,0.45808383233532934,0.9416167664670658,0.18641468578171672,0.7350299401197605,0.6646706586826348,0.07035928143712578,0.9042769857433808,0.3398203592814371,0.17664670658682635,0.16317365269461076,0.5198237885462555,0.5748502994011976,0.3413173652694611,0.23353293413173648,0.5937500000000001,0.8952095808383234,0.9880239520958084,0.09281437125748504,0.906060606060606
17,baseline,"SVM",(None),0.7125748502994012,0.4595808383233533,0.9655688622754491,0.17008660612035573,0.7544910179640718,0.6706586826347305,0.08383233532934131,0.8888888888888888,0.3203592814371258,0.17365269461077845,0.14670658682634732,0.5420560747663551,0.5748502994011976,0.344311377245509,0.2305389221556886,0.5989583333333334,0.9341317365269461,0.9970059880239521,0.06287425149700598,0.9369369369369369
18,baseline,"SVM",(None),0.719311377245509,0.47604790419161674,0.9625748502994012,0.19362291725521105,0.7784431137724551,0.6601796407185628,0.11826347305389229,0.848076923076923,0.3413173652694611,0.1721556886227545,0.16916167664670662,0.5043859649122806,0.6197604790419161,0.3323353293413174,0.28742514970059874,0.5362318840579711,0.937125748502994,0.9880239520958084,0.050898203592814384,0.9484848484848485
19,baseline,"SVM",(None),0.7110778443113772,0.47155688622754494,0.9505988023952096,0.19100728363153532,0.7514970059880239,0.6706586826347305,0.08083832335329344,0.8924302788844621,0.344311377245509,0.17664670658682635,0.16766467065868262,0.5130434782608696,0.5958083832335329,0.3473053892215569,0.248502994011976,0.5829145728643217,0.907185628742515,0.9940119760479041,0.08682634730538918,0.9126506024096386
20,baseline,"SVM",(None),0.7335329341317365,0.49850299401197606,0.968562874251497,0.1322931104990173,0.7664670658682635,0.7005988023952096,0.06586826347305397,0.9140624999999999,0.32335329341317365,0.20658682634730538,0.11676646706586827,0.6388888888888888,0.5898203592814372,0.40718562874251496,0.1826347305389222,0.6903553299492385,0.9431137724550899,0.9940119760479041,0.05089820359281427,0.9487951807228917
21,baseline,"SVM",(None),0.7088323353293413,0.46706586826347307,0.9505988023952096,0.16247151513085387,0.7485029940119761,0.6691616766467066,0.0793413173652695,0.8939999999999999,0.32934131736526945,0.18712574850299402,0.14221556886227543,0.5681818181818182,0.5778443113772455,0.3562874251497006,0.22155688622754488,0.616580310880829,0.9191616766467066,0.9820359281437125,0.06287425149700598,0.9359756097560976
22,baseline,"SVM",(None),0.719311377245509,0.48502994011976047,0.9535928143712575,0.14742480852892217,0.7440119760479041,0.6946107784431138,0.04940119760479034,0.9336016096579478,0.33083832335329344,0.20059880239520958,0.13023952095808386,0.6063348416289592,0.5748502994011976,0.39520958083832336,0.17964071856287422,0.6875,0.9131736526946108,0.9940119760479041,0.08083832335329333,0.9186746987951808
23,baseline,"SVM",(None),0.7380239520958084,0.5164670658682635,0.9595808383233533,0.1870286055170889,0.7904191616766467,0.6856287425149701,0.10479041916167664,0.8674242424242424,0.36227544910179643,0.19461077844311378,0.16766467065868265,0.5371900826446281,0.6526946107784432,0.38023952095808383,0.2724550898203593,0.5825688073394495,0.9281437125748503,0.9910179640718563,0.06287425149700598,0.9365558912386707
24,baseline,"SVM",(None),0.6931137724550899,0.44461077844311375,0.9416167664670658,0.17251638983558854,0.7245508982035929,0.6616766467065869,0.06287425149700598,0.9132231404958677,0.3263473053892216,0.17664670658682635,0.14970059880239522,0.5412844036697247,0.5508982035928144,0.3383233532934132,0.2125748502994012,0.6141304347826086,0.8982035928143712,0.9850299401197605,0.0868263473053893,0.911854103343465
25,baseline,"SVM",(None),0.6968562874251497,0.4341317365269461,0.9595808383233533,0.15659333862942865,0.7350299401197605,0.6586826347305389,0.07634730538922163,0.8961303462321791,0.30389221556886226,0.17065868263473055,0.1332335329341317,0.561576354679803,0.5389221556886228,0.32934131736526945,0.20958083832335334,0.611111111111111,0.9311377245508982,0.9880239520958084,0.05688622754491024,0.9424242424242424
26,baseline,"SVM",(None),0.7125748502994012,0.47904191616766467,0.9461077844311377,0.18284610721113403,0.7425149700598802,0.6826347305389222,0.059880239520958,0.9193548387096775,0.3473053892215569,0.18562874251497005,0.16167664670658685,0.5344827586206896,0.5898203592814372,0.36826347305389223,0.22155688622754494,0.6243654822335025,0.8952095808383234,0.9970059880239521,0.10179640718562877,0.8978978978978979
