seed,data,method,wandb_url,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_sex_Male_1.0,Accuracy_sex_Male_0.0,Accuracy_sex_Male_0.0-sex_Male_1.0,Accuracy_sex_Male_0.0÷sex_Male_1.0,prob_pos_sex_Male_1.0,prob_pos_sex_Male_0.0,prob_pos_sex_Male_0.0-sex_Male_1.0,prob_pos_sex_Male_0.0÷sex_Male_1.0,TPR_sex_Male_1.0,TPR_sex_Male_0.0,TPR_sex_Male_0.0-sex_Male_1.0,TPR_sex_Male_0.0÷sex_Male_1.0,TNR_sex_Male_1.0,TNR_sex_Male_0.0,TNR_sex_Male_0.0-sex_Male_1.0,TNR_sex_Male_0.0÷sex_Male_1.0
1,baseline,"SVM (linear)",(None),0.7776946107784432,0.6497005988023952,0.905688622754491,0.02632629518859626,0.7425149700598802,0.812874251497006,0.07035928143712578,0.9134438305709024,0.3592814371257485,0.3847305389221557,0.025449101796407192,0.933852140077821,0.6017964071856288,0.6976047904191617,0.09580838323353291,0.8626609442060086,0.8832335329341318,0.9281437125748503,0.04491017964071853,0.9516129032258065
3,baseline,"SVM (linear)",(None),0.7395209580838323,0.5239520958083832,0.9550898203592815,0.12277529188257261,0.7589820359281437,0.7200598802395209,0.038922155688622784,0.9487179487179487,0.3398203592814371,0.22904191616766467,0.11077844311377244,0.6740088105726872,0.5988023952095808,0.4491017964071856,0.14970059880239517,0.75,0.9191616766467066,0.9910179640718563,0.07185628742514971,0.9274924471299093
2,baseline,"SVM (linear)",(None),0.7859281437125748,0.6452095808383234,0.9266467065868264,3.1705340611218276e-17,0.7455089820359282,0.8263473053892215,0.08083832335329333,0.9021739130434784,0.3592814371257485,0.3592814371257485,0.0,1.0,0.6047904191616766,0.6856287425149701,0.08083832335329344,0.8820960698689956,0.8862275449101796,0.9670658682634731,0.08083832335329344,0.9164086687306501
4,baseline,"SVM (linear)",(None),0.7267964071856288,0.5044910179640718,0.9491017964071856,0.155429101720926,0.7634730538922155,0.6901197604790419,0.07335329341317365,0.903921568627451,0.3473053892215569,0.20808383233532934,0.13922155688622756,0.5991379310344828,0.6107784431137725,0.39820359281437123,0.21257485029940126,0.6519607843137254,0.9161676646706587,0.9820359281437125,0.06586826347305386,0.9329268292682927
28,baseline,"SVM (linear)",(None),0.7275449101796407,0.5269461077844312,0.9281437125748503,0.1209382833352135,0.7559880239520959,0.6991017964071856,0.05688622754491024,0.9247524752475247,0.35479041916167664,0.2440119760479042,0.11077844311377244,0.6877637130801688,0.6107784431137725,0.4431137724550898,0.16766467065868268,0.7254901960784313,0.9011976047904192,0.9550898203592815,0.053892215568862256,0.9435736677115988
5,baseline,"SVM (linear)",(None),0.7791916167664671,0.657185628742515,0.9011976047904192,0.02932968508823211,0.7440119760479041,0.8143712574850299,0.07035928143712578,0.9136029411764706,0.36377245508982037,0.39221556886227543,0.028443113772455064,0.9274809160305344,0.6077844311377245,0.7065868263473054,0.0988023952095809,0.8601694915254237,0.8802395209580839,0.9221556886227545,0.041916167664670656,0.9545454545454546
27,baseline,"SVM (linear)",(None),0.7170658682634731,0.48952095808383234,0.9446107784431138,0.164756383893174,0.7559880239520959,0.6781437125748503,0.07784431137724557,0.8970297029702969,0.3458083832335329,0.19910179640718562,0.1467065868263473,0.5757575757575758,0.6017964071856288,0.3772455089820359,0.22455089820359286,0.626865671641791,0.9101796407185628,0.9790419161676647,0.06886227544910184,0.929663608562691
29,baseline,"SVM (linear)",(None),0.7919161676646707,0.6676646706586826,0.9161676646706587,0.0247277783235455,0.7799401197604791,0.8038922155688623,0.0239520958083832,0.9702048417132216,0.36377245508982037,0.38772455089820357,0.0239520958083832,0.9382239382239383,0.6437125748502994,0.6916167664670658,0.0479041916167664,0.9307359307359309,0.9161676646706587,0.9161676646706587,0.0,1.0
30,baseline,"SVM (linear)",(None),0.7357784431137725,0.5344311377245509,0.937125748502994,0.12920247944110844,0.7559880239520959,0.7155688622754491,0.04041916167664672,0.9465346534653465,0.35778443113772457,0.23952095808383234,0.11826347305389223,0.6694560669456067,0.6137724550898204,0.4550898203592814,0.15868263473053895,0.7414634146341463,0.8982035928143712,0.9760479041916168,0.07784431137724557,0.920245398773006
7,baseline,"SVM (linear)",(None),0.7410179640718563,0.5494011976047904,0.9326347305389222,0.1555917764788037,0.7784431137724551,0.7035928143712575,0.07485029940119758,0.9038461538461539,0.38023952095808383,0.23652694610778444,0.1437125748502994,0.6220472440944882,0.6586826347305389,0.44011976047904194,0.21856287425149695,0.6681818181818182,0.8982035928143712,0.9670658682634731,0.06886227544910184,0.9287925696594427
6,baseline,"SVM (linear)",(None),0.7305389221556886,0.5254491017964071,0.9356287425149701,0.1411643032564008,0.7574850299401198,0.7035928143712575,0.053892215568862256,0.9288537549407115,0.3592814371257485,0.23053892215568864,0.12874251497005987,0.6416666666666667,0.6167664670658682,0.4341317365269461,0.18263473053892215,0.7038834951456311,0.8982035928143712,0.9730538922155688,0.07485029940119758,0.9230769230769231
8,baseline,"SVM (linear)",(None),0.7836826347305389,0.6541916167664671,0.9131736526946108,0.017048732154242838,0.7634730538922155,0.8038922155688623,0.04041916167664672,0.9497206703910615,0.36227544910179643,0.3787425149700599,0.016467065868263464,0.9565217391304348,0.625748502994012,0.6826347305389222,0.05688622754491024,0.9166666666666666,0.9011976047904192,0.9251497005988024,0.0239520958083832,0.9741100323624596
