seed,data,method,wandb_url,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_sex_Male_1.0,Accuracy_sex_Male_0.0,Accuracy_sex_Male_0.0-sex_Male_1.0,Accuracy_sex_Male_0.0÷sex_Male_1.0,prob_pos_sex_Male_1.0,prob_pos_sex_Male_0.0,prob_pos_sex_Male_0.0-sex_Male_1.0,prob_pos_sex_Male_0.0÷sex_Male_1.0,TPR_sex_Male_1.0,TPR_sex_Male_0.0,TPR_sex_Male_0.0-sex_Male_1.0,TPR_sex_Male_0.0÷sex_Male_1.0,TNR_sex_Male_1.0,TNR_sex_Male_0.0,TNR_sex_Male_0.0-sex_Male_1.0,TNR_sex_Male_0.0÷sex_Male_1.0
6,baseline,"Kamiran & Calders LR",(None),0.7327844311377245,0.531437125748503,0.9341317365269461,0.1553700702139912,0.7649700598802395,0.7005988023952096,0.06437125748502992,0.9158512720156556,0.36976047904191617,0.2275449101796407,0.14221556886227546,0.6153846153846153,0.6347305389221557,0.4281437125748503,0.2065868263473054,0.6745283018867925,0.8952095808383234,0.9730538922155688,0.07784431137724546,0.92
8,baseline,"Kamiran & Calders LR",(None),0.749251497005988,0.5643712574850299,0.9341317365269461,0.12083970835555265,0.7634730538922155,0.7350299401197605,0.02844311377245501,0.9627450980392158,0.3712574850299401,0.25898203592814373,0.11227544910179638,0.6975806451612904,0.6347305389221557,0.4940119760479042,0.1407185628742515,0.7783018867924528,0.8922155688622755,0.9760479041916168,0.08383233532934131,0.9141104294478528
10,baseline,"Kamiran & Calders LR",(None),0.75,0.5553892215568862,0.9446107784431138,0.11701146768577746,0.7724550898203593,0.7275449101796407,0.04491017964071853,0.9418604651162791,0.3592814371257485,0.25149700598802394,0.10778443113772457,0.7,0.6317365269461078,0.47904191616766467,0.15269461077844315,0.7582938388625592,0.9131736526946108,0.9760479041916168,0.06287425149700598,0.9355828220858896
9,baseline,"Kamiran & Calders LR",(None),0.7395209580838323,0.5449101796407185,0.9341317365269461,0.19826943135645592,0.7859281437125748,0.6931137724550899,0.09281437125748493,0.8819047619047621,0.3967065868263473,0.21407185628742514,0.18263473053892215,0.539622641509434,0.6826347305389222,0.40718562874251496,0.27544910179640725,0.5964912280701754,0.8892215568862275,0.9790419161676647,0.08982035928143717,0.908256880733945
11,baseline,"Kamiran & Calders LR",(None),0.7372754491017964,0.5269461077844312,0.9476047904191617,0.12705803556308912,0.7634730538922155,0.7110778443113772,0.05239520958083832,0.9313725490196079,0.3473053892215569,0.23203592814371257,0.11526946107784433,0.668103448275862,0.6107784431137725,0.4431137724550898,0.16766467065868268,0.7254901960784313,0.9161676646706587,0.9790419161676647,0.06287425149700598,0.9357798165137615
12,baseline,"Kamiran & Calders LR",(None),0.7425149700598802,0.5359281437125748,0.9491017964071856,0.20712928902712277,0.7919161676646707,0.6931137724550899,0.09880239520958078,0.8752362948960303,0.38772455089820357,0.19910179640718562,0.18862275449101795,0.5135135135135135,0.6796407185628742,0.39221556886227543,0.2874251497005988,0.5770925110132159,0.9041916167664671,0.9940119760479041,0.08982035928143706,0.9096385542168676
14,baseline,"Kamiran & Calders LR",(None),0.7425149700598802,0.5479041916167665,0.937125748502994,0.14301401606039454,0.7844311377245509,0.7005988023952096,0.08383233532934131,0.8931297709923665,0.3712574850299401,0.23952095808383234,0.13173652694610777,0.6451612903225806,0.655688622754491,0.44011976047904194,0.21556886227544908,0.6712328767123288,0.9131736526946108,0.9610778443113772,0.0479041916167664,0.9501557632398755
13,baseline,"Kamiran & Calders LR",(None),0.7470059880239521,0.5479041916167665,0.9461077844311377,0.14687776142137174,0.7754491017964071,0.718562874251497,0.05688622754491013,0.9266409266409267,0.36826347305389223,0.23353293413173654,0.1347305389221557,0.6341463414634146,0.6437125748502994,0.45209580838323354,0.19161676646706588,0.7023255813953488,0.907185628742515,0.9850299401197605,0.07784431137724557,0.9209726443768996
15,baseline,"Kamiran & Calders LR",(None),0.6991017964071856,0.4655688622754491,0.9326347305389222,0.20993441939056132,0.7425149700598802,0.655688622754491,0.08682634730538918,0.8830645161290323,0.3592814371257485,0.17365269461077845,0.18562874251497005,0.48333333333333334,0.6017964071856288,0.32934131736526945,0.2724550898203593,0.5472636815920398,0.8832335329341318,0.9820359281437125,0.09880239520958078,0.899390243902439
16,baseline,"Kamiran & Calders LR",(None),0.7155688622754491,0.5014970059880239,0.9296407185628742,0.22528539590834548,0.7589820359281437,0.6721556886227545,0.08682634730538918,0.8856015779092703,0.38772455089820357,0.18413173652694612,0.20359281437125745,0.47490347490347495,0.6467065868263473,0.3562874251497006,0.2904191616766467,0.5509259259259259,0.8712574850299402,0.9880239520958084,0.11676646706586824,0.8818181818181818
17,baseline,"Kamiran & Calders LR",(None),0.7440119760479041,0.5329341317365269,0.9550898203592815,0.13871512931606497,0.7739520958083832,0.7140718562874252,0.059880239520958,0.9226305609284333,0.35179640718562877,0.22604790419161677,0.125748502994012,0.6425531914893616,0.625748502994012,0.44011976047904194,0.18562874251497002,0.7033492822966507,0.9221556886227545,0.9880239520958084,0.06586826347305386,0.9333333333333333
18,baseline,"Kamiran & Calders LR",(None),0.749251497005988,0.5419161676646707,0.9565868263473054,0.149705277067986,0.7949101796407185,0.7035928143712575,0.09131736526946099,0.8851224105461395,0.36077844311377244,0.2245508982035928,0.13622754491017963,0.6224066390041494,0.655688622754491,0.4281437125748503,0.22754491017964074,0.6529680365296804,0.9341317365269461,0.9790419161676647,0.04491017964071853,0.9541284403669725
19,baseline,"Kamiran & Calders LR",(None),0.7215568862275449,0.5059880239520959,0.937125748502994,0.19577681678572392,0.7649700598802395,0.6781437125748503,0.08682634730538918,0.8864970645792564,0.3727544910179641,0.19610778443113772,0.17664670658682638,0.5261044176706827,0.6377245508982036,0.37425149700598803,0.26347305389221554,0.5868544600938967,0.8922155688622755,0.9820359281437125,0.08982035928143706,0.9085365853658537
20,baseline,"Kamiran & Calders LR",(None),0.7485029940119761,0.5404191616766467,0.9565868263473054,0.1185371891595877,0.7799401197604791,0.7170658682634731,0.06287425149700598,0.9193857965451055,0.3458083832335329,0.23802395209580837,0.10778443113772454,0.6883116883116883,0.625748502994012,0.4550898203592814,0.17065868263473055,0.7272727272727273,0.9341317365269461,0.9790419161676647,0.04491017964071853,0.9541284403669725
21,baseline,"Kamiran & Calders LR",(None),0.7110778443113772,0.4880239520958084,0.9341317365269461,0.19068451480566315,0.7485029940119761,0.6736526946107785,0.07485029940119758,0.9,0.36227544910179643,0.19161676646706588,0.17065868263473055,0.5289256198347108,0.6107784431137725,0.3652694610778443,0.2455089820359282,0.5980392156862745,0.8862275449101796,0.9820359281437125,0.09580838323353291,0.9024390243902439
22,baseline,"Kamiran & Calders LR",(None),0.7417664670658682,0.5479041916167665,0.9356287425149701,0.14454014483711863,0.7559880239520959,0.7275449101796407,0.02844311377245512,0.9623762376237623,0.3727544910179641,0.23952095808383234,0.13323353293413176,0.642570281124498,0.6287425149700598,0.46706586826347307,0.16167664670658677,0.7428571428571429,0.8832335329341318,0.9880239520958084,0.10479041916167664,0.8939393939393939
23,baseline,"Kamiran & Calders LR",(None),0.7642215568862275,0.5748502994011976,0.9535928143712575,0.10190293342753448,0.7859281437125748,0.7425149700598802,0.04341317365269459,0.9447619047619048,0.35778443113772457,0.2634730538922156,0.09431137724550898,0.7364016736401674,0.6437125748502994,0.5059880239520959,0.13772455089820357,0.7860465116279071,0.9281437125748503,0.9790419161676647,0.050898203592814384,0.9480122324159022
24,baseline,"Kamiran & Calders LR",(None),0.7200598802395209,0.5089820359281437,0.9311377245508982,0.13541238814187292,0.7335329341317365,0.7065868263473054,0.026946107784431073,0.9632653061224491,0.3502994011976048,0.2275449101796407,0.12275449101796407,0.6495726495726496,0.5838323353293413,0.4341317365269461,0.14970059880239522,0.7435897435897436,0.8832335329341318,0.9790419161676647,0.09580838323353291,0.9021406727828747
