bias.missing_s,bias.mixing_factor,bias.adult_biased_train,bias.log_dataset,baseline.greyscale,baseline.labelled_context_set,baseline.epochs,baseline.test_batch_size,baseline.batch_size,baseline.lr,baseline.weight_decay,baseline.eta,baseline.c,baseline.method,baseline.oversample,data.log_name,data.data_pcnt,data.context_pcnt,data.test_pcnt,data.root,data.transductive,data.drop_native,data.adult_split,data.drop_discrete,data.adult_balanced_test,data.balance_all_quadrants,misc.cluster_label_file,misc.exp_group,misc.log_method,misc.use_wandb,misc.gpu,misc.use_amp,misc.seed,misc.data_split_seed,misc.save_dir,misc.results_csv,misc.resume,misc.evaluate,misc.num_workers,misc.device,misc.use_gpu,Accuracy (dro),TPR (dro),TNR (dro),Renyi preds and s (dro),Accuracy_sex_Male_1.0 (dro),Accuracy_sex_Male_0.0 (dro),Accuracy_sex_Male_0.0-sex_Male_1.0 (dro),Accuracy_sex_Male_0.0÷sex_Male_1.0 (dro),prob_pos_sex_Male_1.0 (dro),prob_pos_sex_Male_0.0 (dro),prob_pos_sex_Male_0.0-sex_Male_1.0 (dro),prob_pos_sex_Male_0.0÷sex_Male_1.0 (dro),TPR_sex_Male_1.0 (dro),TPR_sex_Male_0.0 (dro),TPR_sex_Male_0.0-sex_Male_1.0 (dro),TPR_sex_Male_0.0÷sex_Male_1.0 (dro),TNR_sex_Male_1.0 (dro),TNR_sex_Male_0.0 (dro),TNR_sex_Male_0.0-sex_Male_1.0 (dro),TNR_sex_Male_0.0÷sex_Male_1.0 (dro),eta
[0],0.0,True,miss_s,False,False,60,1000,64,0.001,1e-08,0.1,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,9,9,results/adult/missing_demo/,,,False,4,cuda:0,True,0.7574850299401198,0.5808383233532934,0.934131736526946,0.1760218562305886,0.7949101796407185,0.7200598802395209,0.0748502994011975,0.9058380414312618,0.405688622754491,0.2410179640718563,0.1646706586826347,0.5940959409594097,0.7005988023952096,0.4610778443113772,0.2395209580838322,0.6581196581196582,0.8892215568862275,0.9790419161676648,0.0898203592814371,0.908256880733945,0.1
[0],0.0,True,miss_s,False,False,60,1000,64,0.001,1e-08,0.1,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,10,10,results/adult/missing_demo/,,,False,4,cuda:0,True,0.7799401197604791,0.6482035928143712,0.9116766467065868,0.096213921225242,0.7799401197604791,0.7799401197604791,0.0,1.0,0.4146706586826347,0.3218562874251497,0.092814371257485,0.776173285198556,0.6946107784431138,0.6017964071856288,0.092814371257485,0.8663793103448276,0.8652694610778443,0.9580838323353292,0.092814371257485,0.903125,0.1
[0],0.0,True,miss_s,False,False,60,1000,64,0.001,1e-08,0.1,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,12,12,results/adult/missing_demo/,,,False,4,cuda:0,True,0.749251497005988,0.5434131736526946,0.9550898203592816,0.1527674491451996,0.7799401197604791,0.718562874251497,0.061377245508982,0.9213051823416508,0.3637724550898203,0.2245508982035928,0.1392215568862275,0.6172839506172839,0.6437125748502994,0.4431137724550898,0.2005988023952096,0.6883720930232557,0.9161676646706588,0.994011976047904,0.0778443113772454,0.9216867469879518,0.1
[0],0.0,True,miss_s,False,False,60,1000,64,0.001,1e-08,0.1,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,13,13,results/adult/missing_demo/,,,False,4,cuda:0,True,0.7881736526946108,0.6482035928143712,0.9281437125748504,0.1013579366703115,0.7949101796407185,0.781437125748503,0.0134730538922155,0.9830508474576272,0.4086826347305389,0.311377245508982,0.0973053892215568,0.761904761904762,0.7035928143712575,0.592814371257485,0.1107784431137725,0.8425531914893617,0.8862275449101796,0.9700598802395208,0.0838323353293413,0.9135802469135802,0.1
[0],0.0,True,miss_s,False,False,60,1000,64,0.001,1e-08,0.1,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,14,14,results/adult/missing_demo/,,,False,4,cuda:0,True,0.7335329341317365,0.5179640718562875,0.9491017964071856,0.1327300452784568,0.7724550898203593,0.6946107784431138,0.0778443113772454,0.8992248062015504,0.344311377245509,0.2245508982035928,0.1197604790419161,0.6521739130434783,0.6167664670658682,0.4191616766467065,0.1976047904191616,0.6796116504854369,0.9281437125748504,0.9700598802395208,0.0419161676646706,0.9567901234567902,0.1
[0],0.0,True,miss_s,False,False,60,1000,64,0.001,1e-08,0.1,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,15,15,results/adult/missing_demo/,,,False,4,cuda:0,True,0.7574850299401198,0.6167664670658682,0.8982035928143712,0.1591265586954076,0.7889221556886228,0.7260479041916168,0.0628742514970059,0.920303605313093,0.4356287425149701,0.2829341317365269,0.1526946107784431,0.6494845360824741,0.7245508982035929,0.5089820359281437,0.2155688622754491,0.7024793388429752,0.8532934131736527,0.94311377245509,0.0898203592814371,0.9047619047619048,0.1
[0],0.0,True,miss_s,False,False,60,1000,64,0.001,1e-08,0.1,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,16,16,results/adult/missing_demo/,,,False,4,cuda:0,True,0.7020958083832335,0.4625748502994012,0.9416167664670658,0.1910072836315353,0.7485029940119761,0.655688622754491,0.092814371257485,0.876,0.344311377245509,0.1766467065868263,0.1676646706586826,0.5130434782608696,0.592814371257485,0.3323353293413174,0.2604790419161676,0.5606060606060607,0.9041916167664672,0.9790419161676648,0.0748502994011975,0.9235474006116208,0.1
[0],0.0,True,miss_s,False,False,60,1000,64,0.001,1e-08,0.1,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,17,17,results/adult/missing_demo/,,,False,4,cuda:0,True,0.7582335329341318,0.5748502994011976,0.9416167664670658,0.1142490970205261,0.7709580838323353,0.7455089820359282,0.0254491017964071,0.966990291262136,0.3697604790419161,0.2634730538922156,0.1062874251497005,0.7125506072874495,0.6407185628742516,0.5089820359281437,0.1317365269461078,0.794392523364486,0.9011976047904192,0.9820359281437124,0.0808383233532933,0.9176829268292684,0.1
[0],0.0,True,miss_s,False,False,60,1000,64,0.001,1e-08,0.1,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,18,18,results/adult/missing_demo/,,,False,4,cuda:0,True,0.7687125748502994,0.6137724550898204,0.9236526946107784,0.1527275007812506,0.8008982035928144,0.7365269461077845,0.0643712574850299,0.9196261682242992,0.4176646706586826,0.2724550898203592,0.1452095808383233,0.6523297491039426,0.718562874251497,0.5089820359281437,0.2095808383233532,0.7083333333333334,0.8832335329341318,0.9640718562874252,0.0808383233532934,0.9161490683229814,0.1
[0],0.0,True,miss_s,False,False,60,1000,64,0.001,1e-08,0.1,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,19,19,results/adult/missing_demo/,,,False,4,cuda:0,True,0.7058383233532934,0.4775449101796407,0.934131736526946,0.1766768169946382,0.7365269461077845,0.6751497005988024,0.061377245508982,0.9166666666666666,0.3502994011976048,0.1931137724550898,0.1571856287425149,0.5512820512820513,0.5868263473053892,0.3682634730538922,0.2185628742514969,0.6275510204081634,0.8862275449101796,0.9820359281437124,0.0958083832335329,0.902439024390244,0.1
[0],0.0,True,miss_s,False,False,60,1000,64,0.001,1e-08,0.1,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,20,20,results/adult/missing_demo/,,,False,4,cuda:0,True,0.7776946107784432,0.6227544910179641,0.9326347305389222,0.1023431706266113,0.7889221556886228,0.7664670658682635,0.0224550898203592,0.9715370018975332,0.3937125748502994,0.2964071856287425,0.0973053892215569,0.752851711026616,0.6826347305389222,0.562874251497006,0.1197604790419162,0.8245614035087718,0.8952095808383234,0.9700598802395208,0.0748502994011975,0.9228395061728396,0.1
[0],0.0,True,miss_s,False,False,60,1000,64,0.001,1e-08,0.1,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,21,21,results/adult/missing_demo/,,,False,4,cuda:0,True,0.7410179640718563,0.5404191616766467,0.9416167664670658,0.1634301126151534,0.7784431137724551,0.7035928143712575,0.0748502994011975,0.903846153846154,0.374251497005988,0.2245508982035928,0.1497005988023952,0.6,0.6526946107784432,0.4281437125748503,0.2245508982035928,0.6559633027522935,0.9041916167664672,0.9790419161676648,0.0748502994011975,0.9235474006116208,0.1
[0],0.0,True,miss_s,False,False,60,1000,64,0.001,1e-08,0.1,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,23,23,results/adult/missing_demo/,,,False,4,cuda:0,True,0.8091317365269461,0.6901197604790419,0.9281437125748504,0.0446978209979324,0.7994011976047904,0.8188622754491018,0.0194610778443113,0.9762340036563072,0.3592814371257485,0.4026946107784431,0.0434131736526945,0.892193308550186,0.6586826347305389,0.7215568862275449,0.0628742514970059,0.9128630705394192,0.940119760479042,0.9161676646706588,0.0239520958083832,0.9745222929936306,0.1
[0],0.0,True,miss_s,False,False,60,1000,64,0.001,1e-08,0.1,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,22,22,results/adult/missing_demo/,,,False,4,cuda:0,True,0.7350299401197605,0.5389221556886228,0.9311377245508982,0.175759684538411,0.7619760479041916,0.7080838323353293,0.0538922155688622,0.9292730844793712,0.3847305389221557,0.2230538922155688,0.1616766467065868,0.5797665369649806,0.6467065868263473,0.4311377245508982,0.215568862275449,0.6666666666666667,0.8772455089820359,0.9850299401197604,0.1077844311377246,0.8905775075987842,0.1
[0],0.0,True,miss_s,False,False,60,1000,64,0.001,1e-08,0.1,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,24,24,results/adult/missing_demo/,,,False,4,cuda:0,True,0.7687125748502994,0.6511976047904192,0.8862275449101796,0.0569854916715201,0.7260479041916168,0.811377245508982,0.0853293413173652,0.8948339483394834,0.3547904191616766,0.4101796407185629,0.0553892215568862,0.864963503649635,0.5808383233532934,0.7215568862275449,0.1407185628742514,0.8049792531120332,0.8712574850299402,0.9011976047904192,0.029940119760479,0.9667774086378738,0.1
[0],0.0,True,miss_s,False,False,60,1000,64,0.001,1e-08,0.1,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,25,25,results/adult/missing_demo/,,,False,4,cuda:0,True,0.7327844311377245,0.5344311377245509,0.9311377245508982,0.1581897680743338,0.7604790419161677,0.7050898203592815,0.0553892215568861,0.9271653543307088,0.374251497005988,0.2290419161676646,0.1452095808383233,0.612,0.6347305389221557,0.4341317365269461,0.2005988023952096,0.6839622641509434,0.8862275449101796,0.9760479041916168,0.0898203592814371,0.9079754601226994,0.1
[0],0.0,True,miss_s,False,False,60,1000,64,0.001,1e-08,0.1,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,26,26,results/adult/missing_demo/,,,False,4,cuda:0,True,0.7537425149700598,0.5793413173652695,0.9281437125748504,0.1581350610684827,0.7679640718562875,0.7395209580838323,0.0284431137724551,0.9629629629629628,0.3997005988023952,0.2514970059880239,0.1482035928143713,0.6292134831460674,0.6676646706586826,0.4910179640718562,0.1766467065868263,0.7354260089686099,0.8682634730538922,0.9880239520958084,0.1197604790419162,0.8787878787878788,0.1
[0],0.0,True,miss_s,False,False,60,1000,64,0.001,1e-08,0.1,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,27,27,results/adult/missing_demo/,,,False,4,cuda:0,True,0.7118263473053892,0.4880239520958084,0.93562874251497,0.1858217555119695,0.7544910179640718,0.6691616766467066,0.0853293413173652,0.886904761904762,0.3592814371257485,0.1931137724550898,0.1661676646706587,0.5375,0.6137724550898204,0.3622754491017964,0.2514970059880239,0.5902439024390245,0.8952095808383234,0.9760479041916168,0.0808383233532934,0.9171779141104294,0.1
[0],0.0,True,miss_s,False,False,60,1000,64,0.001,1e-08,0.1,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,28,28,results/adult/missing_demo/,,,False,4,cuda:0,True,0.7559880239520959,0.6092814371257484,0.9026946107784432,0.1628566394006128,0.7874251497005988,0.7245508982035929,0.0628742514970059,0.9201520912547528,0.4311377245508982,0.2754491017964072,0.155688622754491,0.6388888888888888,0.718562874251497,0.5,0.218562874251497,0.6958333333333333,0.8562874251497006,0.9491017964071856,0.092814371257485,0.9022082018927444,0.1
[0],0.0,True,miss_s,False,False,60,1000,64,0.001,1e-08,0.1,0.0,dro,True,adult,1.0,0.4,0.2,,False,True,Sex,False,True,True,,,baseline_dro,True,0,False,29,29,results/adult/missing_demo/,,,False,4,cuda:0,True,0.8068862275449101,0.6931137724550899,0.9206586826347305,0.04919468695324784,0.781437125748503,0.8323353293413174,0.050898203592814384,0.9388489208633093,0.36227544910179643,0.4101796407185629,0.047904191616766456,0.8832116788321168,0.6437125748502994,0.7425149700598802,0.09880239520958078,0.8669354838709679,0.9191616766467066,0.9221556886227545,0.0029940119760479833,0.9967532467532466,0.1
